 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    13.49722   1.5163  2.39529       0.49972         3607.03438  0.00688  0.15385     0.23184  0.35301     16.83565   9166.43014   -13.26763  0.83277  1059.90925    4e-05  53515.73237  50.08959  0.12617  23.85799      53681.0 
    13.33731  1.58538  2.09996       0.65042         3301.35012  0.00116  0.12783     0.11343  0.60331     20.49021   4501.30297     -21.443  1.38736  1031.61898  0.17177    53507.557  50.21917   0.0302  23.97446      53666.0 
    13.35848  1.70041  2.51611       0.63661          5403.9022  0.00317  0.06226     0.10956  0.84618     16.00231   6874.65681   -17.22232    1.429  1018.57702    1e-05  53511.77768  50.28276  0.09811  24.02766  53661.29323 
    13.49711  1.62339  2.55274       0.12648         2662.52141  0.01743  0.22473     0.10421  0.33568     18.10952   8549.06737   -22.26878  1.17693  1039.70351  0.00071  53506.73122  50.05529  0.30708  24.02731  53672.78947 
    13.77504  1.83477  2.62391       0.44614         3552.30315  0.00138   0.0879     0.03315   0.5864     20.08066   7514.07491   -17.37477  0.51918  1029.26359  0.06689  53511.62523  50.21029   0.0354  23.95821  53657.46115 
    13.53644  1.67593  2.21697       0.78863         5500.15494  0.01981  0.06561      0.0388  0.54161     20.23412   4552.71692   -11.02866  0.67452  1007.42961  0.09525  53517.97134  50.17179   0.4859  23.93405      53681.0 
     13.5447  1.84865  2.75257       0.32664         5458.86333  0.00423  0.02502     0.06418  2.72756     18.32621   9110.11716   -24.73275  0.99369  1057.52805  0.00118  53504.26725  50.50465  0.20276  23.99729      53667.0 
     14.3241  1.80617  2.68696       0.28027         4375.87419  0.00202  0.09975     0.12944  0.65131     16.39758   4992.77691   -18.04316  0.14324  1037.66644    1e-05  53510.95684   50.2423  0.05487  23.83006  53684.28571 
    13.55329  2.09637   2.3849       0.33492         5826.09149  0.01825  0.08829     0.06423   0.5114      20.5082   7501.24453   -15.46198  1.54994  1004.06325  0.17903  53513.53802  50.15393  0.43256  23.87794  53661.29323 
    14.05941  1.92216   2.3222       0.71077         4618.77095  0.00102  0.05217     0.04004   0.9975      20.4888   9860.87167   -18.73103  0.22948  1036.77678  0.17121  53510.26897  50.33027  0.03409  23.92811  53665.12531 
    13.71212  1.74045  2.69434       0.53499         4340.24832  0.00401  0.25412     0.17094  0.20019     17.20625   8139.20029   -11.16493  0.55219  1003.98008    9e-05  53517.83507  49.78505  0.04067  23.85407      53667.0 
    14.42801   2.1905  2.93971        0.3541         3381.95583  0.00255  0.02664     0.03102  4.67656     19.85145   7267.42529   -34.44401  0.14497  1025.35301  0.03946  53494.55599   50.5433  0.14206  23.96191      53674.0 
    13.47481  1.75225  2.08518       0.73077         5908.81283  0.00136  0.05394     0.05356  1.10239      20.4457   7170.30266   -18.45432  0.77752  1029.95774  0.15503  53510.54568  50.34297   0.0474  24.17432      53674.0 
    13.32014  1.54746   2.3929       0.48334         5943.04773  0.00562  0.03654     0.40385  1.18446      17.8999   7601.06751   -15.97813  1.41343  1062.27882  0.00044  53513.02187  50.38257  0.20142  23.96101      53651.0 
    13.53916   1.3895  1.70605        1.0224         2073.50653  0.00282  0.21314     0.26205  0.37031      20.7185   9870.26402   -15.51927  0.55598  1012.81478  0.29056  53513.48073   50.0662  0.05358  23.85864  53657.46115 
    13.74681  2.11658   2.4658       0.90824         5753.62999  0.00191  0.10954     0.23057  0.60918     20.39571   5186.17105   -15.18695  0.54877  1001.78962  0.13818  53513.81305  50.19601  0.05012  24.01215  53665.12531 
    14.17578  2.09526  3.15852       0.48659         2440.41306  0.01554  0.14666     0.07787  0.46511     18.19475   6825.34031   -20.76237  0.25878  1001.85802  0.00087  53508.23763  50.12612  0.34702  24.04794      53651.0 
    13.21815  1.35175  1.76401       0.48177         5754.00834  0.00113  0.01669     0.09695  3.91305     20.47069    3410.0658   -24.70462   1.4915  1024.39508  0.16422  53504.29538  50.52191     0.06  23.93403  53657.46115 
    13.73584  1.81623  2.59637       0.68634         5888.15267  0.00138  0.10708     0.04494  0.70108      17.4436   9364.36789   -18.54294  0.47383  1026.41196  0.00015  53510.45706  50.24951  0.03897  23.90398  53661.29323 
    13.46598  1.97944  2.40314       0.82277           3091.325  0.00581  0.02825     0.01937  1.42012     20.57247   7212.18739   -12.51574  1.46202  1024.94423  0.20759  53516.48426  50.38218  0.22369  23.93386  53665.12531 
    13.38535  1.84365  1.99994       0.85756         5353.88215  0.00315  0.05695     0.09086  0.96848      20.6697   5529.94318   -14.89916  1.43072  1030.80834  0.25967  53514.10084  50.31966  0.10382  23.86794  53680.45363 
    13.39487  1.70643  2.48613        0.6237         3747.92848  0.00165  0.02689     0.07144  2.28115     20.02879   5404.10413   -17.36482  1.55089  1013.95123  0.05936  53511.63518  50.44401  0.07476  23.92537      53667.0 
    13.89834  1.83221  2.63592       0.76879         5660.74808   0.0024   0.0976     0.14884  0.69903     16.33196   6124.83582   -23.35249  0.30682  1006.87428    1e-05  53505.64751  50.23216  0.06779  23.84917  53661.29323 
    13.97835   1.7686  2.72704       0.49339         2661.56629  0.02831  0.08663      0.2593  0.79152     17.20935   3272.25211   -21.25816  0.28719  1077.45739    9e-05  53507.74184  50.31782  0.84968  24.00666  53661.29323 
    13.59569  1.57428  2.47302       0.22651          2831.6564   0.0124  0.22286     0.37135  0.29466     17.33279   5456.25049   -19.92802  0.71145  1009.62674  0.00012  53509.07198  49.98063  0.19496  23.85836      53681.0 
    13.64043  1.84079  2.77217       0.36517         3321.60236  0.01008  0.27971     0.25981  0.31998     16.96709   4185.00914   -25.45855  0.77436  1006.37419    5e-05  53503.54145  50.00956  0.17062  24.02412      53654.0 
    13.55029  1.98485  2.89002       0.18013         5473.55378  0.00164  0.06688     0.32433   1.2252      18.5873   4606.60202   -25.59416   1.2437   1068.8731  0.00215  53503.40584  50.39383  0.05948  23.84115      53674.0 
     13.4272   1.5857  2.47258       0.50308         3478.30709  0.00892  0.15455     0.24894  0.36984     16.24438   6891.26286   -14.34154    1.065  1013.98249    1e-05  53514.65846  50.06678  0.16967  23.90821      53678.0 
    13.72193  1.93221  2.38517       0.76122         5939.65935  0.00145  0.03705     0.05125   1.7556       20.456   6004.72751   -17.09419  0.53002  1035.47929  0.15876  53511.90581  50.42437  0.06036  23.88229  53668.95739 
    14.13969  1.85994  2.78144       0.57909         2688.02915  0.01999  0.23544     0.22989  0.33564     19.55793    7558.6478   -17.51657  0.20123  1026.44566  0.02008  53511.48343  50.04409  0.35206  23.93606      53667.0 
    13.34236  1.56328  2.31524        0.4564         5618.54229  0.00855  0.14945     0.01826  0.53125     17.88335   3890.33539   -20.11946  1.15672  1079.22314  0.00042  53508.88054   50.2266  0.20736   23.8034      53670.0 
    13.52094  1.96245  2.84723       0.37744         5680.78856  0.00459  0.21341      0.1242  0.35809     18.52132   8965.65674    -22.3731  1.47002  1028.60602  0.00185   53506.6269  50.06842   0.0852  23.83742      53681.0 
    13.99165  1.83005  2.28444       0.85087         3365.79873   0.0012  0.16532       0.213  0.52895     20.42782   8438.97842    -21.3069  0.26779  1020.07015  0.14878   53507.6931  50.17652  0.02907  23.96746  53665.12531 
    13.46647  1.42426  2.15111       0.43529         4890.66353  0.00107  0.03998     0.10314  1.96194     19.38666   8640.13319   -22.06545  0.70118  1013.39584  0.01353  53506.93455  50.42213  0.04624  23.75984      53678.0 
    13.63722  1.77432  2.64162       0.41858         4439.62118   0.0355  0.20155     0.04872  0.22855     18.94306   6018.82639   -16.49977  0.68682  1017.59558  0.00487  53512.50023  49.87192  0.42798  23.98039  53665.12531 
    13.91306  1.60248  2.37141       0.67491         5620.49207  0.00396  0.22391     0.09114   0.2968     18.50476   5823.21124   -15.59358  0.24776  1010.96152  0.00178  53513.40642  49.98466  0.06276  23.90009  53657.46115 
    14.44587  2.00369   2.8906        0.2357         4590.37946  0.00604  0.27063     0.09386  0.34071     17.40028   4099.01829   -21.86311  0.12968  1085.58628  0.00014  53507.13689  50.09807  0.10762   23.8787      53678.0 
    13.52995  1.78205  2.69801       0.39995           4823.511  0.00134  0.10337     0.04973  0.65492     18.88959   7820.78478   -22.24336   0.9984  1008.57196  0.00431  53506.75664  50.21887  0.03655  23.89395      53670.0 
