"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
214.000 -15.482 -0.519 -15.587 -0.450 -15.744 -0.372 -15.861 -0.351 -15.919 -0.357 -16.163 -0.493 6.173 0.313 0.807 0.086 41.829 40.272
214.400 -15.480 -0.515 -15.585 -0.445 -15.744 -0.366 -15.862 -0.344 -15.920 -0.350 -16.167 -0.489 6.155 0.312 0.812 0.087 41.829 40.275
214.800 -15.477 -0.510 -15.584 -0.440 -15.744 -0.359 -15.863 -0.337 -15.922 -0.343 -16.171 -0.484 6.138 0.312 0.817 0.088 41.829 40.277
215.200 -15.475 -0.506 -15.582 -0.434 -15.744 -0.352 -15.864 -0.329 -15.923 -0.336 -16.175 -0.479 6.121 0.311 0.822 0.089 41.829 40.280
215.600 -15.472 -0.501 -15.581 -0.428 -15.744 -0.344 -15.865 -0.321 -15.925 -0.328 -16.179 -0.474 6.103 0.311 0.827 0.089 41.830 40.282
216.000 -15.470 -0.496 -15.579 -0.422 -15.744 -0.336 -15.866 -0.313 -15.927 -0.319 -16.183 -0.468 6.086 0.311 0.831 0.090 41.830 40.283
216.400 -15.467 -0.490 -15.578 -0.415 -15.744 -0.328 -15.867 -0.304 -15.928 -0.310 -16.187 -0.462 6.070 0.310 0.836 0.091 41.830 40.285
216.800 -15.465 -0.485 -15.576 -0.409 -15.744 -0.319 -15.868 -0.294 -15.930 -0.301 -16.191 -0.457 6.053 0.310 0.841 0.092 41.830 40.286
217.200 -15.462 -0.479 -15.575 -0.402 -15.744 -0.310 -15.869 -0.284 -15.932 -0.291 -16.195 -0.451 6.036 0.310 0.846 0.093 41.831 40.286
217.600 -15.460 -0.474 -15.573 -0.395 -15.744 -0.301 -15.871 -0.274 -15.933 -0.281 -16.199 -0.445 6.019 0.309 0.851 0.094 41.831 40.287
218.000 -15.457 -0.468 -15.572 -0.388 -15.744 -0.292 -15.872 -0.263 -15.935 -0.271 -16.203 -0.439 6.002 0.309 0.856 0.094 41.831 40.286
218.400 -15.454 -0.462 -15.570 -0.382 -15.744 -0.282 -15.873 -0.252 -15.937 -0.260 -16.207 -0.433 5.984 0.308 0.861 0.095 41.831 40.286
218.800 -15.452 -0.457 -15.568 -0.375 -15.744 -0.272 -15.874 -0.241 -15.939 -0.249 -16.211 -0.426 5.967 0.307 0.867 0.096 41.832 40.284
219.200 -15.449 -0.451 -15.567 -0.368 -15.744 -0.262 -15.875 -0.229 -15.940 -0.238 -16.215 -0.420 5.950 0.306 0.872 0.097 41.832 40.282
219.600 -15.446 -0.446 -15.565 -0.361 -15.744 -0.252 -15.876 -0.217 -15.942 -0.227 -16.219 -0.415 5.933 0.306 0.877 0.097 41.832 40.279
220.000 -15.444 -0.440 -15.563 -0.354 -15.743 -0.242 -15.877 -0.206 -15.944 -0.216 -16.223 -0.409 5.915 0.305 0.883 0.098 41.832 40.275
220.400 -15.441 -0.435 -15.562 -0.348 -15.743 -0.232 -15.879 -0.194 -15.945 -0.205 -16.227 -0.403 5.897 0.303 0.888 0.099 41.832 40.271
220.800 -15.438 -0.430 -15.560 -0.342 -15.743 -0.223 -15.880 -0.182 -15.947 -0.194 -16.231 -0.398 5.879 0.302 0.894 0.099 41.833 40.266
221.200 -15.435 -0.426 -15.558 -0.336 -15.743 -0.214 -15.881 -0.171 -15.949 -0.183 -16.235 -0.393 5.861 0.301 0.900 0.100 41.833 40.260
221.600 -15.432 -0.421 -15.556 -0.331 -15.743 -0.205 -15.882 -0.160 -15.950 -0.173 -16.239 -0.388 5.842 0.299 0.906 0.100 41.833 40.255
222.000 -15.429 -0.417 -15.554 -0.326 -15.743 -0.197 -15.883 -0.149 -15.952 -0.163 -16.243 -0.384 5.823 0.297 0.912 0.101 41.833 40.249
222.400 -15.426 -0.413 -15.552 -0.321 -15.742 -0.190 -15.884 -0.140 -15.954 -0.155 -16.248 -0.380 5.804 0.296 0.918 0.101 41.834 40.244
222.800 -15.423 -0.410 -15.550 -0.318 -15.742 -0.185 -15.885 -0.132 -15.955 -0.148 -16.252 -0.376 5.785 0.294 0.925 0.102 41.834 40.241
223.200 -15.420 -0.407 -15.548 -0.315 -15.742 -0.180 -15.886 -0.126 -15.957 -0.142 -16.256 -0.373 5.764 0.292 0.932 0.103 41.835 40.242
223.600 -15.417 -0.404 -15.546 -0.312 -15.741 -0.177 -15.887 -0.122 -15.959 -0.139 -16.260 -0.371 5.745 0.291 0.939 0.104 41.835 40.245
224.000 -15.414 -0.402 -15.544 -0.310 -15.741 -0.176 -15.888 -0.120 -15.960 -0.137 -16.264 -0.369 5.727 0.290 0.946 0.105 41.836 40.252
224.400 -15.410 -0.400 -15.542 -0.309 -15.741 -0.176 -15.888 -0.121 -15.962 -0.138 -16.268 -0.367 5.709 0.290 0.952 0.106 41.837 40.265
224.800 -15.407 -0.399 -15.540 -0.309 -15.740 -0.178 -15.889 -0.125 -15.963 -0.141 -16.272 -0.366 5.692 0.290 0.959 0.107 41.838 40.281
225.200 -15.404 -0.398 -15.538 -0.309 -15.740 -0.181 -15.890 -0.131 -15.964 -0.146 -16.276 -0.365 5.675 0.290 0.966 0.109 41.839 40.300
225.600 -15.400 -0.397 -15.535 -0.310 -15.739 -0.186 -15.891 -0.138 -15.966 -0.152 -16.280 -0.365 5.658 0.290 0.973 0.111 41.840 40.321
226.000 -15.397 -0.397 -15.533 -0.311 -15.738 -0.192 -15.891 -0.147 -15.967 -0.160 -16.284 -0.366 5.642 0.290 0.980 0.113 41.841 40.343
226.400 -15.393 -0.397 -15.530 -0.313 -15.738 -0.198 -15.892 -0.157 -15.968 -0.169 -16.288 -0.366 5.625 0.291 0.987 0.115 41.842 40.364
226.800 -15.389 -0.398 -15.528 -0.316 -15.737 -0.206 -15.893 -0.168 -15.970 -0.178 -16.292 -0.368 5.607 0.291 0.995 0.116 41.843 40.385
227.200 -15.386 -0.399 -15.525 -0.319 -15.736 -0.214 -15.893 -0.179 -15.971 -0.188 -16.296 -0.369 5.589 0.290 1.003 0.118 41.845 40.405
227.600 -15.382 -0.400 -15.523 -0.322 -15.735 -0.222 -15.894 -0.190 -15.972 -0.199 -16.299 -0.371 5.572 0.290 1.011 0.120 41.846 40.425
228.000 -15.378 -0.401 -15.520 -0.326 -15.735 -0.231 -15.894 -0.201 -15.973 -0.209 -16.303 -0.373 5.553 0.290 1.019 0.122 41.848 40.443
228.400 -15.374 -0.402 -15.517 -0.330 -15.734 -0.239 -15.895 -0.212 -15.975 -0.219 -16.307 -0.375 5.535 0.289 1.028 0.124 41.849 40.459
228.800 -15.370 -0.404 -15.515 -0.334 -15.733 -0.248 -15.895 -0.222 -15.976 -0.229 -16.311 -0.378 5.517 0.288 1.036 0.125 41.850 40.475
229.200 -15.366 -0.406 -15.512 -0.338 -15.732 -0.257 -15.896 -0.233 -15.977 -0.239 -16.315 -0.380 5.498 0.287 1.045 0.127 41.852 40.490
229.600 -15.362 -0.407 -15.509 -0.342 -15.731 -0.265 -15.896 -0.243 -15.978 -0.249 -16.318 -0.383 5.480 0.286 1.054 0.129 41.853 40.504
230.000 -15.358 -0.409 -15.506 -0.346 -15.730 -0.273 -15.897 -0.253 -15.979 -0.258 -16.322 -0.385 5.461 0.285 1.062 0.130 41.855 40.516
230.400 -15.354 -0.411 -15.503 -0.350 -15.729 -0.281 -15.897 -0.262 -15.980 -0.267 -16.326 -0.388 5.443 0.283 1.071 0.132 41.856 40.529
230.800 -15.349 -0.412 -15.500 -0.354 -15.728 -0.289 -15.897 -0.271 -15.981 -0.276 -16.329 -0.390 5.424 0.282 1.080 0.134 41.857 40.540
231.200 -15.345 -0.414 -15.497 -0.358 -15.726 -0.296 -15.898 -0.280 -15.982 -0.284 -16.333 -0.392 5.406 0.281 1.089 0.135 41.859 40.551
231.600 -15.341 -0.415 -15.494 -0.362 -15.725 -0.303 -15.898 -0.287 -15.983 -0.292 -16.336 -0.394 5.388 0.279 1.098 0.137 41.860 40.561
232.000 -15.336 -0.416 -15.490 -0.365 -15.724 -0.309 -15.898 -0.295 -15.984 -0.299 -16.340 -0.396 5.370 0.278 1.107 0.138 41.861 40.571
232.400 -15.332 -0.417 -15.487 -0.368 -15.723 -0.315 -15.898 -0.302 -15.985 -0.305 -16.343 -0.398 5.352 0.276 1.116 0.139 41.862 40.580
232.800 -15.327 -0.417 -15.484 -0.370 -15.721 -0.321 -15.898 -0.308 -15.986 -0.311 -16.347 -0.399 5.334 0.275 1.125 0.141 41.864 40.589
233.200 -15.323 -0.418 -15.481 -0.373 -15.720 -0.325 -15.899 -0.314 -15.986 -0.317 -16.350 -0.400 5.316 0.273 1.135 0.142 41.865 40.597
233.600 -15.318 -0.418 -15.477 -0.374 -15.719 -0.330 -15.899 -0.319 -15.987 -0.322 -16.353 -0.401 5.300 0.272 1.143 0.144 41.866 40.605
234.000 -15.313 -0.417 -15.474 -0.376 -15.717 -0.333 -15.899 -0.323 -15.988 -0.326 -16.357 -0.401 5.283 0.271 1.152 0.145 41.867 40.612
234.400 -15.308 -0.417 -15.470 -0.377 -15.716 -0.337 -15.899 -0.327 -15.989 -0.329 -16.360 -0.401 5.265 0.269 1.161 0.146 41.868 40.620
234.800 -15.303 -0.415 -15.467 -0.377 -15.714 -0.339 -15.899 -0.330 -15.990 -0.332 -16.363 -0.400 5.248 0.268 1.170 0.148 41.869 40.627
235.200 -15.299 -0.414 -15.463 -0.377 -15.713 -0.341 -15.899 -0.332 -15.990 -0.335 -16.366 -0.399 5.231 0.266 1.180 0.149 41.871 40.634
235.600 -15.294 -0.412 -15.459 -0.377 -15.711 -0.342 -15.899 -0.334 -15.991 -0.337 -16.369 -0.398 5.214 0.265 1.189 0.150 41.872 40.640
236.000 -15.289 -0.409 -15.456 -0.375 -15.710 -0.343 -15.899 -0.336 -15.991 -0.338 -16.372 -0.396 5.197 0.263 1.198 0.152 41.873 40.646
236.400 -15.283 -0.407 -15.452 -0.374 -15.708 -0.343 -15.898 -0.336 -15.992 -0.338 -16.375 -0.393 5.181 0.261 1.207 0.153 41.874 40.652
236.800 -15.278 -0.403 -15.448 -0.372 -15.706 -0.343 -15.898 -0.336 -15.993 -0.338 -16.377 -0.390 5.164 0.260 1.216 0.154 41.875 40.658
237.200 -15.273 -0.399 -15.444 -0.369 -15.705 -0.341 -15.898 -0.335 -15.993 -0.337 -16.380 -0.387 5.148 0.258 1.226 0.156 41.876 40.664
237.600 -15.268 -0.395 -15.440 -0.366 -15.703 -0.339 -15.898 -0.334 -15.994 -0.335 -16.383 -0.383 5.132 0.257 1.235 0.157 41.877 40.669
238.000 -15.263 -0.390 -15.436 -0.362 -15.701 -0.337 -15.898 -0.331 -15.994 -0.333 -16.385 -0.378 5.116 0.255 1.244 0.158 41.878 40.674
238.400 -15.257 -0.385 -15.432 -0.357 -15.699 -0.334 -15.897 -0.329 -15.994 -0.330 -16.388 -0.373 5.100 0.253 1.253 0.159 41.879 40.679
238.800 -15.252 -0.379 -15.428 -0.352 -15.697 -0.330 -15.897 -0.325 -15.995 -0.326 -16.390 -0.368 5.084 0.252 1.262 0.160 41.880 40.684
239.200 -15.247 -0.372 -15.424 -0.347 -15.696 -0.325 -15.897 -0.321 -15.995 -0.322 -16.392 -0.362 5.069 0.250 1.271 0.161 41.881 40.688
239.600 -15.241 -0.366 -15.420 -0.341 -15.694 -0.320 -15.896 -0.316 -15.995 -0.317 -16.394 -0.355 5.053 0.248 1.280 0.162 41.882 40.692
240.000 -15.236 -0.358 -15.416 -0.334 -15.692 -0.314 -15.896 -0.310 -15.995 -0.311 -16.396 -0.348 5.038 0.247 1.289 0.163 41.883 40.696
240.400 -15.230 -0.350 -15.412 -0.326 -15.690 -0.308 -15.895 -0.304 -15.995 -0.305 -16.398 -0.340 5.023 0.245 1.298 0.164 41.884 40.700
240.800 -15.224 -0.342 -15.408 -0.318 -15.688 -0.300 -15.895 -0.297 -15.995 -0.298 -16.399 -0.332 5.009 0.243 1.307 0.165 41.884 40.703
241.200 -15.219 -0.333 -15.403 -0.310 -15.686 -0.292 -15.894 -0.289 -15.995 -0.290 -16.401 -0.323 4.995 0.241 1.316 0.166 41.885 40.706
241.600 -15.213 -0.323 -15.399 -0.301 -15.683 -0.284 -15.893 -0.281 -15.995 -0.282 -16.402 -0.314 4.981 0.239 1.324 0.166 41.886 40.709
242.000 -15.207 -0.314 -15.395 -0.291 -15.681 -0.275 -15.893 -0.272 -15.995 -0.273 -16.403 -0.304 4.967 0.237 1.332 0.167 41.886 40.711
242.400 -15.202 -0.303 -15.390 -0.281 -15.679 -0.265 -15.892 -0.263 -15.995 -0.264 -16.404 -0.294 4.954 0.236 1.340 0.168 41.887 40.713
242.800 -15.196 -0.293 -15.386 -0.270 -15.677 -0.255 -15.891 -0.253 -15.994 -0.254 -16.404 -0.283 4.941 0.234 1.348 0.168 41.887 40.715
243.200 -15.190 -0.282 -15.381 -0.259 -15.674 -0.244 -15.890 -0.242 -15.994 -0.243 -16.404 -0.272 4.928 0.232 1.356 0.168 41.888 40.716
243.600 -15.185 -0.271 -15.377 -0.247 -15.672 -0.233 -15.888 -0.231 -15.993 -0.232 -16.405 -0.260 4.916 0.230 1.363 0.169 41.888 40.717
244.000 -15.179 -0.259 -15.372 -0.236 -15.670 -0.221 -15.887 -0.219 -15.992 -0.220 -16.404 -0.249 4.904 0.228 1.370 0.169 41.888 40.717
244.400 -15.173 -0.248 -15.368 -0.223 -15.667 -0.209 -15.886 -0.207 -15.991 -0.208 -16.404 -0.237 4.893 0.226 1.376 0.169 41.888 40.717
244.800 -15.167 -0.236 -15.363 -0.211 -15.664 -0.196 -15.884 -0.195 -15.990 -0.196 -16.403 -0.225 4.882 0.225 1.382 0.169 41.888 40.717
245.200 -15.162 -0.225 -15.359 -0.199 -15.662 -0.183 -15.882 -0.182 -15.988 -0.183 -16.402 -0.213 4.872 0.223 1.387 0.169 41.888 40.715
245.600 -15.156 -0.214 -15.354 -0.186 -15.659 -0.170 -15.880 -0.169 -15.987 -0.170 -16.401 -0.201 4.863 0.221 1.392 0.169 41.888 40.714
246.000 -15.151 -0.204 -15.350 -0.174 -15.656 -0.158 -15.878 -0.157 -15.985 -0.158 -16.399 -0.190 4.854 0.220 1.396 0.169 41.887 40.711
246.400 -15.145 -0.194 -15.345 -0.163 -15.653 -0.146 -15.876 -0.144 -15.982 -0.146 -16.397 -0.180 4.845 0.219 1.400 0.169 41.886 40.708
246.800 -15.140 -0.185 -15.341 -0.153 -15.650 -0.134 -15.873 -0.133 -15.980 -0.134 -16.395 -0.170 4.838 0.218 1.402 0.168 41.885 40.704
247.200 -15.135 -0.179 -15.336 -0.144 -15.646 -0.124 -15.870 -0.122 -15.977 -0.124 -16.392 -0.163 4.832 0.217 1.404 0.168 41.884 40.700
247.600 -15.130 -0.173 -15.332 -0.138 -15.643 -0.116 -15.867 -0.114 -15.974 -0.116 -16.389 -0.157 4.826 0.216 1.405 0.168 41.882 40.696
248.000 -15.125 -0.171 -15.327 -0.133 -15.639 -0.110 -15.863 -0.108 -15.970 -0.111 -16.385 -0.153 4.822 0.216 1.404 0.167 41.881 40.691
248.400 -15.120 -0.171 -15.323 -0.132 -15.635 -0.109 -15.859 -0.106 -15.966 -0.109 -16.381 -0.153 4.821 0.215 1.402 0.167 41.879 40.688
248.800 -15.116 -0.173 -15.319 -0.135 -15.630 -0.111 -15.855 -0.108 -15.962 -0.110 -16.377 -0.155 4.822 0.216 1.398 0.167 41.877 40.686
249.200 -15.113 -0.179 -15.315 -0.141 -15.626 -0.116 -15.850 -0.114 -15.957 -0.116 -16.372 -0.161 4.825 0.217 1.394 0.167 41.875 40.687
249.600 -15.109 -0.187 -15.310 -0.150 -15.621 -0.126 -15.845 -0.123 -15.952 -0.125 -16.367 -0.169 4.829 0.218 1.388 0.167 41.873 40.688
