"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
72.000 -19.664 -0.186 -19.690 -0.182 -19.901 -0.157 -20.322 -0.114 -20.402 -0.107 -20.471 -0.104 -20.591 -0.112 -20.597 -0.123 -20.552 -0.265 6.537 0.105 6.303 0.230 43.713 41.863
72.400 -19.658 -0.184 -19.684 -0.180 -19.894 -0.155 -20.316 -0.113 -20.396 -0.106 -20.466 -0.104 -20.587 -0.115 -20.593 -0.127 -20.550 -0.268 6.527 0.103 6.309 0.227 43.712 41.860
72.800 -19.652 -0.182 -19.678 -0.178 -19.888 -0.154 -20.309 -0.113 -20.390 -0.106 -20.460 -0.104 -20.583 -0.118 -20.589 -0.130 -20.548 -0.271 6.517 0.101 6.317 0.224 43.710 41.857
73.200 -19.646 -0.180 -19.672 -0.176 -19.881 -0.153 -20.303 -0.112 -20.384 -0.106 -20.455 -0.104 -20.579 -0.121 -20.585 -0.134 -20.546 -0.273 6.506 0.099 6.327 0.221 43.708 41.855
73.600 -19.639 -0.178 -19.665 -0.174 -19.874 -0.151 -20.297 -0.112 -20.378 -0.106 -20.449 -0.104 -20.575 -0.125 -20.582 -0.138 -20.544 -0.276 6.494 0.097 6.337 0.218 43.707 41.852
74.000 -19.633 -0.176 -19.659 -0.172 -19.867 -0.150 -20.291 -0.112 -20.372 -0.106 -20.444 -0.104 -20.571 -0.128 -20.578 -0.142 -20.542 -0.279 6.482 0.094 6.348 0.215 43.705 41.849
74.400 -19.627 -0.174 -19.652 -0.170 -19.861 -0.148 -20.284 -0.111 -20.366 -0.106 -20.438 -0.105 -20.567 -0.131 -20.575 -0.146 -20.541 -0.282 6.470 0.092 6.359 0.213 43.703 41.847
74.800 -19.620 -0.171 -19.646 -0.168 -19.854 -0.147 -20.278 -0.111 -20.361 -0.106 -20.433 -0.105 -20.563 -0.135 -20.572 -0.150 -20.539 -0.285 6.458 0.090 6.371 0.210 43.702 41.844
75.200 -19.614 -0.169 -19.639 -0.166 -19.847 -0.145 -20.272 -0.111 -20.355 -0.106 -20.427 -0.105 -20.560 -0.138 -20.569 -0.153 -20.537 -0.288 6.446 0.088 6.383 0.207 43.700 41.841
75.600 -19.607 -0.167 -19.633 -0.164 -19.839 -0.144 -20.265 -0.110 -20.349 -0.106 -20.422 -0.106 -20.556 -0.141 -20.565 -0.157 -20.535 -0.291 6.434 0.086 6.394 0.203 43.698 41.837
76.000 -19.600 -0.164 -19.626 -0.161 -19.832 -0.142 -20.259 -0.110 -20.343 -0.106 -20.416 -0.106 -20.552 -0.144 -20.562 -0.161 -20.533 -0.294 6.422 0.084 6.406 0.200 43.697 41.834
76.400 -19.594 -0.162 -19.619 -0.159 -19.825 -0.140 -20.252 -0.110 -20.336 -0.106 -20.411 -0.107 -20.549 -0.148 -20.559 -0.165 -20.532 -0.297 6.411 0.082 6.416 0.197 43.695 41.829
76.800 -19.587 -0.159 -19.612 -0.156 -19.818 -0.138 -20.245 -0.110 -20.330 -0.106 -20.405 -0.107 -20.545 -0.151 -20.556 -0.168 -20.530 -0.299 6.399 0.080 6.426 0.193 43.693 41.825
77.200 -19.580 -0.157 -19.606 -0.154 -19.811 -0.137 -20.239 -0.109 -20.324 -0.106 -20.399 -0.108 -20.542 -0.154 -20.553 -0.172 -20.528 -0.302 6.389 0.077 6.435 0.190 43.692 41.819
77.600 -19.574 -0.154 -19.599 -0.151 -19.804 -0.135 -20.232 -0.109 -20.318 -0.106 -20.393 -0.108 -20.538 -0.157 -20.550 -0.175 -20.527 -0.305 6.378 0.075 6.443 0.186 43.690 41.814
78.000 -19.567 -0.151 -19.592 -0.148 -19.796 -0.133 -20.225 -0.109 -20.311 -0.105 -20.387 -0.108 -20.535 -0.160 -20.547 -0.179 -20.525 -0.308 6.368 0.073 6.449 0.182 43.688 41.808
78.400 -19.560 -0.149 -19.585 -0.146 -19.789 -0.131 -20.218 -0.108 -20.304 -0.105 -20.381 -0.109 -20.531 -0.162 -20.544 -0.182 -20.524 -0.311 6.358 0.071 6.456 0.179 43.686 41.803
78.800 -19.553 -0.146 -19.578 -0.143 -19.782 -0.129 -20.211 -0.108 -20.298 -0.105 -20.375 -0.109 -20.528 -0.165 -20.541 -0.185 -20.522 -0.313 6.349 0.069 6.460 0.175 43.684 41.797
79.200 -19.547 -0.143 -19.572 -0.140 -19.775 -0.127 -20.204 -0.107 -20.291 -0.105 -20.369 -0.110 -20.524 -0.168 -20.538 -0.188 -20.520 -0.316 6.341 0.068 6.462 0.172 43.682 41.792
79.600 -19.540 -0.140 -19.565 -0.137 -19.768 -0.125 -20.197 -0.107 -20.284 -0.105 -20.362 -0.110 -20.521 -0.170 -20.535 -0.191 -20.519 -0.318 6.333 0.066 6.463 0.169 43.680 41.787
80.000 -19.534 -0.137 -19.558 -0.134 -19.761 -0.123 -20.190 -0.106 -20.278 -0.105 -20.356 -0.110 -20.517 -0.173 -20.532 -0.194 -20.517 -0.321 6.326 0.065 6.462 0.166 43.678 41.782
80.400 -19.527 -0.134 -19.552 -0.132 -19.754 -0.121 -20.183 -0.106 -20.271 -0.104 -20.350 -0.110 -20.513 -0.175 -20.529 -0.196 -20.515 -0.323 6.320 0.064 6.460 0.164 43.676 41.779
80.800 -19.521 -0.131 -19.545 -0.129 -19.747 -0.119 -20.176 -0.105 -20.264 -0.104 -20.344 -0.110 -20.510 -0.177 -20.526 -0.199 -20.514 -0.325 6.314 0.063 6.456 0.162 43.674 41.776
81.200 -19.514 -0.129 -19.539 -0.126 -19.740 -0.117 -20.169 -0.104 -20.258 -0.104 -20.338 -0.110 -20.506 -0.179 -20.523 -0.201 -20.512 -0.327 6.309 0.062 6.450 0.161 43.672 41.773
81.600 -19.508 -0.126 -19.533 -0.124 -19.734 -0.115 -20.163 -0.104 -20.251 -0.103 -20.331 -0.110 -20.503 -0.181 -20.520 -0.203 -20.510 -0.329 6.305 0.061 6.443 0.159 43.670 41.772
82.000 -19.502 -0.123 -19.527 -0.121 -19.727 -0.113 -20.156 -0.103 -20.244 -0.103 -20.325 -0.110 -20.499 -0.183 -20.517 -0.205 -20.509 -0.331 6.301 0.061 6.435 0.159 43.668 41.772
82.400 -19.497 -0.121 -19.521 -0.119 -19.721 -0.112 -20.149 -0.102 -20.238 -0.102 -20.319 -0.110 -20.495 -0.184 -20.514 -0.207 -20.507 -0.333 6.298 0.060 6.425 0.158 43.665 41.772
82.800 -19.491 -0.119 -19.515 -0.117 -19.715 -0.110 -20.143 -0.102 -20.232 -0.102 -20.313 -0.110 -20.492 -0.186 -20.511 -0.209 -20.505 -0.334 6.296 0.060 6.413 0.158 43.663 41.773
83.200 -19.485 -0.117 -19.510 -0.115 -19.709 -0.109 -20.136 -0.101 -20.225 -0.101 -20.307 -0.110 -20.488 -0.188 -20.508 -0.211 -20.503 -0.336 6.294 0.060 6.401 0.158 43.661 41.774
83.600 -19.480 -0.115 -19.504 -0.113 -19.703 -0.108 -20.130 -0.101 -20.219 -0.101 -20.302 -0.110 -20.484 -0.189 -20.505 -0.213 -20.501 -0.337 6.293 0.060 6.387 0.159 43.659 41.775
84.000 -19.475 -0.114 -19.499 -0.112 -19.698 -0.107 -20.124 -0.100 -20.213 -0.101 -20.296 -0.110 -20.481 -0.190 -20.501 -0.214 -20.499 -0.338 6.293 0.061 6.372 0.159 43.657 41.777
84.400 -19.470 -0.113 -19.494 -0.111 -19.692 -0.106 -20.117 -0.100 -20.207 -0.100 -20.290 -0.110 -20.477 -0.191 -20.498 -0.215 -20.497 -0.339 6.293 0.061 6.356 0.160 43.655 41.779
84.800 -19.466 -0.112 -19.490 -0.110 -19.687 -0.106 -20.111 -0.099 -20.201 -0.100 -20.285 -0.109 -20.473 -0.192 -20.495 -0.217 -20.495 -0.340 6.294 0.062 6.339 0.161 43.653 41.781
85.200 -19.461 -0.112 -19.485 -0.110 -19.682 -0.105 -20.106 -0.099 -20.195 -0.100 -20.279 -0.109 -20.470 -0.193 -20.492 -0.218 -20.493 -0.341 6.295 0.062 6.322 0.162 43.650 41.783
85.600 -19.457 -0.112 -19.481 -0.110 -19.677 -0.105 -20.100 -0.099 -20.190 -0.100 -20.274 -0.109 -20.466 -0.194 -20.489 -0.219 -20.490 -0.342 6.296 0.063 6.304 0.163 43.648 41.786
86.000 -19.453 -0.112 -19.477 -0.110 -19.673 -0.105 -20.094 -0.099 -20.184 -0.100 -20.269 -0.110 -20.463 -0.195 -20.485 -0.220 -20.488 -0.342 6.298 0.063 6.285 0.164 43.646 41.787
86.400 -19.450 -0.112 -19.473 -0.110 -19.668 -0.106 -20.089 -0.099 -20.179 -0.100 -20.264 -0.110 -20.459 -0.196 -20.482 -0.221 -20.486 -0.343 6.300 0.064 6.267 0.166 43.644 41.789
86.800 -19.446 -0.113 -19.470 -0.111 -19.664 -0.106 -20.084 -0.099 -20.174 -0.100 -20.259 -0.110 -20.456 -0.197 -20.479 -0.221 -20.483 -0.343 6.303 0.065 6.248 0.167 43.642 41.790
87.200 -19.443 -0.114 -19.466 -0.112 -19.660 -0.107 -20.079 -0.099 -20.169 -0.100 -20.254 -0.110 -20.452 -0.197 -20.476 -0.222 -20.480 -0.343 6.305 0.066 6.229 0.168 43.640 41.792
87.600 -19.439 -0.115 -19.463 -0.113 -19.657 -0.107 -20.074 -0.100 -20.164 -0.100 -20.249 -0.110 -20.449 -0.198 -20.473 -0.222 -20.478 -0.343 6.308 0.066 6.210 0.169 43.639 41.792
88.000 -19.436 -0.116 -19.460 -0.114 -19.653 -0.108 -20.069 -0.100 -20.159 -0.101 -20.244 -0.111 -20.445 -0.198 -20.469 -0.223 -20.475 -0.343 6.311 0.067 6.191 0.170 43.637 41.793
88.400 -19.434 -0.117 -19.457 -0.115 -19.650 -0.109 -20.065 -0.101 -20.155 -0.101 -20.240 -0.111 -20.442 -0.198 -20.466 -0.223 -20.472 -0.342 6.315 0.068 6.172 0.170 43.635 41.793
88.800 -19.431 -0.118 -19.454 -0.116 -19.646 -0.110 -20.061 -0.101 -20.150 -0.102 -20.236 -0.112 -20.438 -0.199 -20.463 -0.223 -20.469 -0.342 6.318 0.068 6.153 0.171 43.633 41.793
89.200 -19.428 -0.119 -19.452 -0.117 -19.643 -0.111 -20.056 -0.102 -20.146 -0.102 -20.231 -0.112 -20.435 -0.199 -20.460 -0.223 -20.466 -0.341 6.321 0.069 6.135 0.172 43.632 41.792
89.600 -19.426 -0.121 -19.449 -0.119 -19.641 -0.112 -20.052 -0.102 -20.142 -0.103 -20.227 -0.113 -20.431 -0.199 -20.456 -0.223 -20.463 -0.340 6.325 0.069 6.117 0.172 43.630 41.791
90.000 -19.423 -0.123 -19.447 -0.121 -19.638 -0.114 -20.049 -0.103 -20.138 -0.103 -20.223 -0.113 -20.428 -0.199 -20.453 -0.223 -20.460 -0.339 6.328 0.070 6.099 0.172 43.628 41.790
90.400 -19.421 -0.124 -19.445 -0.122 -19.635 -0.115 -20.045 -0.104 -20.134 -0.104 -20.219 -0.114 -20.424 -0.199 -20.450 -0.223 -20.456 -0.338 6.332 0.070 6.081 0.173 43.627 41.788
90.800 -19.419 -0.126 -19.442 -0.124 -19.633 -0.117 -20.042 -0.104 -20.131 -0.105 -20.216 -0.114 -20.421 -0.199 -20.446 -0.223 -20.453 -0.337 6.335 0.071 6.065 0.172 43.625 41.785
91.200 -19.417 -0.128 -19.440 -0.126 -19.631 -0.118 -20.038 -0.105 -20.127 -0.106 -20.212 -0.115 -20.418 -0.199 -20.443 -0.222 -20.449 -0.336 6.339 0.071 6.048 0.172 43.624 41.782
91.600 -19.415 -0.130 -19.438 -0.128 -19.628 -0.120 -20.035 -0.106 -20.124 -0.106 -20.209 -0.116 -20.414 -0.198 -20.439 -0.222 -20.445 -0.334 6.342 0.071 6.032 0.172 43.623 41.779
92.000 -19.413 -0.132 -19.436 -0.130 -19.626 -0.121 -20.032 -0.107 -20.121 -0.107 -20.206 -0.116 -20.411 -0.198 -20.436 -0.221 -20.441 -0.332 6.346 0.071 6.017 0.171 43.621 41.775
92.400 -19.411 -0.134 -19.435 -0.132 -19.625 -0.123 -20.030 -0.107 -20.118 -0.108 -20.202 -0.117 -20.407 -0.198 -20.432 -0.221 -20.437 -0.330 6.349 0.071 6.002 0.170 43.620 41.770
92.800 -19.409 -0.136 -19.433 -0.134 -19.623 -0.125 -20.027 -0.108 -20.115 -0.109 -20.199 -0.118 -20.404 -0.197 -20.429 -0.220 -20.433 -0.328 6.352 0.071 5.987 0.169 43.619 41.765
93.200 -19.408 -0.138 -19.431 -0.136 -19.621 -0.126 -20.025 -0.109 -20.112 -0.109 -20.197 -0.118 -20.401 -0.196 -20.425 -0.219 -20.428 -0.326 6.356 0.071 5.972 0.167 43.618 41.759
93.600 -19.406 -0.140 -19.429 -0.138 -19.619 -0.128 -20.023 -0.110 -20.110 -0.110 -20.194 -0.119 -20.397 -0.196 -20.422 -0.218 -20.424 -0.323 6.359 0.070 5.958 0.166 43.617 41.753
94.000 -19.404 -0.142 -19.428 -0.140 -19.618 -0.130 -20.021 -0.111 -20.108 -0.111 -20.191 -0.120 -20.394 -0.195 -20.418 -0.217 -20.419 -0.321 6.363 0.070 5.945 0.164 43.616 41.746
94.400 -19.403 -0.144 -19.426 -0.142 -19.616 -0.131 -20.019 -0.112 -20.106 -0.112 -20.189 -0.120 -20.390 -0.194 -20.414 -0.215 -20.414 -0.318 6.366 0.069 5.931 0.162 43.615 41.738
94.800 -19.401 -0.146 -19.424 -0.144 -19.615 -0.133 -20.017 -0.113 -20.104 -0.113 -20.187 -0.121 -20.386 -0.193 -20.410 -0.214 -20.409 -0.315 6.370 0.069 5.917 0.160 43.614 41.730
95.200 -19.399 -0.148 -19.423 -0.146 -19.613 -0.135 -20.016 -0.114 -20.102 -0.114 -20.185 -0.122 -20.383 -0.192 -20.406 -0.212 -20.403 -0.312 6.374 0.068 5.903 0.157 43.613 41.722
95.600 -19.398 -0.150 -19.421 -0.148 -19.612 -0.136 -20.014 -0.115 -20.100 -0.115 -20.183 -0.122 -20.379 -0.191 -20.402 -0.211 -20.398 -0.309 6.378 0.067 5.889 0.155 43.611 41.713
96.000 -19.396 -0.152 -19.419 -0.149 -19.611 -0.138 -20.013 -0.117 -20.099 -0.116 -20.180 -0.123 -20.375 -0.189 -20.397 -0.209 -20.392 -0.305 6.382 0.067 5.874 0.152 43.610 41.705
96.400 -19.394 -0.153 -19.418 -0.151 -19.609 -0.139 -20.012 -0.118 -20.097 -0.117 -20.178 -0.124 -20.371 -0.188 -20.393 -0.207 -20.386 -0.302 6.387 0.066 5.858 0.150 43.609 41.697
96.800 -19.392 -0.155 -19.416 -0.152 -19.608 -0.140 -20.011 -0.119 -20.096 -0.118 -20.176 -0.125 -20.367 -0.187 -20.388 -0.205 -20.380 -0.298 6.392 0.065 5.841 0.148 43.608 41.689
97.200 -19.390 -0.156 -19.414 -0.154 -19.606 -0.141 -20.009 -0.120 -20.094 -0.119 -20.174 -0.125 -20.362 -0.185 -20.383 -0.203 -20.374 -0.294 6.397 0.065 5.824 0.145 43.607 41.681
97.600 -19.388 -0.157 -19.412 -0.155 -19.605 -0.142 -20.008 -0.121 -20.093 -0.120 -20.172 -0.126 -20.358 -0.183 -20.378 -0.200 -20.367 -0.290 6.403 0.064 5.805 0.144 43.606 41.674
98.000 -19.386 -0.158 -19.410 -0.156 -19.603 -0.143 -20.007 -0.122 -20.091 -0.121 -20.170 -0.127 -20.353 -0.181 -20.373 -0.198 -20.360 -0.286 6.410 0.064 5.784 0.142 43.605 41.668
98.400 -19.384 -0.158 -19.408 -0.156 -19.601 -0.143 -20.006 -0.122 -20.089 -0.122 -20.168 -0.127 -20.348 -0.179 -20.367 -0.195 -20.353 -0.281 6.417 0.064 5.762 0.141 43.603 41.664
98.800 -19.382 -0.159 -19.406 -0.157 -19.600 -0.144 -20.004 -0.123 -20.088 -0.122 -20.165 -0.127 -20.343 -0.177 -20.362 -0.192 -20.346 -0.277 6.424 0.064 5.739 0.140 43.602 41.660
99.200 -19.379 -0.159 -19.403 -0.157 -19.598 -0.144 -20.003 -0.124 -20.086 -0.123 -20.163 -0.127 -20.337 -0.174 -20.355 -0.190 -20.338 -0.272 6.432 0.064 5.714 0.140 43.600 41.657
99.600 -19.377 -0.159 -19.401 -0.157 -19.596 -0.144 -20.001 -0.124 -20.083 -0.123 -20.160 -0.127 -20.332 -0.172 -20.349 -0.186 -20.330 -0.267 6.441 0.065 5.687 0.140 43.598 41.656
100.000 -19.374 -0.159 -19.398 -0.157 -19.593 -0.144 -19.999 -0.124 -20.081 -0.123 -20.157 -0.127 -20.326 -0.169 -20.343 -0.183 -20.322 -0.262 6.451 0.066 5.658 0.140 43.597 41.656
100.400 -19.371 -0.158 -19.395 -0.156 -19.591 -0.143 -19.997 -0.124 -20.078 -0.123 -20.153 -0.127 -20.319 -0.166 -20.336 -0.180 -20.314 -0.257 6.461 0.067 5.628 0.141 43.595 41.656
100.800 -19.368 -0.157 -19.392 -0.155 -19.588 -0.143 -19.994 -0.123 -20.076 -0.123 -20.150 -0.126 -20.312 -0.164 -20.328 -0.176 -20.305 -0.252 6.471 0.068 5.596 0.141 43.593 41.657
101.200 -19.365 -0.156 -19.389 -0.154 -19.585 -0.142 -19.992 -0.123 -20.072 -0.122 -20.146 -0.125 -20.305 -0.160 -20.321 -0.173 -20.296 -0.246 6.483 0.069 5.562 0.142 43.590 41.659
101.600 -19.362 -0.155 -19.386 -0.153 -19.582 -0.140 -19.989 -0.122 -20.069 -0.121 -20.141 -0.124 -20.298 -0.157 -20.313 -0.169 -20.287 -0.240 6.494 0.070 5.526 0.144 43.588 41.661
102.000 -19.358 -0.153 -19.382 -0.151 -19.579 -0.139 -19.985 -0.121 -20.065 -0.120 -20.137 -0.123 -20.290 -0.154 -20.304 -0.165 -20.278 -0.235 6.507 0.072 5.489 0.145 43.585 41.663
102.400 -19.354 -0.151 -19.378 -0.149 -19.576 -0.137 -19.982 -0.120 -20.061 -0.119 -20.131 -0.122 -20.282 -0.150 -20.295 -0.161 -20.268 -0.229 6.520 0.073 5.450 0.146 43.583 41.665
102.800 -19.350 -0.149 -19.374 -0.147 -19.572 -0.135 -19.978 -0.118 -20.056 -0.117 -20.126 -0.120 -20.273 -0.146 -20.286 -0.156 -20.258 -0.223 6.534 0.075 5.409 0.147 43.580 41.666
103.200 -19.346 -0.147 -19.370 -0.145 -19.568 -0.133 -19.973 -0.116 -20.051 -0.115 -20.120 -0.118 -20.264 -0.142 -20.276 -0.152 -20.248 -0.217 6.548 0.076 5.367 0.148 43.577 41.666
103.600 -19.341 -0.144 -19.365 -0.142 -19.563 -0.130 -19.968 -0.114 -20.045 -0.113 -20.113 -0.116 -20.254 -0.138 -20.266 -0.147 -20.238 -0.211 6.563 0.077 5.322 0.149 43.573 41.666
104.000 -19.336 -0.141 -19.360 -0.139 -19.559 -0.127 -19.963 -0.111 -20.039 -0.111 -20.106 -0.113 -20.244 -0.134 -20.255 -0.143 -20.227 -0.204 6.578 0.079 5.277 0.149 43.570 41.665
104.400 -19.331 -0.138 -19.355 -0.136 -19.554 -0.124 -19.957 -0.109 -20.033 -0.108 -20.099 -0.110 -20.234 -0.130 -20.244 -0.138 -20.216 -0.198 6.594 0.080 5.230 0.149 43.566 41.662
104.800 -19.326 -0.134 -19.350 -0.132 -19.548 -0.121 -19.951 -0.106 -20.025 -0.105 -20.091 -0.108 -20.222 -0.126 -20.233 -0.133 -20.205 -0.192 6.611 0.081 5.181 0.149 43.563 41.659
105.200 -19.320 -0.131 -19.345 -0.129 -19.543 -0.117 -19.944 -0.103 -20.018 -0.102 -20.082 -0.104 -20.211 -0.121 -20.221 -0.129 -20.193 -0.186 6.628 0.082 5.131 0.148 43.559 41.654
105.600 -19.315 -0.127 -19.339 -0.125 -19.537 -0.114 -19.936 -0.100 -20.010 -0.099 -20.073 -0.101 -20.198 -0.117 -20.208 -0.124 -20.182 -0.179 6.646 0.082 5.080 0.147 43.555 41.647
106.000 -19.309 -0.123 -19.333 -0.121 -19.531 -0.110 -19.928 -0.096 -20.001 -0.095 -20.063 -0.098 -20.186 -0.113 -20.195 -0.119 -20.170 -0.173 6.664 0.083 5.028 0.145 43.550 41.640
106.400 -19.302 -0.119 -19.327 -0.117 -19.524 -0.105 -19.920 -0.092 -19.992 -0.092 -20.053 -0.094 -20.172 -0.108 -20.182 -0.114 -20.158 -0.167 6.682 0.083 4.975 0.143 43.546 41.630
106.800 -19.296 -0.115 -19.320 -0.112 -19.517 -0.101 -19.911 -0.089 -19.982 -0.088 -20.043 -0.090 -20.159 -0.104 -20.168 -0.109 -20.145 -0.161 6.700 0.083 4.922 0.141 43.542 41.620
107.200 -19.289 -0.111 -19.313 -0.108 -19.510 -0.097 -19.901 -0.085 -19.972 -0.084 -20.032 -0.087 -20.145 -0.100 -20.154 -0.105 -20.133 -0.156 6.719 0.083 4.868 0.139 43.537 41.608
107.600 -19.282 -0.107 -19.306 -0.104 -19.503 -0.093 -19.891 -0.081 -19.961 -0.080 -20.020 -0.083 -20.130 -0.096 -20.140 -0.100 -20.120 -0.150 6.738 0.083 4.814 0.136 43.532 41.596
108.000 -19.275 -0.103 -19.299 -0.100 -19.495 -0.089 -19.881 -0.077 -19.950 -0.076 -20.008 -0.079 -20.116 -0.092 -20.125 -0.096 -20.107 -0.145 6.757 0.082 4.761 0.133 43.527 41.582
108.400 -19.268 -0.100 -19.292 -0.097 -19.487 -0.085 -19.870 -0.073 -19.938 -0.073 -19.996 -0.076 -20.101 -0.089 -20.110 -0.093 -20.095 -0.141 6.776 0.082 4.707 0.130 43.522 41.567
108.800 -19.261 -0.097 -19.284 -0.093 -19.479 -0.082 -19.859 -0.070 -19.926 -0.069 -19.983 -0.073 -20.086 -0.086 -20.095 -0.089 -20.081 -0.137 6.796 0.081 4.653 0.126 43.517 41.551
109.200 -19.253 -0.094 -19.277 -0.091 -19.470 -0.079 -19.847 -0.067 -19.914 -0.066 -19.970 -0.070 -20.071 -0.083 -20.080 -0.087 -20.068 -0.134 6.815 0.080 4.599 0.123 43.512 41.534
109.600 -19.245 -0.093 -19.269 -0.089 -19.462 -0.077 -19.835 -0.065 -19.901 -0.064 -19.957 -0.069 -20.055 -0.082 -20.065 -0.085 -20.055 -0.132 6.835 0.079 4.544 0.119 43.507 41.516
110.000 -19.238 -0.092 -19.261 -0.089 -19.453 -0.076 -19.823 -0.064 -19.888 -0.063 -19.943 -0.068 -20.040 -0.081 -20.050 -0.085 -20.042 -0.131 6.856 0.078 4.489 0.115 43.501 41.498
110.400 -19.230 -0.093 -19.253 -0.089 -19.444 -0.076 -19.810 -0.064 -19.875 -0.064 -19.929 -0.068 -20.025 -0.082 -20.034 -0.085 -20.028 -0.131 6.877 0.077 4.433 0.111 43.496 41.478
110.800 -19.222 -0.094 -19.245 -0.091 -19.434 -0.077 -19.797 -0.066 -19.861 -0.065 -19.915 -0.070 -20.009 -0.084 -20.019 -0.087 -20.015 -0.132 6.900 0.075 4.376 0.106 43.490 41.457
111.200 -19.214 -0.097 -19.237 -0.094 -19.424 -0.079 -19.784 -0.068 -19.847 -0.068 -19.901 -0.073 -19.994 -0.086 -20.004 -0.089 -20.001 -0.134 6.922 0.073 4.319 0.101 43.484 41.434
111.600 -19.206 -0.101 -19.229 -0.098 -19.414 -0.083 -19.770 -0.072 -19.833 -0.072 -19.886 -0.076 -19.979 -0.090 -19.988 -0.093 -19.987 -0.138 6.945 0.070 4.262 0.096 43.479 41.410
