"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
120.600 -17.281 -0.180 -17.285 -0.179 -17.464 -0.163 -17.730 -0.153 -17.859 -0.152 -17.917 -0.153 -18.003 -0.155 -18.274 -0.185 6.106 0.168 2.277 0.155 42.711 41.201
121.000 -17.277 -0.179 -17.281 -0.179 -17.460 -0.162 -17.726 -0.153 -17.855 -0.152 -17.913 -0.152 -17.999 -0.154 -18.271 -0.185 6.104 0.168 2.275 0.155 42.709 41.199
121.400 -17.272 -0.179 -17.277 -0.178 -17.456 -0.162 -17.722 -0.152 -17.851 -0.151 -17.909 -0.151 -17.995 -0.153 -18.267 -0.185 6.102 0.167 2.272 0.154 42.708 41.197
121.800 -17.268 -0.178 -17.272 -0.178 -17.452 -0.161 -17.718 -0.152 -17.847 -0.150 -17.905 -0.151 -17.992 -0.153 -18.263 -0.184 6.100 0.167 2.270 0.154 42.706 41.195
122.200 -17.263 -0.178 -17.268 -0.177 -17.447 -0.160 -17.715 -0.151 -17.843 -0.150 -17.902 -0.150 -17.988 -0.152 -18.259 -0.184 6.099 0.166 2.267 0.153 42.705 41.193
122.600 -17.259 -0.177 -17.264 -0.176 -17.443 -0.159 -17.711 -0.150 -17.840 -0.149 -17.898 -0.149 -17.984 -0.151 -18.255 -0.183 6.097 0.166 2.264 0.153 42.703 41.191
123.000 -17.255 -0.176 -17.259 -0.176 -17.439 -0.159 -17.707 -0.149 -17.836 -0.148 -17.894 -0.149 -17.981 -0.151 -18.252 -0.183 6.096 0.166 2.261 0.152 42.702 41.189
123.400 -17.250 -0.176 -17.255 -0.175 -17.435 -0.158 -17.703 -0.149 -17.832 -0.147 -17.890 -0.148 -17.977 -0.150 -18.248 -0.183 6.095 0.165 2.258 0.152 42.700 41.187
123.800 -17.246 -0.175 -17.251 -0.174 -17.431 -0.157 -17.699 -0.148 -17.828 -0.147 -17.887 -0.147 -17.973 -0.149 -18.244 -0.182 6.093 0.165 2.255 0.151 42.699 41.185
124.200 -17.242 -0.174 -17.246 -0.174 -17.427 -0.156 -17.695 -0.147 -17.825 -0.146 -17.883 -0.146 -17.969 -0.148 -18.240 -0.182 6.092 0.164 2.252 0.151 42.697 41.182
124.600 -17.238 -0.173 -17.242 -0.173 -17.423 -0.155 -17.691 -0.146 -17.821 -0.145 -17.879 -0.145 -17.966 -0.147 -18.236 -0.181 6.091 0.164 2.249 0.150 42.696 41.180
125.000 -17.233 -0.173 -17.238 -0.172 -17.419 -0.154 -17.687 -0.145 -17.817 -0.144 -17.875 -0.144 -17.962 -0.147 -18.232 -0.181 6.090 0.164 2.245 0.150 42.694 41.178
125.400 -17.229 -0.172 -17.233 -0.171 -17.414 -0.153 -17.684 -0.144 -17.813 -0.143 -17.871 -0.144 -17.958 -0.146 -18.228 -0.180 6.090 0.163 2.242 0.149 42.692 41.175
125.800 -17.225 -0.171 -17.229 -0.171 -17.410 -0.152 -17.680 -0.143 -17.809 -0.142 -17.868 -0.143 -17.954 -0.145 -18.224 -0.180 6.089 0.163 2.238 0.149 42.691 41.173
126.200 -17.220 -0.170 -17.225 -0.170 -17.406 -0.151 -17.676 -0.142 -17.805 -0.141 -17.864 -0.142 -17.950 -0.144 -18.221 -0.180 6.088 0.163 2.235 0.148 42.689 41.170
126.600 -17.216 -0.169 -17.221 -0.169 -17.402 -0.150 -17.672 -0.141 -17.801 -0.140 -17.860 -0.141 -17.947 -0.143 -18.217 -0.179 6.088 0.162 2.231 0.148 42.688 41.168
127.000 -17.212 -0.169 -17.216 -0.168 -17.398 -0.149 -17.668 -0.140 -17.798 -0.139 -17.856 -0.139 -17.943 -0.142 -18.213 -0.179 6.087 0.162 2.227 0.147 42.686 41.165
127.400 -17.208 -0.168 -17.212 -0.167 -17.394 -0.148 -17.664 -0.139 -17.794 -0.138 -17.852 -0.138 -17.939 -0.141 -18.209 -0.178 6.087 0.162 2.223 0.147 42.684 41.163
127.800 -17.204 -0.167 -17.208 -0.166 -17.390 -0.147 -17.660 -0.137 -17.790 -0.137 -17.848 -0.137 -17.935 -0.140 -18.205 -0.178 6.087 0.161 2.219 0.146 42.683 41.160
128.200 -17.199 -0.166 -17.204 -0.165 -17.386 -0.146 -17.656 -0.136 -17.786 -0.135 -17.844 -0.136 -17.931 -0.138 -18.200 -0.177 6.087 0.161 2.215 0.146 42.681 41.157
128.600 -17.195 -0.165 -17.199 -0.164 -17.382 -0.145 -17.652 -0.135 -17.782 -0.134 -17.840 -0.135 -17.927 -0.137 -18.196 -0.177 6.087 0.161 2.210 0.145 42.679 41.154
129.000 -17.191 -0.164 -17.195 -0.163 -17.377 -0.143 -17.648 -0.134 -17.778 -0.133 -17.836 -0.134 -17.923 -0.136 -18.192 -0.177 6.087 0.161 2.206 0.144 42.678 41.151
129.400 -17.187 -0.163 -17.191 -0.162 -17.373 -0.142 -17.644 -0.132 -17.774 -0.132 -17.832 -0.132 -17.919 -0.135 -18.188 -0.176 6.088 0.160 2.201 0.144 42.676 41.148
129.800 -17.182 -0.162 -17.187 -0.162 -17.369 -0.141 -17.640 -0.131 -17.770 -0.130 -17.828 -0.131 -17.915 -0.134 -18.184 -0.176 6.088 0.160 2.196 0.143 42.674 41.145
130.200 -17.178 -0.161 -17.183 -0.161 -17.365 -0.140 -17.636 -0.130 -17.766 -0.129 -17.824 -0.130 -17.911 -0.132 -18.180 -0.176 6.088 0.160 2.192 0.143 42.672 41.142
130.600 -17.174 -0.160 -17.178 -0.160 -17.361 -0.138 -17.632 -0.128 -17.762 -0.127 -17.820 -0.128 -17.907 -0.131 -18.176 -0.175 6.089 0.160 2.187 0.142 42.671 41.139
131.000 -17.170 -0.159 -17.174 -0.159 -17.357 -0.137 -17.628 -0.127 -17.758 -0.126 -17.816 -0.127 -17.903 -0.130 -18.172 -0.175 6.090 0.159 2.182 0.142 42.669 41.136
131.400 -17.166 -0.159 -17.170 -0.158 -17.353 -0.136 -17.624 -0.125 -17.754 -0.125 -17.812 -0.125 -17.899 -0.129 -18.167 -0.175 6.091 0.159 2.177 0.141 42.667 41.133
131.800 -17.162 -0.158 -17.166 -0.157 -17.349 -0.135 -17.620 -0.124 -17.750 -0.123 -17.808 -0.124 -17.895 -0.127 -18.163 -0.174 6.092 0.159 2.171 0.140 42.665 41.129
132.200 -17.157 -0.157 -17.162 -0.156 -17.344 -0.133 -17.616 -0.122 -17.746 -0.122 -17.804 -0.123 -17.891 -0.126 -18.159 -0.174 6.093 0.159 2.166 0.140 42.663 41.126
132.600 -17.153 -0.156 -17.158 -0.155 -17.340 -0.132 -17.612 -0.121 -17.741 -0.120 -17.800 -0.121 -17.887 -0.125 -18.155 -0.174 6.094 0.159 2.161 0.139 42.662 41.122
133.000 -17.149 -0.155 -17.154 -0.154 -17.336 -0.131 -17.608 -0.119 -17.737 -0.119 -17.796 -0.120 -17.882 -0.124 -18.150 -0.174 6.095 0.158 2.155 0.139 42.660 41.119
133.400 -17.145 -0.154 -17.149 -0.154 -17.332 -0.130 -17.604 -0.118 -17.733 -0.117 -17.792 -0.118 -17.878 -0.123 -18.146 -0.174 6.096 0.158 2.150 0.138 42.658 41.115
133.800 -17.141 -0.154 -17.145 -0.153 -17.328 -0.128 -17.599 -0.116 -17.729 -0.116 -17.788 -0.117 -17.874 -0.121 -18.142 -0.174 6.098 0.158 2.144 0.137 42.656 41.111
134.200 -17.137 -0.153 -17.141 -0.152 -17.324 -0.127 -17.595 -0.115 -17.725 -0.114 -17.783 -0.116 -17.870 -0.120 -18.137 -0.174 6.099 0.158 2.138 0.137 42.654 41.108
134.600 -17.133 -0.152 -17.137 -0.152 -17.320 -0.126 -17.591 -0.114 -17.721 -0.113 -17.779 -0.114 -17.865 -0.119 -18.133 -0.174 6.101 0.158 2.133 0.136 42.652 41.104
135.000 -17.129 -0.152 -17.133 -0.151 -17.316 -0.125 -17.587 -0.112 -17.717 -0.112 -17.775 -0.113 -17.861 -0.118 -18.129 -0.174 6.103 0.158 2.127 0.136 42.650 41.100
135.400 -17.125 -0.151 -17.129 -0.151 -17.312 -0.124 -17.583 -0.111 -17.712 -0.110 -17.771 -0.112 -17.857 -0.117 -18.124 -0.174 6.105 0.157 2.121 0.135 42.648 41.096
135.800 -17.121 -0.151 -17.125 -0.150 -17.307 -0.123 -17.579 -0.110 -17.708 -0.109 -17.766 -0.111 -17.853 -0.116 -18.120 -0.175 6.107 0.157 2.115 0.134 42.647 41.092
136.200 -17.117 -0.151 -17.121 -0.150 -17.303 -0.123 -17.575 -0.109 -17.704 -0.108 -17.762 -0.110 -17.848 -0.115 -18.115 -0.175 6.108 0.157 2.109 0.134 42.645 41.089
136.600 -17.113 -0.151 -17.117 -0.150 -17.299 -0.122 -17.570 -0.108 -17.700 -0.107 -17.758 -0.109 -17.844 -0.115 -18.111 -0.176 6.111 0.157 2.103 0.133 42.643 41.085
137.000 -17.109 -0.151 -17.113 -0.150 -17.295 -0.122 -17.566 -0.107 -17.695 -0.106 -17.753 -0.108 -17.840 -0.114 -18.106 -0.176 6.113 0.157 2.097 0.133 42.641 41.081
137.400 -17.105 -0.151 -17.109 -0.150 -17.291 -0.121 -17.562 -0.106 -17.691 -0.105 -17.749 -0.107 -17.835 -0.114 -18.102 -0.177 6.115 0.157 2.090 0.132 42.639 41.078
137.800 -17.101 -0.151 -17.105 -0.150 -17.287 -0.121 -17.558 -0.105 -17.687 -0.105 -17.745 -0.107 -17.831 -0.113 -18.097 -0.178 6.117 0.157 2.084 0.132 42.637 41.074
138.200 -17.097 -0.151 -17.101 -0.150 -17.283 -0.121 -17.554 -0.105 -17.682 -0.104 -17.740 -0.106 -17.826 -0.113 -18.093 -0.179 6.120 0.157 2.078 0.131 42.635 41.071
138.600 -17.093 -0.152 -17.097 -0.151 -17.279 -0.121 -17.549 -0.105 -17.678 -0.104 -17.736 -0.106 -17.822 -0.113 -18.088 -0.180 6.122 0.157 2.072 0.131 42.633 41.067
139.000 -17.089 -0.152 -17.093 -0.151 -17.275 -0.121 -17.545 -0.105 -17.674 -0.104 -17.732 -0.106 -17.817 -0.114 -18.084 -0.181 6.125 0.158 2.065 0.130 42.631 41.064
139.400 -17.085 -0.153 -17.090 -0.152 -17.271 -0.122 -17.541 -0.105 -17.669 -0.104 -17.727 -0.106 -17.813 -0.114 -18.079 -0.182 6.127 0.158 2.059 0.130 42.629 41.061
139.800 -17.081 -0.154 -17.086 -0.153 -17.267 -0.122 -17.537 -0.105 -17.665 -0.104 -17.723 -0.107 -17.808 -0.114 -18.075 -0.184 6.130 0.158 2.053 0.130 42.627 41.059
140.200 -17.078 -0.155 -17.082 -0.154 -17.263 -0.123 -17.532 -0.105 -17.660 -0.105 -17.718 -0.107 -17.804 -0.115 -18.070 -0.185 6.133 0.158 2.046 0.129 42.625 41.056
140.600 -17.074 -0.157 -17.078 -0.156 -17.259 -0.124 -17.528 -0.106 -17.656 -0.106 -17.714 -0.108 -17.799 -0.116 -18.065 -0.187 6.136 0.158 2.040 0.129 42.624 41.054
141.000 -17.070 -0.158 -17.075 -0.157 -17.255 -0.125 -17.524 -0.107 -17.652 -0.107 -17.709 -0.109 -17.795 -0.117 -18.061 -0.189 6.139 0.159 2.033 0.129 42.622 41.052
141.400 -17.067 -0.160 -17.071 -0.159 -17.251 -0.127 -17.519 -0.108 -17.647 -0.108 -17.705 -0.111 -17.790 -0.119 -18.056 -0.191 6.142 0.159 2.027 0.128 42.620 41.050
141.800 -17.063 -0.162 -17.067 -0.161 -17.247 -0.129 -17.515 -0.110 -17.643 -0.110 -17.700 -0.112 -17.785 -0.121 -18.051 -0.193 6.145 0.160 2.020 0.128 42.618 41.048
