"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
15.400 -22.094 -0.044 -22.097 -0.042 -22.100 -0.041 -22.114 -0.037 -22.107 -0.040 -22.106 -0.040 -22.095 -0.041 -22.079 -0.044 -21.998 -0.062 -21.976 -0.071 13.418 0.032 4.123 0.015 44.594 42.027
15.800 -22.091 -0.045 -22.095 -0.043 -22.097 -0.042 -22.112 -0.038 -22.105 -0.041 -22.104 -0.041 -22.093 -0.042 -22.077 -0.045 -21.998 -0.063 -21.975 -0.072 13.409 0.033 4.123 0.015 44.593 42.038
16.200 -22.089 -0.046 -22.093 -0.044 -22.095 -0.043 -22.110 -0.039 -22.102 -0.041 -22.102 -0.042 -22.091 -0.043 -22.075 -0.046 -21.997 -0.064 -21.974 -0.073 13.398 0.035 4.123 0.016 44.592 42.056
16.600 -22.086 -0.047 -22.090 -0.046 -22.092 -0.045 -22.107 -0.040 -22.100 -0.042 -22.099 -0.042 -22.089 -0.044 -22.073 -0.047 -21.995 -0.066 -21.973 -0.075 13.386 0.037 4.124 0.017 44.590 42.078
17.000 -22.083 -0.049 -22.087 -0.047 -22.090 -0.046 -22.104 -0.041 -22.097 -0.043 -22.097 -0.043 -22.086 -0.045 -22.071 -0.047 -21.994 -0.067 -21.972 -0.076 13.373 0.039 4.125 0.018 44.589 42.105
17.400 -22.081 -0.050 -22.084 -0.048 -22.087 -0.047 -22.101 -0.043 -22.095 -0.044 -22.094 -0.044 -22.084 -0.046 -22.069 -0.048 -21.993 -0.068 -21.971 -0.077 13.360 0.042 4.126 0.019 44.587 42.134
17.800 -22.077 -0.051 -22.081 -0.050 -22.084 -0.049 -22.098 -0.044 -22.092 -0.045 -22.091 -0.045 -22.081 -0.047 -22.066 -0.050 -21.992 -0.070 -21.970 -0.079 13.344 0.045 4.128 0.021 44.586 42.163
18.200 -22.074 -0.053 -22.078 -0.051 -22.080 -0.050 -22.095 -0.045 -22.089 -0.046 -22.088 -0.046 -22.078 -0.048 -22.064 -0.051 -21.991 -0.071 -21.969 -0.080 13.328 0.048 4.130 0.022 44.584 42.194
18.600 -22.071 -0.054 -22.075 -0.052 -22.077 -0.051 -22.091 -0.046 -22.086 -0.047 -22.085 -0.047 -22.075 -0.049 -22.061 -0.052 -21.989 -0.073 -21.968 -0.082 13.311 0.052 4.132 0.024 44.582 42.223
19.000 -22.067 -0.055 -22.071 -0.054 -22.073 -0.053 -22.087 -0.047 -22.082 -0.048 -22.082 -0.048 -22.073 -0.050 -22.059 -0.053 -21.988 -0.074 -21.967 -0.083 13.293 0.056 4.135 0.026 44.580 42.253
19.400 -22.064 -0.057 -22.067 -0.055 -22.070 -0.054 -22.084 -0.049 -22.079 -0.049 -22.078 -0.049 -22.069 -0.051 -22.056 -0.054 -21.986 -0.076 -21.966 -0.085 13.274 0.060 4.137 0.028 44.578 42.281
19.800 -22.060 -0.058 -22.064 -0.056 -22.066 -0.055 -22.080 -0.050 -22.076 -0.050 -22.075 -0.050 -22.066 -0.052 -22.053 -0.055 -21.985 -0.077 -21.965 -0.086 13.255 0.064 4.140 0.029 44.576 42.307
20.200 -22.056 -0.059 -22.060 -0.058 -22.062 -0.056 -22.076 -0.051 -22.072 -0.051 -22.072 -0.051 -22.063 -0.053 -22.050 -0.056 -21.983 -0.079 -21.963 -0.088 13.237 0.068 4.142 0.032 44.574 42.333
20.600 -22.052 -0.061 -22.056 -0.059 -22.058 -0.058 -22.072 -0.052 -22.069 -0.052 -22.068 -0.052 -22.060 -0.054 -22.047 -0.057 -21.982 -0.080 -21.962 -0.089 13.214 0.072 4.146 0.034 44.572 42.357
21.000 -22.048 -0.062 -22.052 -0.060 -22.054 -0.059 -22.067 -0.053 -22.065 -0.053 -22.065 -0.053 -22.057 -0.055 -22.044 -0.058 -21.980 -0.082 -21.961 -0.091 13.193 0.076 4.149 0.036 44.570 42.379
21.400 -22.044 -0.063 -22.047 -0.061 -22.050 -0.060 -22.063 -0.054 -22.062 -0.054 -22.061 -0.054 -22.053 -0.056 -22.041 -0.059 -21.978 -0.083 -21.959 -0.093 13.171 0.081 4.152 0.038 44.568 42.401
21.800 -22.040 -0.064 -22.043 -0.062 -22.045 -0.061 -22.059 -0.055 -22.058 -0.055 -22.057 -0.055 -22.050 -0.057 -22.038 -0.060 -21.977 -0.085 -21.958 -0.094 13.150 0.085 4.155 0.040 44.566 42.421
22.200 -22.035 -0.065 -22.039 -0.064 -22.041 -0.062 -22.055 -0.056 -22.054 -0.056 -22.053 -0.056 -22.046 -0.058 -22.035 -0.061 -21.975 -0.086 -21.957 -0.096 13.127 0.089 4.158 0.042 44.563 42.439
22.600 -22.031 -0.067 -22.034 -0.065 -22.037 -0.064 -22.050 -0.057 -22.050 -0.056 -22.050 -0.057 -22.043 -0.059 -22.032 -0.062 -21.973 -0.087 -21.955 -0.097 13.107 0.094 4.161 0.044 44.561 42.457
23.000 -22.027 -0.068 -22.030 -0.066 -22.032 -0.065 -22.046 -0.058 -22.046 -0.057 -22.046 -0.057 -22.039 -0.059 -22.029 -0.063 -21.972 -0.089 -21.954 -0.099 13.082 0.098 4.165 0.047 44.559 42.473
23.400 -22.022 -0.069 -22.026 -0.067 -22.028 -0.066 -22.041 -0.059 -22.043 -0.058 -22.042 -0.058 -22.036 -0.060 -22.026 -0.064 -21.970 -0.090 -21.952 -0.100 13.060 0.102 4.169 0.049 44.557 42.488
23.800 -22.018 -0.070 -22.021 -0.068 -22.023 -0.067 -22.037 -0.060 -22.039 -0.059 -22.038 -0.059 -22.032 -0.061 -22.022 -0.065 -21.968 -0.092 -21.951 -0.102 13.037 0.106 4.172 0.051 44.554 42.502
24.200 -22.013 -0.071 -22.017 -0.069 -22.019 -0.068 -22.032 -0.061 -22.035 -0.060 -22.034 -0.060 -22.029 -0.062 -22.019 -0.066 -21.966 -0.093 -21.949 -0.103 13.014 0.110 4.176 0.053 44.552 42.514
24.600 -22.009 -0.072 -22.012 -0.070 -22.014 -0.069 -22.028 -0.062 -22.031 -0.061 -22.031 -0.061 -22.025 -0.063 -22.016 -0.067 -21.964 -0.095 -21.948 -0.105 12.992 0.114 4.179 0.055 44.550 42.526
25.000 -22.004 -0.073 -22.007 -0.071 -22.009 -0.070 -22.023 -0.063 -22.027 -0.061 -22.027 -0.061 -22.022 -0.064 -22.013 -0.068 -21.962 -0.096 -21.946 -0.107 12.969 0.117 4.183 0.057 44.547 42.537
25.400 -22.000 -0.074 -22.003 -0.072 -22.005 -0.070 -22.018 -0.064 -22.023 -0.062 -22.023 -0.062 -22.018 -0.065 -22.010 -0.069 -21.961 -0.098 -21.945 -0.108 12.948 0.121 4.185 0.059 44.545 42.547
25.800 -21.995 -0.074 -21.998 -0.072 -22.000 -0.071 -22.014 -0.064 -22.020 -0.063 -22.019 -0.063 -22.014 -0.065 -22.007 -0.070 -21.959 -0.099 -21.943 -0.110 12.926 0.124 4.188 0.061 44.543 42.556
26.200 -21.990 -0.075 -21.994 -0.073 -21.996 -0.072 -22.010 -0.065 -22.016 -0.064 -22.015 -0.064 -22.011 -0.066 -22.003 -0.071 -21.957 -0.101 -21.942 -0.111 12.901 0.128 4.193 0.063 44.540 42.564
26.600 -21.986 -0.076 -21.989 -0.074 -21.991 -0.073 -22.005 -0.066 -22.012 -0.064 -22.012 -0.064 -22.008 -0.067 -22.000 -0.072 -21.955 -0.102 -21.940 -0.113 12.881 0.131 4.196 0.065 44.538 42.572
27.000 -21.981 -0.077 -21.985 -0.075 -21.987 -0.074 -22.001 -0.066 -22.008 -0.065 -22.008 -0.065 -22.004 -0.068 -21.997 -0.073 -21.953 -0.104 -21.938 -0.114 12.859 0.134 4.199 0.066 44.536 42.578
27.400 -21.977 -0.078 -21.980 -0.076 -21.982 -0.074 -21.996 -0.067 -22.005 -0.066 -22.004 -0.066 -22.001 -0.069 -21.994 -0.074 -21.951 -0.105 -21.937 -0.116 12.837 0.137 4.203 0.068 44.534 42.584
27.800 -21.973 -0.079 -21.976 -0.077 -21.978 -0.075 -21.992 -0.068 -22.001 -0.067 -22.001 -0.067 -21.997 -0.070 -21.991 -0.075 -21.949 -0.106 -21.935 -0.117 12.816 0.140 4.207 0.070 44.532 42.590
28.200 -21.968 -0.079 -21.972 -0.077 -21.974 -0.076 -21.988 -0.068 -21.998 -0.067 -21.997 -0.068 -21.994 -0.070 -21.988 -0.076 -21.948 -0.108 -21.934 -0.119 12.794 0.142 4.210 0.071 44.529 42.594
28.600 -21.964 -0.080 -21.967 -0.078 -21.969 -0.077 -21.983 -0.069 -21.994 -0.068 -21.994 -0.068 -21.991 -0.071 -21.985 -0.076 -21.946 -0.109 -21.932 -0.120 12.773 0.145 4.214 0.073 44.527 42.598
29.000 -21.960 -0.081 -21.963 -0.079 -21.965 -0.078 -21.979 -0.070 -21.991 -0.069 -21.990 -0.069 -21.988 -0.072 -21.982 -0.077 -21.944 -0.111 -21.931 -0.122 12.752 0.147 4.217 0.074 44.525 42.602
29.400 -21.955 -0.082 -21.959 -0.080 -21.961 -0.078 -21.975 -0.070 -21.987 -0.070 -21.987 -0.070 -21.985 -0.073 -21.979 -0.078 -21.942 -0.112 -21.929 -0.123 12.732 0.149 4.221 0.076 44.523 42.605
29.800 -21.951 -0.083 -21.955 -0.080 -21.957 -0.079 -21.971 -0.071 -21.984 -0.070 -21.984 -0.071 -21.982 -0.074 -21.977 -0.079 -21.940 -0.113 -21.928 -0.125 12.712 0.151 4.224 0.077 44.521 42.608
30.200 -21.947 -0.083 -21.951 -0.081 -21.953 -0.080 -21.967 -0.072 -21.981 -0.071 -21.981 -0.071 -21.978 -0.075 -21.974 -0.081 -21.939 -0.115 -21.926 -0.126 12.692 0.153 4.228 0.078 44.519 42.611
30.600 -21.943 -0.084 -21.947 -0.082 -21.949 -0.081 -21.964 -0.072 -21.977 -0.072 -21.977 -0.072 -21.976 -0.076 -21.971 -0.082 -21.937 -0.116 -21.924 -0.128 12.673 0.155 4.231 0.080 44.517 42.613
31.000 -21.939 -0.085 -21.943 -0.083 -21.945 -0.081 -21.960 -0.073 -21.974 -0.073 -21.974 -0.073 -21.973 -0.077 -21.968 -0.083 -21.935 -0.118 -21.923 -0.129 12.655 0.157 4.234 0.081 44.515 42.615
31.400 -21.935 -0.086 -21.939 -0.084 -21.941 -0.082 -21.956 -0.074 -21.971 -0.074 -21.971 -0.074 -21.970 -0.078 -21.966 -0.084 -21.933 -0.119 -21.921 -0.131 12.637 0.158 4.237 0.082 44.513 42.617
31.800 -21.932 -0.087 -21.935 -0.085 -21.937 -0.083 -21.953 -0.075 -21.968 -0.075 -21.968 -0.075 -21.967 -0.079 -21.963 -0.085 -21.932 -0.121 -21.920 -0.132 12.619 0.160 4.240 0.083 44.512 42.619
32.200 -21.928 -0.088 -21.931 -0.086 -21.934 -0.084 -21.949 -0.075 -21.965 -0.076 -21.965 -0.076 -21.964 -0.080 -21.961 -0.086 -21.930 -0.122 -21.918 -0.133 12.603 0.162 4.242 0.084 44.510 42.621
32.600 -21.924 -0.089 -21.928 -0.086 -21.930 -0.085 -21.946 -0.076 -21.962 -0.076 -21.962 -0.077 -21.961 -0.081 -21.958 -0.087 -21.928 -0.123 -21.917 -0.135 12.587 0.163 4.245 0.085 44.508 42.623
33.000 -21.921 -0.090 -21.924 -0.088 -21.927 -0.086 -21.942 -0.077 -21.960 -0.077 -21.960 -0.078 -21.959 -0.082 -21.956 -0.088 -21.927 -0.125 -21.916 -0.136 12.572 0.165 4.247 0.086 44.507 42.624
33.400 -21.918 -0.091 -21.921 -0.089 -21.923 -0.087 -21.939 -0.078 -21.957 -0.078 -21.957 -0.079 -21.956 -0.083 -21.953 -0.089 -21.925 -0.126 -21.914 -0.138 12.557 0.166 4.249 0.088 44.505 42.626
33.800 -21.914 -0.092 -21.918 -0.090 -21.920 -0.088 -21.936 -0.079 -21.954 -0.079 -21.954 -0.080 -21.954 -0.084 -21.951 -0.090 -21.923 -0.127 -21.913 -0.139 12.543 0.168 4.251 0.089 44.503 42.628
34.200 -21.911 -0.093 -21.915 -0.091 -21.917 -0.089 -21.933 -0.080 -21.951 -0.080 -21.951 -0.081 -21.951 -0.085 -21.949 -0.091 -21.922 -0.129 -21.911 -0.141 12.529 0.169 4.253 0.089 44.502 42.630
34.600 -21.908 -0.095 -21.912 -0.092 -21.914 -0.090 -21.930 -0.081 -21.949 -0.081 -21.949 -0.082 -21.949 -0.086 -21.946 -0.093 -21.920 -0.130 -21.910 -0.142 12.515 0.171 4.255 0.090 44.500 42.631
35.000 -21.905 -0.096 -21.908 -0.093 -21.911 -0.092 -21.927 -0.082 -21.946 -0.082 -21.946 -0.083 -21.946 -0.087 -21.944 -0.094 -21.919 -0.132 -21.908 -0.143 12.502 0.172 4.257 0.091 44.499 42.633
35.400 -21.902 -0.097 -21.905 -0.095 -21.908 -0.093 -21.924 -0.083 -21.944 -0.084 -21.944 -0.084 -21.944 -0.088 -21.942 -0.095 -21.917 -0.133 -21.907 -0.145 12.489 0.173 4.259 0.092 44.497 42.635
35.800 -21.899 -0.099 -21.902 -0.096 -21.905 -0.094 -21.921 -0.084 -21.941 -0.085 -21.941 -0.085 -21.941 -0.089 -21.940 -0.096 -21.915 -0.134 -21.906 -0.146 12.476 0.175 4.261 0.093 44.496 42.636
36.200 -21.896 -0.100 -21.899 -0.097 -21.902 -0.096 -21.918 -0.086 -21.939 -0.086 -21.939 -0.086 -21.939 -0.091 -21.937 -0.097 -21.914 -0.136 -21.904 -0.148 12.463 0.176 4.263 0.094 44.495 42.638
36.600 -21.893 -0.101 -21.897 -0.099 -21.899 -0.097 -21.916 -0.087 -21.936 -0.087 -21.936 -0.087 -21.937 -0.092 -21.935 -0.099 -21.912 -0.137 -21.903 -0.149 12.450 0.177 4.265 0.095 44.493 42.639
37.000 -21.890 -0.103 -21.894 -0.100 -21.896 -0.099 -21.913 -0.088 -21.934 -0.088 -21.934 -0.088 -21.935 -0.093 -21.933 -0.100 -21.911 -0.138 -21.901 -0.150 12.437 0.178 4.267 0.096 44.492 42.641
37.400 -21.887 -0.104 -21.891 -0.102 -21.893 -0.100 -21.910 -0.090 -21.931 -0.089 -21.932 -0.090 -21.932 -0.094 -21.931 -0.101 -21.909 -0.140 -21.900 -0.152 12.425 0.180 4.269 0.097 44.491 42.642
37.800 -21.884 -0.106 -21.888 -0.103 -21.890 -0.102 -21.907 -0.091 -21.929 -0.090 -21.929 -0.091 -21.930 -0.095 -21.929 -0.102 -21.908 -0.141 -21.899 -0.153 12.412 0.181 4.271 0.097 44.489 42.644
38.200 -21.881 -0.108 -21.885 -0.105 -21.887 -0.103 -21.905 -0.092 -21.927 -0.092 -21.927 -0.092 -21.928 -0.096 -21.927 -0.103 -21.906 -0.142 -21.897 -0.155 12.399 0.182 4.273 0.098 44.488 42.645
38.600 -21.878 -0.109 -21.882 -0.106 -21.885 -0.105 -21.902 -0.094 -21.924 -0.093 -21.925 -0.093 -21.926 -0.098 -21.925 -0.105 -21.905 -0.144 -21.896 -0.156 12.386 0.183 4.275 0.099 44.486 42.646
39.000 -21.876 -0.111 -21.879 -0.108 -21.882 -0.106 -21.899 -0.096 -21.922 -0.094 -21.922 -0.094 -21.923 -0.099 -21.923 -0.106 -21.903 -0.145 -21.894 -0.157 12.373 0.184 4.277 0.100 44.485 42.648
39.400 -21.873 -0.113 -21.877 -0.110 -21.879 -0.108 -21.897 -0.097 -21.920 -0.095 -21.920 -0.096 -21.921 -0.100 -21.921 -0.107 -21.902 -0.146 -21.893 -0.158 12.360 0.185 4.280 0.100 44.484 42.649
39.800 -21.870 -0.114 -21.874 -0.112 -21.876 -0.110 -21.894 -0.099 -21.917 -0.097 -21.918 -0.097 -21.919 -0.101 -21.919 -0.108 -21.900 -0.148 -21.892 -0.160 12.347 0.186 4.282 0.101 44.482 42.650
40.200 -21.867 -0.116 -21.871 -0.113 -21.873 -0.112 -21.891 -0.100 -21.915 -0.098 -21.915 -0.098 -21.917 -0.103 -21.917 -0.110 -21.898 -0.149 -21.890 -0.161 12.334 0.187 4.285 0.102 44.481 42.651
40.600 -21.864 -0.118 -21.868 -0.115 -21.871 -0.113 -21.888 -0.102 -21.913 -0.099 -21.913 -0.099 -21.915 -0.104 -21.915 -0.111 -21.897 -0.150 -21.889 -0.162 12.320 0.188 4.287 0.103 44.480 42.652
41.000 -21.861 -0.120 -21.865 -0.117 -21.868 -0.115 -21.886 -0.104 -21.911 -0.100 -21.911 -0.101 -21.913 -0.105 -21.913 -0.112 -21.895 -0.151 -21.887 -0.164 12.307 0.189 4.290 0.103 44.478 42.653
41.400 -21.859 -0.122 -21.863 -0.119 -21.865 -0.117 -21.883 -0.105 -21.908 -0.102 -21.909 -0.102 -21.910 -0.106 -21.911 -0.113 -21.894 -0.153 -21.886 -0.165 12.294 0.190 4.292 0.104 44.477 42.654
41.800 -21.856 -0.123 -21.860 -0.120 -21.862 -0.119 -21.880 -0.107 -21.906 -0.103 -21.906 -0.103 -21.908 -0.107 -21.908 -0.114 -21.892 -0.154 -21.884 -0.166 12.281 0.190 4.295 0.105 44.476 42.655
42.200 -21.853 -0.125 -21.857 -0.122 -21.859 -0.121 -21.878 -0.109 -21.904 -0.104 -21.904 -0.105 -21.906 -0.109 -21.906 -0.115 -21.891 -0.155 -21.883 -0.167 12.268 0.191 4.297 0.105 44.474 42.656
42.600 -21.850 -0.127 -21.854 -0.124 -21.857 -0.122 -21.875 -0.110 -21.901 -0.106 -21.902 -0.106 -21.904 -0.110 -21.904 -0.117 -21.889 -0.156 -21.881 -0.169 12.255 0.192 4.300 0.106 44.473 42.656
43.000 -21.847 -0.129 -21.851 -0.126 -21.854 -0.124 -21.872 -0.112 -21.899 -0.107 -21.899 -0.107 -21.902 -0.111 -21.902 -0.118 -21.887 -0.157 -21.880 -0.170 12.242 0.193 4.302 0.107 44.472 42.657
43.400 -21.844 -0.131 -21.848 -0.128 -21.851 -0.126 -21.870 -0.114 -21.897 -0.108 -21.897 -0.108 -21.900 -0.112 -21.900 -0.119 -21.886 -0.159 -21.878 -0.171 12.229 0.194 4.305 0.107 44.470 42.658
43.800 -21.841 -0.133 -21.845 -0.130 -21.848 -0.128 -21.867 -0.116 -21.895 -0.109 -21.895 -0.110 -21.897 -0.114 -21.898 -0.120 -21.884 -0.160 -21.877 -0.172 12.216 0.194 4.307 0.108 44.469 42.658
44.200 -21.838 -0.135 -21.843 -0.132 -21.845 -0.130 -21.864 -0.117 -21.892 -0.111 -21.893 -0.111 -21.895 -0.115 -21.896 -0.121 -21.882 -0.161 -21.875 -0.174 12.203 0.195 4.310 0.108 44.468 42.659
44.600 -21.836 -0.137 -21.840 -0.134 -21.842 -0.132 -21.861 -0.119 -21.890 -0.112 -21.890 -0.112 -21.893 -0.116 -21.894 -0.123 -21.881 -0.162 -21.874 -0.175 12.190 0.196 4.312 0.109 44.466 42.659
45.000 -21.833 -0.139 -21.837 -0.136 -21.839 -0.134 -21.859 -0.121 -21.888 -0.113 -21.888 -0.114 -21.891 -0.117 -21.892 -0.124 -21.879 -0.163 -21.872 -0.176 12.177 0.196 4.314 0.110 44.465 42.660
45.400 -21.830 -0.141 -21.834 -0.138 -21.836 -0.136 -21.856 -0.123 -21.885 -0.115 -21.886 -0.115 -21.888 -0.118 -21.890 -0.125 -21.877 -0.165 -21.870 -0.177 12.164 0.197 4.316 0.110 44.463 42.660
45.800 -21.827 -0.143 -21.831 -0.139 -21.834 -0.138 -21.853 -0.125 -21.883 -0.116 -21.883 -0.116 -21.886 -0.120 -21.888 -0.126 -21.876 -0.166 -21.869 -0.178 12.152 0.198 4.319 0.111 44.462 42.660
46.200 -21.824 -0.144 -21.828 -0.141 -21.831 -0.140 -21.850 -0.126 -21.880 -0.117 -21.881 -0.118 -21.884 -0.121 -21.885 -0.127 -21.874 -0.167 -21.867 -0.180 12.139 0.198 4.321 0.111 44.461 42.660
46.600 -21.821 -0.146 -21.825 -0.143 -21.828 -0.141 -21.847 -0.128 -21.878 -0.119 -21.878 -0.119 -21.881 -0.122 -21.883 -0.128 -21.872 -0.168 -21.865 -0.181 12.127 0.199 4.323 0.112 44.459 42.660
47.000 -21.818 -0.148 -21.822 -0.145 -21.825 -0.143 -21.845 -0.130 -21.875 -0.120 -21.876 -0.120 -21.879 -0.123 -21.881 -0.130 -21.870 -0.169 -21.864 -0.182 12.114 0.200 4.325 0.112 44.458 42.661
47.400 -21.815 -0.150 -21.819 -0.147 -21.822 -0.145 -21.842 -0.132 -21.873 -0.121 -21.873 -0.122 -21.877 -0.125 -21.879 -0.131 -21.868 -0.170 -21.862 -0.183 12.102 0.200 4.327 0.113 44.457 42.661
47.800 -21.812 -0.152 -21.816 -0.149 -21.819 -0.147 -21.839 -0.134 -21.870 -0.123 -21.871 -0.123 -21.874 -0.126 -21.876 -0.132 -21.866 -0.172 -21.860 -0.185 12.090 0.201 4.328 0.113 44.455 42.660
48.200 -21.808 -0.154 -21.813 -0.151 -21.816 -0.149 -21.836 -0.135 -21.868 -0.124 -21.868 -0.124 -21.872 -0.127 -21.874 -0.133 -21.864 -0.173 -21.858 -0.186 12.077 0.201 4.330 0.114 44.454 42.660
48.600 -21.805 -0.156 -21.810 -0.153 -21.812 -0.151 -21.833 -0.137 -21.865 -0.125 -21.866 -0.126 -21.869 -0.128 -21.872 -0.134 -21.862 -0.174 -21.856 -0.187 12.065 0.202 4.331 0.114 44.452 42.660
49.000 -21.802 -0.158 -21.807 -0.155 -21.809 -0.153 -21.830 -0.139 -21.863 -0.127 -21.863 -0.127 -21.867 -0.130 -21.869 -0.135 -21.860 -0.175 -21.854 -0.188 12.053 0.202 4.333 0.115 44.451 42.660
49.400 -21.799 -0.160 -21.803 -0.157 -21.806 -0.155 -21.827 -0.141 -21.860 -0.128 -21.860 -0.128 -21.864 -0.131 -21.867 -0.137 -21.858 -0.176 -21.852 -0.189 12.042 0.203 4.334 0.115 44.449 42.660
49.800 -21.796 -0.162 -21.800 -0.159 -21.803 -0.157 -21.824 -0.143 -21.857 -0.130 -21.858 -0.130 -21.862 -0.132 -21.864 -0.138 -21.856 -0.178 -21.850 -0.191 12.030 0.203 4.336 0.116 44.448 42.660
50.200 -21.792 -0.164 -21.797 -0.161 -21.800 -0.159 -21.821 -0.145 -21.855 -0.131 -21.855 -0.131 -21.859 -0.134 -21.862 -0.139 -21.854 -0.179 -21.848 -0.192 12.018 0.204 4.337 0.116 44.446 42.659
50.600 -21.789 -0.166 -21.794 -0.163 -21.796 -0.161 -21.818 -0.147 -21.852 -0.133 -21.852 -0.133 -21.856 -0.135 -21.859 -0.141 -21.852 -0.180 -21.846 -0.193 12.006 0.204 4.338 0.117 44.445 42.659
51.000 -21.786 -0.168 -21.790 -0.165 -21.793 -0.163 -21.814 -0.148 -21.849 -0.134 -21.850 -0.134 -21.854 -0.136 -21.857 -0.142 -21.850 -0.181 -21.844 -0.194 11.994 0.205 4.339 0.117 44.443 42.658
51.400 -21.782 -0.170 -21.787 -0.167 -21.790 -0.165 -21.811 -0.150 -21.846 -0.136 -21.847 -0.136 -21.851 -0.138 -21.854 -0.143 -21.848 -0.183 -21.842 -0.196 11.983 0.205 4.340 0.118 44.442 42.658
51.800 -21.779 -0.172 -21.784 -0.169 -21.786 -0.167 -21.808 -0.152 -21.843 -0.137 -21.844 -0.137 -21.848 -0.139 -21.851 -0.145 -21.845 -0.184 -21.840 -0.197 11.972 0.206 4.340 0.118 44.440 42.658
52.200 -21.776 -0.174 -21.780 -0.171 -21.783 -0.169 -21.805 -0.154 -21.840 -0.139 -21.841 -0.139 -21.845 -0.141 -21.849 -0.146 -21.843 -0.185 -21.838 -0.198 11.961 0.206 4.341 0.119 44.439 42.657
52.600 -21.772 -0.176 -21.777 -0.173 -21.780 -0.171 -21.801 -0.156 -21.837 -0.140 -21.838 -0.140 -21.842 -0.142 -21.846 -0.148 -21.840 -0.187 -21.835 -0.200 11.950 0.207 4.341 0.119 44.437 42.657
53.000 -21.769 -0.178 -21.773 -0.175 -21.776 -0.173 -21.798 -0.158 -21.834 -0.142 -21.835 -0.142 -21.840 -0.144 -21.843 -0.149 -21.838 -0.188 -21.833 -0.201 11.939 0.207 4.341 0.120 44.436 42.656
53.400 -21.765 -0.180 -21.770 -0.177 -21.773 -0.175 -21.794 -0.160 -21.831 -0.144 -21.832 -0.144 -21.837 -0.145 -21.840 -0.151 -21.835 -0.189 -21.831 -0.202 11.928 0.208 4.341 0.120 44.434 42.656
53.800 -21.761 -0.182 -21.766 -0.179 -21.769 -0.177 -21.791 -0.162 -21.828 -0.145 -21.829 -0.145 -21.833 -0.147 -21.837 -0.152 -21.833 -0.191 -21.828 -0.204 11.918 0.208 4.341 0.120 44.433 42.655
54.200 -21.758 -0.184 -21.762 -0.181 -21.765 -0.179 -21.787 -0.164 -21.825 -0.147 -21.825 -0.147 -21.830 -0.149 -21.834 -0.154 -21.830 -0.192 -21.826 -0.205 11.907 0.209 4.340 0.121 44.431 42.655
54.600 -21.754 -0.186 -21.759 -0.183 -21.762 -0.181 -21.784 -0.166 -21.822 -0.149 -21.822 -0.149 -21.827 -0.151 -21.831 -0.155 -21.828 -0.194 -21.823 -0.206 11.897 0.210 4.340 0.121 44.430 42.654
55.000 -21.750 -0.188 -21.755 -0.185 -21.758 -0.183 -21.780 -0.168 -21.818 -0.151 -21.819 -0.151 -21.824 -0.152 -21.828 -0.157 -21.825 -0.195 -21.821 -0.208 11.887 0.210 4.339 0.122 44.428 42.654
55.400 -21.746 -0.190 -21.751 -0.187 -21.754 -0.185 -21.777 -0.170 -21.815 -0.153 -21.815 -0.153 -21.821 -0.154 -21.825 -0.159 -21.822 -0.196 -21.818 -0.209 11.877 0.211 4.338 0.123 44.426 42.653
55.800 -21.743 -0.192 -21.747 -0.189 -21.750 -0.187 -21.773 -0.172 -21.811 -0.155 -21.812 -0.155 -21.817 -0.156 -21.821 -0.161 -21.819 -0.198 -21.815 -0.211 11.867 0.212 4.337 0.123 44.425 42.653
56.200 -21.739 -0.194 -21.744 -0.191 -21.747 -0.189 -21.769 -0.174 -21.808 -0.157 -21.809 -0.157 -21.814 -0.158 -21.818 -0.162 -21.817 -0.199 -21.812 -0.212 11.857 0.212 4.336 0.124 44.423 42.652
56.600 -21.735 -0.196 -21.740 -0.193 -21.743 -0.191 -21.765 -0.176 -21.804 -0.159 -21.805 -0.159 -21.810 -0.160 -21.815 -0.164 -21.814 -0.201 -21.810 -0.214 11.848 0.213 4.335 0.124 44.421 42.652
57.000 -21.731 -0.198 -21.736 -0.195 -21.739 -0.193 -21.762 -0.178 -21.801 -0.161 -21.801 -0.161 -21.807 -0.162 -21.811 -0.166 -21.811 -0.203 -21.807 -0.215 11.838 0.214 4.333 0.125 44.420 42.652
57.400 -21.727 -0.200 -21.732 -0.197 -21.735 -0.195 -21.758 -0.180 -21.797 -0.163 -21.798 -0.163 -21.803 -0.164 -21.808 -0.168 -21.808 -0.204 -21.804 -0.217 11.829 0.214 4.332 0.125 44.418 42.651
57.800 -21.723 -0.202 -21.728 -0.199 -21.731 -0.197 -21.754 -0.182 -21.793 -0.165 -21.794 -0.165 -21.800 -0.166 -21.804 -0.170 -21.805 -0.206 -21.801 -0.218 11.819 0.215 4.330 0.126 44.416 42.651
