"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
81.000 -20.036 -0.157 -20.053 -0.155 -20.193 -0.143 -20.503 -0.126 -20.574 -0.125 -20.643 -0.124 -20.848 -0.132 -20.889 -0.136 -21.053 -0.173 7.042 0.183 6.257 0.371 43.836 42.217
81.400 -20.029 -0.157 -20.046 -0.155 -20.186 -0.143 -20.497 -0.126 -20.568 -0.124 -20.638 -0.124 -20.841 -0.132 -20.883 -0.136 -21.045 -0.173 7.042 0.180 6.239 0.365 43.834 42.209
81.800 -20.022 -0.156 -20.039 -0.155 -20.179 -0.142 -20.491 -0.126 -20.562 -0.124 -20.632 -0.124 -20.835 -0.132 -20.876 -0.136 -21.036 -0.173 7.042 0.178 6.221 0.359 43.831 42.201
82.200 -20.015 -0.156 -20.032 -0.154 -20.172 -0.142 -20.485 -0.126 -20.556 -0.124 -20.626 -0.124 -20.828 -0.132 -20.869 -0.136 -21.027 -0.173 7.042 0.175 6.202 0.353 43.829 42.193
82.600 -20.008 -0.156 -20.025 -0.154 -20.166 -0.142 -20.480 -0.125 -20.551 -0.124 -20.620 -0.123 -20.822 -0.131 -20.862 -0.135 -21.018 -0.172 7.042 0.173 6.185 0.347 43.826 42.184
83.000 -20.000 -0.155 -20.018 -0.153 -20.159 -0.141 -20.474 -0.125 -20.545 -0.123 -20.615 -0.123 -20.816 -0.131 -20.855 -0.135 -21.010 -0.172 7.041 0.170 6.167 0.341 43.824 42.176
83.400 -19.993 -0.154 -20.010 -0.152 -20.152 -0.140 -20.468 -0.124 -20.539 -0.123 -20.609 -0.122 -20.809 -0.130 -20.849 -0.134 -21.001 -0.171 7.041 0.168 6.149 0.335 43.821 42.167
83.800 -19.986 -0.153 -20.003 -0.152 -20.146 -0.140 -20.462 -0.124 -20.534 -0.122 -20.603 -0.122 -20.803 -0.129 -20.842 -0.133 -20.992 -0.170 7.041 0.165 6.132 0.329 43.819 42.158
84.200 -19.979 -0.152 -19.996 -0.151 -20.139 -0.139 -20.456 -0.123 -20.528 -0.121 -20.598 -0.121 -20.797 -0.128 -20.835 -0.132 -20.984 -0.170 7.041 0.163 6.115 0.323 43.816 42.149
84.600 -19.972 -0.151 -19.989 -0.149 -20.132 -0.138 -20.451 -0.122 -20.522 -0.120 -20.592 -0.120 -20.790 -0.128 -20.829 -0.131 -20.975 -0.169 7.040 0.160 6.097 0.317 43.813 42.140
85.000 -19.964 -0.150 -19.982 -0.148 -20.126 -0.136 -20.445 -0.121 -20.517 -0.119 -20.587 -0.119 -20.784 -0.126 -20.822 -0.130 -20.966 -0.168 7.040 0.158 6.080 0.312 43.811 42.131
85.400 -19.957 -0.149 -19.975 -0.147 -20.119 -0.135 -20.439 -0.120 -20.511 -0.118 -20.581 -0.118 -20.778 -0.125 -20.815 -0.129 -20.958 -0.166 7.040 0.155 6.063 0.306 43.808 42.122
85.800 -19.950 -0.147 -19.968 -0.145 -20.112 -0.134 -20.434 -0.119 -20.506 -0.117 -20.576 -0.117 -20.771 -0.124 -20.809 -0.128 -20.949 -0.165 7.039 0.153 6.046 0.300 43.806 42.113
86.200 -19.943 -0.146 -19.960 -0.144 -20.105 -0.132 -20.428 -0.117 -20.500 -0.116 -20.570 -0.115 -20.765 -0.123 -20.802 -0.126 -20.941 -0.164 7.039 0.150 6.029 0.294 43.803 42.103
86.600 -19.936 -0.144 -19.953 -0.142 -20.099 -0.131 -20.422 -0.116 -20.494 -0.114 -20.564 -0.114 -20.759 -0.121 -20.795 -0.125 -20.932 -0.162 7.039 0.148 6.012 0.289 43.801 42.094
87.000 -19.928 -0.142 -19.946 -0.140 -20.092 -0.129 -20.416 -0.114 -20.489 -0.113 -20.559 -0.113 -20.753 -0.120 -20.789 -0.123 -20.924 -0.161 7.038 0.145 5.995 0.283 43.798 42.085
87.400 -19.921 -0.140 -19.939 -0.138 -20.085 -0.127 -20.411 -0.113 -20.483 -0.111 -20.553 -0.111 -20.746 -0.118 -20.782 -0.121 -20.915 -0.159 7.038 0.143 5.978 0.278 43.796 42.075
87.800 -19.914 -0.138 -19.932 -0.136 -20.078 -0.125 -20.405 -0.111 -20.477 -0.110 -20.548 -0.109 -20.740 -0.116 -20.776 -0.119 -20.907 -0.158 7.038 0.140 5.961 0.272 43.793 42.065
88.200 -19.907 -0.136 -19.925 -0.134 -20.072 -0.123 -20.399 -0.109 -20.472 -0.108 -20.542 -0.108 -20.734 -0.114 -20.769 -0.118 -20.898 -0.156 7.038 0.138 5.943 0.267 43.791 42.056
88.600 -19.900 -0.133 -19.917 -0.132 -20.065 -0.120 -20.393 -0.107 -20.466 -0.106 -20.536 -0.106 -20.727 -0.112 -20.762 -0.116 -20.890 -0.154 7.038 0.136 5.926 0.262 43.788 42.046
89.000 -19.892 -0.131 -19.910 -0.129 -20.058 -0.118 -20.387 -0.105 -20.460 -0.104 -20.531 -0.104 -20.721 -0.110 -20.756 -0.113 -20.881 -0.152 7.038 0.133 5.909 0.257 43.785 42.036
89.400 -19.885 -0.129 -19.903 -0.127 -20.051 -0.116 -20.382 -0.103 -20.455 -0.102 -20.525 -0.102 -20.715 -0.108 -20.749 -0.111 -20.873 -0.151 7.037 0.131 5.891 0.252 43.783 42.027
89.800 -19.878 -0.126 -19.896 -0.124 -20.044 -0.113 -20.376 -0.101 -20.449 -0.100 -20.519 -0.100 -20.708 -0.106 -20.742 -0.109 -20.864 -0.149 7.038 0.129 5.873 0.247 43.780 42.017
90.200 -19.871 -0.123 -19.889 -0.121 -20.038 -0.110 -20.370 -0.099 -20.443 -0.097 -20.514 -0.097 -20.702 -0.104 -20.735 -0.107 -20.856 -0.147 7.038 0.127 5.855 0.242 43.778 42.008
90.600 -19.863 -0.121 -19.881 -0.119 -20.031 -0.108 -20.364 -0.096 -20.437 -0.095 -20.508 -0.095 -20.696 -0.101 -20.729 -0.104 -20.848 -0.145 7.038 0.125 5.837 0.238 43.775 41.999
91.000 -19.856 -0.118 -19.874 -0.116 -20.024 -0.105 -20.358 -0.094 -20.431 -0.093 -20.502 -0.093 -20.689 -0.099 -20.722 -0.102 -20.839 -0.143 7.038 0.123 5.818 0.234 43.772 41.990
91.400 -19.849 -0.115 -19.867 -0.113 -20.017 -0.102 -20.352 -0.091 -20.426 -0.090 -20.496 -0.090 -20.683 -0.097 -20.715 -0.100 -20.831 -0.141 7.039 0.121 5.799 0.230 43.770 41.981
91.800 -19.842 -0.112 -19.860 -0.110 -20.010 -0.099 -20.346 -0.089 -20.419 -0.088 -20.490 -0.088 -20.676 -0.094 -20.709 -0.098 -20.822 -0.139 7.039 0.120 5.780 0.226 43.767 41.972
92.200 -19.834 -0.109 -19.852 -0.107 -20.003 -0.096 -20.339 -0.086 -20.413 -0.085 -20.484 -0.086 -20.670 -0.092 -20.702 -0.095 -20.814 -0.138 7.040 0.118 5.761 0.222 43.764 41.964
92.600 -19.827 -0.106 -19.845 -0.104 -19.996 -0.093 -20.333 -0.084 -20.407 -0.083 -20.478 -0.083 -20.663 -0.090 -20.695 -0.093 -20.806 -0.136 7.041 0.117 5.741 0.219 43.761 41.956
93.000 -19.820 -0.104 -19.838 -0.101 -19.989 -0.090 -20.327 -0.081 -20.401 -0.080 -20.472 -0.081 -20.657 -0.088 -20.688 -0.091 -20.797 -0.134 7.042 0.115 5.720 0.216 43.758 41.949
93.400 -19.813 -0.101 -19.831 -0.099 -19.982 -0.087 -20.321 -0.078 -20.395 -0.078 -20.465 -0.078 -20.650 -0.086 -20.681 -0.089 -20.789 -0.133 7.043 0.114 5.700 0.213 43.756 41.942
93.800 -19.806 -0.098 -19.824 -0.096 -19.975 -0.084 -20.314 -0.076 -20.388 -0.075 -20.459 -0.076 -20.643 -0.084 -20.674 -0.087 -20.781 -0.132 7.045 0.113 5.678 0.211 43.753 41.935
94.200 -19.798 -0.096 -19.817 -0.093 -19.969 -0.081 -20.308 -0.074 -20.382 -0.073 -20.452 -0.074 -20.636 -0.082 -20.667 -0.085 -20.772 -0.131 7.047 0.112 5.657 0.208 43.750 41.929
94.600 -19.791 -0.094 -19.809 -0.091 -19.962 -0.079 -20.301 -0.071 -20.375 -0.071 -20.446 -0.072 -20.630 -0.080 -20.660 -0.084 -20.764 -0.130 7.049 0.112 5.634 0.206 43.747 41.923
95.000 -19.784 -0.092 -19.802 -0.089 -19.955 -0.077 -20.294 -0.069 -20.368 -0.069 -20.439 -0.070 -20.623 -0.079 -20.653 -0.082 -20.756 -0.129 7.051 0.111 5.611 0.204 43.744 41.917
95.400 -19.777 -0.090 -19.795 -0.087 -19.948 -0.075 -20.287 -0.068 -20.362 -0.067 -20.432 -0.069 -20.616 -0.078 -20.646 -0.081 -20.747 -0.129 7.053 0.111 5.588 0.203 43.741 41.912
95.800 -19.770 -0.089 -19.788 -0.086 -19.941 -0.073 -20.280 -0.066 -20.355 -0.066 -20.425 -0.068 -20.608 -0.077 -20.639 -0.081 -20.739 -0.129 7.056 0.110 5.565 0.201 43.738 41.908
96.200 -19.763 -0.088 -19.781 -0.085 -19.934 -0.072 -20.273 -0.065 -20.348 -0.065 -20.418 -0.067 -20.601 -0.077 -20.631 -0.080 -20.731 -0.129 7.059 0.110 5.541 0.200 43.735 41.904
96.600 -19.756 -0.087 -19.775 -0.085 -19.927 -0.071 -20.266 -0.065 -20.340 -0.065 -20.411 -0.066 -20.594 -0.077 -20.624 -0.080 -20.722 -0.129 7.062 0.110 5.516 0.199 43.732 41.900
97.000 -19.750 -0.087 -19.768 -0.085 -19.920 -0.071 -20.259 -0.065 -20.333 -0.065 -20.404 -0.067 -20.586 -0.077 -20.616 -0.081 -20.714 -0.130 7.065 0.110 5.492 0.198 43.729 41.897
97.400 -19.743 -0.088 -19.761 -0.085 -19.913 -0.071 -20.252 -0.065 -20.326 -0.066 -20.396 -0.067 -20.579 -0.078 -20.609 -0.082 -20.706 -0.131 7.069 0.110 5.467 0.198 43.726 41.895
97.800 -19.736 -0.089 -19.754 -0.087 -19.906 -0.073 -20.244 -0.067 -20.318 -0.067 -20.389 -0.069 -20.571 -0.080 -20.601 -0.083 -20.698 -0.133 7.073 0.111 5.442 0.197 43.723 41.893
98.200 -19.730 -0.091 -19.748 -0.088 -19.899 -0.074 -20.237 -0.068 -20.310 -0.069 -20.381 -0.071 -20.563 -0.081 -20.593 -0.085 -20.690 -0.135 7.077 0.111 5.417 0.197 43.720 41.892
98.600 -19.723 -0.094 -19.741 -0.091 -19.892 -0.077 -20.229 -0.071 -20.303 -0.071 -20.373 -0.073 -20.555 -0.084 -20.585 -0.088 -20.681 -0.137 7.081 0.112 5.391 0.197 43.717 41.891
