"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
92.000 -19.622 -0.174 -19.724 -0.155 -19.984 -0.142 -20.035 -0.145 -20.216 -0.192 8.450 0.322 3.308 0.261 43.600 41.963
92.400 -19.616 -0.175 -19.717 -0.156 -19.977 -0.143 -20.028 -0.145 -20.210 -0.192 8.449 0.324 3.299 0.261 43.597 41.961
92.800 -19.609 -0.176 -19.710 -0.157 -19.970 -0.143 -20.022 -0.145 -20.203 -0.192 8.448 0.325 3.289 0.261 43.594 41.960
93.200 -19.603 -0.177 -19.703 -0.157 -19.963 -0.143 -20.015 -0.145 -20.197 -0.192 8.448 0.327 3.279 0.262 43.591 41.959
93.600 -19.596 -0.177 -19.696 -0.158 -19.956 -0.143 -20.008 -0.145 -20.190 -0.191 8.447 0.328 3.270 0.262 43.589 41.957
94.000 -19.589 -0.178 -19.690 -0.159 -19.949 -0.143 -20.001 -0.145 -20.183 -0.191 8.446 0.330 3.260 0.262 43.586 41.956
94.400 -19.583 -0.179 -19.683 -0.159 -19.943 -0.143 -19.994 -0.145 -20.177 -0.191 8.445 0.331 3.251 0.262 43.583 41.954
94.800 -19.576 -0.180 -19.676 -0.160 -19.936 -0.143 -19.987 -0.145 -20.170 -0.191 8.444 0.333 3.241 0.263 43.580 41.953
95.200 -19.570 -0.181 -19.670 -0.161 -19.929 -0.143 -19.980 -0.145 -20.164 -0.191 8.443 0.334 3.232 0.263 43.578 41.951
95.600 -19.564 -0.182 -19.663 -0.161 -19.922 -0.143 -19.974 -0.145 -20.157 -0.191 8.442 0.336 3.223 0.263 43.575 41.950
96.000 -19.557 -0.183 -19.657 -0.162 -19.915 -0.143 -19.967 -0.145 -20.151 -0.190 8.442 0.337 3.214 0.263 43.572 41.948
96.400 -19.551 -0.184 -19.650 -0.163 -19.909 -0.143 -19.960 -0.145 -20.145 -0.190 8.441 0.338 3.204 0.264 43.570 41.947
96.800 -19.545 -0.185 -19.643 -0.163 -19.902 -0.143 -19.953 -0.145 -20.138 -0.190 8.440 0.340 3.195 0.264 43.567 41.945
97.200 -19.538 -0.186 -19.637 -0.164 -19.895 -0.143 -19.947 -0.145 -20.132 -0.190 8.439 0.341 3.186 0.264 43.565 41.944
97.600 -19.532 -0.187 -19.631 -0.165 -19.889 -0.143 -19.940 -0.145 -20.125 -0.190 8.438 0.343 3.177 0.264 43.562 41.942
98.000 -19.526 -0.188 -19.624 -0.165 -19.882 -0.143 -19.934 -0.145 -20.119 -0.189 8.438 0.344 3.168 0.264 43.559 41.940
98.400 -19.520 -0.188 -19.618 -0.166 -19.876 -0.143 -19.927 -0.144 -20.113 -0.189 8.437 0.345 3.159 0.264 43.557 41.939
98.800 -19.513 -0.189 -19.611 -0.167 -19.869 -0.143 -19.921 -0.144 -20.106 -0.189 8.436 0.347 3.150 0.264 43.554 41.937
99.200 -19.507 -0.190 -19.605 -0.168 -19.863 -0.143 -19.914 -0.144 -20.100 -0.189 8.436 0.348 3.141 0.265 43.552 41.935
99.600 -19.501 -0.191 -19.599 -0.168 -19.856 -0.143 -19.908 -0.144 -20.094 -0.189 8.435 0.349 3.133 0.265 43.549 41.934
100.000 -19.495 -0.192 -19.592 -0.169 -19.850 -0.143 -19.901 -0.144 -20.087 -0.189 8.435 0.350 3.124 0.265 43.546 41.932
100.400 -19.489 -0.193 -19.586 -0.170 -19.843 -0.143 -19.895 -0.144 -20.081 -0.189 8.434 0.352 3.115 0.265 43.544 41.930
100.800 -19.483 -0.194 -19.580 -0.171 -19.837 -0.143 -19.888 -0.144 -20.075 -0.189 8.434 0.353 3.106 0.265 43.541 41.929
101.200 -19.477 -0.196 -19.574 -0.171 -19.831 -0.143 -19.882 -0.144 -20.069 -0.189 8.433 0.354 3.098 0.265 43.539 41.927
101.600 -19.471 -0.197 -19.568 -0.172 -19.824 -0.144 -19.876 -0.144 -20.062 -0.189 8.433 0.356 3.089 0.265 43.536 41.925
102.000 -19.465 -0.198 -19.562 -0.173 -19.818 -0.144 -19.869 -0.144 -20.056 -0.189 8.433 0.357 3.080 0.265 43.534 41.924
102.400 -19.459 -0.199 -19.556 -0.174 -19.812 -0.144 -19.863 -0.144 -20.050 -0.189 8.433 0.358 3.071 0.265 43.531 41.922
102.800 -19.453 -0.200 -19.549 -0.175 -19.805 -0.144 -19.857 -0.144 -20.044 -0.189 8.433 0.359 3.063 0.265 43.529 41.920
103.200 -19.447 -0.201 -19.543 -0.176 -19.799 -0.144 -19.850 -0.145 -20.038 -0.189 8.433 0.360 3.054 0.265 43.526 41.919
103.600 -19.442 -0.202 -19.537 -0.177 -19.793 -0.145 -19.844 -0.145 -20.031 -0.189 8.433 0.362 3.045 0.265 43.524 41.917
104.000 -19.436 -0.204 -19.532 -0.178 -19.787 -0.145 -19.838 -0.145 -20.025 -0.189 8.433 0.363 3.037 0.265 43.522 41.915
104.400 -19.430 -0.205 -19.526 -0.179 -19.780 -0.145 -19.832 -0.145 -20.019 -0.190 8.433 0.364 3.028 0.265 43.519 41.914
104.800 -19.424 -0.206 -19.520 -0.180 -19.774 -0.146 -19.826 -0.146 -20.013 -0.190 8.434 0.365 3.019 0.265 43.517 41.912
105.200 -19.419 -0.207 -19.514 -0.181 -19.768 -0.146 -19.819 -0.146 -20.007 -0.190 8.434 0.366 3.010 0.265 43.514 41.911
105.600 -19.413 -0.209 -19.508 -0.182 -19.762 -0.147 -19.813 -0.147 -20.001 -0.191 8.435 0.367 3.002 0.264 43.512 41.909
106.000 -19.407 -0.210 -19.502 -0.183 -19.756 -0.148 -19.807 -0.147 -19.995 -0.191 8.435 0.368 2.993 0.264 43.509 41.907
106.400 -19.402 -0.211 -19.496 -0.184 -19.750 -0.148 -19.801 -0.148 -19.989 -0.192 8.436 0.369 2.984 0.264 43.507 41.906
106.800 -19.396 -0.213 -19.491 -0.186 -19.744 -0.149 -19.795 -0.148 -19.983 -0.192 8.437 0.370 2.975 0.264 43.505 41.904
107.200 -19.391 -0.214 -19.485 -0.187 -19.738 -0.150 -19.789 -0.149 -19.977 -0.193 8.438 0.371 2.967 0.264 43.502 41.903
107.600 -19.385 -0.216 -19.479 -0.188 -19.732 -0.151 -19.783 -0.150 -19.971 -0.194 8.440 0.372 2.958 0.263 43.500 41.901
108.000 -19.380 -0.217 -19.474 -0.190 -19.726 -0.152 -19.777 -0.151 -19.965 -0.194 8.441 0.373 2.949 0.263 43.498 41.900
108.400 -19.374 -0.219 -19.468 -0.191 -19.720 -0.153 -19.771 -0.151 -19.958 -0.195 8.442 0.374 2.940 0.263 43.495 41.898
108.800 -19.369 -0.221 -19.462 -0.193 -19.714 -0.154 -19.765 -0.152 -19.952 -0.196 8.444 0.375 2.931 0.263 43.493 41.897
109.200 -19.364 -0.222 -19.457 -0.194 -19.708 -0.155 -19.759 -0.154 -19.946 -0.197 8.446 0.376 2.922 0.262 43.491 41.896
109.600 -19.358 -0.224 -19.451 -0.196 -19.702 -0.156 -19.753 -0.155 -19.940 -0.198 8.448 0.377 2.913 0.262 43.488 41.894
110.000 -19.353 -0.226 -19.446 -0.197 -19.696 -0.157 -19.747 -0.156 -19.934 -0.199 8.450 0.378 2.903 0.262 43.486 41.893
110.400 -19.348 -0.228 -19.440 -0.199 -19.690 -0.159 -19.741 -0.157 -19.929 -0.200 8.452 0.379 2.894 0.261 43.484 41.892
110.800 -19.343 -0.230 -19.435 -0.201 -19.684 -0.160 -19.735 -0.159 -19.923 -0.202 8.455 0.380 2.885 0.261 43.482 41.890
