"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
123.200 -18.687 -0.296 -19.608 -0.161 -20.160 -0.118 -20.437 -0.140 8.635 0.345 3.938 0.396 43.788 42.501
123.600 -18.677 -0.294 -19.602 -0.160 -20.156 -0.119 -20.433 -0.140 8.623 0.342 3.943 0.394 43.787 42.500
124.000 -18.667 -0.293 -19.596 -0.159 -20.153 -0.119 -20.429 -0.140 8.612 0.339 3.947 0.393 43.786 42.500
124.400 -18.657 -0.291 -19.590 -0.158 -20.149 -0.120 -20.425 -0.139 8.600 0.337 3.951 0.391 43.784 42.499
124.800 -18.647 -0.289 -19.584 -0.157 -20.144 -0.120 -20.420 -0.139 8.588 0.334 3.955 0.390 43.783 42.498
125.200 -18.636 -0.288 -19.577 -0.155 -20.140 -0.120 -20.416 -0.138 8.577 0.331 3.959 0.388 43.781 42.497
125.600 -18.626 -0.286 -19.571 -0.154 -20.136 -0.121 -20.411 -0.137 8.565 0.329 3.963 0.387 43.780 42.496
126.000 -18.615 -0.284 -19.564 -0.153 -20.132 -0.121 -20.406 -0.137 8.553 0.326 3.967 0.386 43.778 42.495
126.400 -18.605 -0.282 -19.558 -0.152 -20.127 -0.121 -20.401 -0.136 8.541 0.324 3.971 0.385 43.777 42.494
126.800 -18.594 -0.280 -19.551 -0.151 -20.122 -0.122 -20.397 -0.135 8.528 0.321 3.975 0.384 43.775 42.493
127.200 -18.583 -0.278 -19.544 -0.149 -20.118 -0.122 -20.392 -0.134 8.516 0.319 3.979 0.383 43.773 42.492
127.600 -18.572 -0.276 -19.537 -0.148 -20.113 -0.122 -20.386 -0.133 8.503 0.317 3.982 0.382 43.771 42.491
128.000 -18.561 -0.274 -19.530 -0.147 -20.108 -0.122 -20.381 -0.132 8.491 0.315 3.986 0.381 43.770 42.490
128.400 -18.550 -0.272 -19.523 -0.145 -20.103 -0.122 -20.376 -0.130 8.478 0.313 3.990 0.380 43.768 42.489
128.800 -18.539 -0.270 -19.515 -0.144 -20.098 -0.122 -20.371 -0.129 8.465 0.311 3.994 0.380 43.766 42.488
129.200 -18.528 -0.268 -19.508 -0.143 -20.093 -0.122 -20.365 -0.128 8.453 0.310 3.998 0.379 43.764 42.488
129.600 -18.516 -0.266 -19.500 -0.141 -20.088 -0.122 -20.360 -0.127 8.438 0.308 4.003 0.379 43.763 42.487
130.000 -18.505 -0.264 -19.492 -0.140 -20.083 -0.122 -20.354 -0.125 8.426 0.307 4.007 0.378 43.761 42.486
130.400 -18.494 -0.262 -19.484 -0.139 -20.078 -0.122 -20.349 -0.124 8.413 0.305 4.010 0.378 43.759 42.485
130.800 -18.482 -0.260 -19.476 -0.138 -20.072 -0.122 -20.343 -0.123 8.400 0.304 4.013 0.378 43.757 42.484
131.200 -18.471 -0.258 -19.468 -0.136 -20.067 -0.122 -20.337 -0.121 8.388 0.303 4.015 0.378 43.755 42.483
131.600 -18.459 -0.256 -19.460 -0.135 -20.061 -0.122 -20.331 -0.120 8.376 0.301 4.018 0.378 43.753 42.482
132.000 -18.448 -0.254 -19.451 -0.134 -20.056 -0.122 -20.325 -0.118 8.364 0.300 4.020 0.377 43.751 42.481
132.400 -18.436 -0.252 -19.443 -0.133 -20.050 -0.121 -20.319 -0.117 8.352 0.299 4.021 0.377 43.749 42.480
132.800 -18.425 -0.250 -19.434 -0.132 -20.044 -0.121 -20.312 -0.116 8.340 0.299 4.022 0.377 43.746 42.479
133.200 -18.413 -0.248 -19.426 -0.131 -20.038 -0.121 -20.306 -0.114 8.329 0.298 4.023 0.377 43.744 42.478
133.600 -18.402 -0.246 -19.417 -0.130 -20.032 -0.120 -20.299 -0.113 8.318 0.297 4.023 0.378 43.742 42.477
134.000 -18.390 -0.245 -19.408 -0.129 -20.026 -0.120 -20.292 -0.112 8.307 0.297 4.022 0.378 43.739 42.476
134.400 -18.378 -0.243 -19.399 -0.128 -20.019 -0.119 -20.285 -0.111 8.297 0.297 4.021 0.378 43.737 42.475
134.800 -18.367 -0.242 -19.390 -0.127 -20.013 -0.119 -20.278 -0.110 8.287 0.296 4.019 0.379 43.735 42.475
135.200 -18.355 -0.240 -19.381 -0.127 -20.006 -0.119 -20.271 -0.109 8.277 0.296 4.016 0.379 43.732 42.474
135.600 -18.344 -0.239 -19.372 -0.126 -19.999 -0.118 -20.264 -0.109 8.268 0.297 4.013 0.380 43.729 42.474
136.000 -18.332 -0.238 -19.362 -0.125 -19.992 -0.118 -20.256 -0.108 8.259 0.297 4.009 0.381 43.727 42.473
136.400 -18.321 -0.237 -19.353 -0.125 -19.985 -0.118 -20.249 -0.108 8.250 0.297 4.005 0.382 43.724 42.473
136.800 -18.309 -0.236 -19.343 -0.125 -19.978 -0.117 -20.241 -0.108 8.242 0.298 3.999 0.383 43.721 42.473
137.200 -18.298 -0.236 -19.334 -0.125 -19.970 -0.117 -20.234 -0.108 8.235 0.299 3.993 0.384 43.718 42.474
137.600 -18.287 -0.236 -19.324 -0.125 -19.963 -0.117 -20.226 -0.108 8.228 0.300 3.986 0.386 43.715 42.474
138.000 -18.276 -0.236 -19.314 -0.125 -19.955 -0.118 -20.218 -0.109 8.222 0.301 3.978 0.387 43.712 42.475
138.400 -18.265 -0.236 -19.304 -0.126 -19.947 -0.118 -20.210 -0.110 8.216 0.302 3.969 0.389 43.709 42.476
138.800 -18.254 -0.236 -19.294 -0.126 -19.938 -0.119 -20.201 -0.111 8.211 0.304 3.959 0.391 43.706 42.478
139.200 -18.243 -0.237 -19.284 -0.127 -19.930 -0.120 -20.193 -0.113 8.207 0.306 3.948 0.393 43.702 42.479
139.600 -18.232 -0.238 -19.273 -0.129 -19.921 -0.121 -20.185 -0.115 8.204 0.308 3.935 0.395 43.699 42.481
140.000 -18.222 -0.239 -19.263 -0.130 -19.912 -0.122 -20.176 -0.117 8.201 0.310 3.922 0.397 43.695 42.483
140.400 -18.211 -0.240 -19.253 -0.132 -19.903 -0.124 -20.168 -0.120 8.199 0.312 3.907 0.399 43.692 42.486
140.800 -18.201 -0.242 -19.242 -0.135 -19.894 -0.126 -20.159 -0.123 8.199 0.314 3.891 0.402 43.688 42.488
141.200 -18.191 -0.244 -19.231 -0.137 -19.884 -0.128 -20.151 -0.126 8.199 0.317 3.874 0.404 43.684 42.491
141.600 -18.181 -0.246 -19.221 -0.140 -19.874 -0.131 -20.142 -0.130 8.200 0.320 3.856 0.406 43.680 42.493
