"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7457.89 i-7457.89_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
110.400 -18.952 -0.426 -19.085 -0.377 -19.454 -0.262 -19.535 -0.243 -19.786 -0.220 7.062 0.400 3.758 0.476 43.398 42.020
110.800 -18.942 -0.423 -19.076 -0.375 -19.446 -0.261 -19.528 -0.242 -19.780 -0.220 7.051 0.399 3.758 0.477 43.396 42.022
111.200 -18.931 -0.420 -19.066 -0.372 -19.438 -0.260 -19.521 -0.242 -19.774 -0.220 7.039 0.399 3.759 0.478 43.393 42.024
111.600 -18.921 -0.418 -19.056 -0.370 -19.431 -0.259 -19.514 -0.241 -19.768 -0.221 7.028 0.398 3.759 0.479 43.390 42.025
112.000 -18.911 -0.415 -19.046 -0.368 -19.423 -0.258 -19.507 -0.241 -19.763 -0.221 7.017 0.397 3.759 0.480 43.388 42.027
112.400 -18.900 -0.412 -19.037 -0.365 -19.415 -0.257 -19.499 -0.240 -19.757 -0.221 7.006 0.396 3.759 0.481 43.385 42.028
112.800 -18.890 -0.410 -19.027 -0.363 -19.408 -0.256 -19.492 -0.239 -19.751 -0.222 6.994 0.396 3.760 0.482 43.382 42.030
113.200 -18.880 -0.407 -19.017 -0.361 -19.400 -0.254 -19.485 -0.238 -19.745 -0.222 6.983 0.395 3.760 0.483 43.379 42.031
113.600 -18.870 -0.404 -19.008 -0.358 -19.392 -0.253 -19.478 -0.237 -19.740 -0.222 6.972 0.394 3.761 0.484 43.377 42.033
114.000 -18.859 -0.401 -18.998 -0.355 -19.385 -0.252 -19.471 -0.236 -19.734 -0.222 6.960 0.394 3.761 0.485 43.374 42.034
114.400 -18.849 -0.398 -18.988 -0.353 -19.377 -0.250 -19.464 -0.235 -19.728 -0.221 6.949 0.393 3.762 0.486 43.371 42.036
114.800 -18.839 -0.395 -18.979 -0.350 -19.370 -0.249 -19.457 -0.234 -19.722 -0.221 6.938 0.393 3.763 0.488 43.369 42.037
115.200 -18.829 -0.393 -18.969 -0.347 -19.362 -0.247 -19.449 -0.233 -19.717 -0.221 6.926 0.392 3.764 0.489 43.366 42.039
115.600 -18.818 -0.390 -18.960 -0.345 -19.355 -0.245 -19.442 -0.231 -19.711 -0.220 6.914 0.392 3.765 0.490 43.363 42.040
116.000 -18.808 -0.386 -18.950 -0.342 -19.347 -0.243 -19.435 -0.230 -19.705 -0.219 6.903 0.391 3.767 0.492 43.361 42.042
116.400 -18.798 -0.383 -18.941 -0.339 -19.339 -0.241 -19.428 -0.228 -19.700 -0.218 6.891 0.391 3.768 0.494 43.358 42.043
116.800 -18.788 -0.380 -18.931 -0.336 -19.332 -0.239 -19.421 -0.226 -19.694 -0.217 6.879 0.391 3.770 0.495 43.356 42.044
117.200 -18.778 -0.377 -18.922 -0.333 -19.324 -0.237 -19.414 -0.224 -19.688 -0.216 6.867 0.390 3.772 0.497 43.353 42.046
117.600 -18.768 -0.374 -18.912 -0.329 -19.317 -0.234 -19.407 -0.222 -19.682 -0.215 6.855 0.390 3.774 0.499 43.350 42.047
118.000 -18.758 -0.370 -18.903 -0.326 -19.309 -0.232 -19.400 -0.219 -19.677 -0.213 6.843 0.390 3.776 0.501 43.348 42.048
118.400 -18.748 -0.367 -18.893 -0.323 -19.302 -0.229 -19.393 -0.217 -19.671 -0.212 6.831 0.390 3.778 0.503 43.345 42.049
118.800 -18.738 -0.364 -18.884 -0.320 -19.294 -0.226 -19.386 -0.214 -19.665 -0.210 6.819 0.390 3.781 0.505 43.343 42.050
119.200 -18.728 -0.360 -18.874 -0.316 -19.287 -0.223 -19.379 -0.211 -19.660 -0.208 6.806 0.391 3.783 0.508 43.340 42.052
119.600 -18.718 -0.357 -18.865 -0.313 -19.279 -0.220 -19.372 -0.208 -19.654 -0.206 6.794 0.391 3.786 0.510 43.338 42.053
120.000 -18.708 -0.354 -18.856 -0.309 -19.272 -0.217 -19.365 -0.205 -19.648 -0.204 6.782 0.391 3.788 0.513 43.335 42.054
120.400 -18.698 -0.350 -18.846 -0.306 -19.265 -0.214 -19.358 -0.202 -19.642 -0.202 6.770 0.392 3.791 0.515 43.333 42.055
120.800 -18.689 -0.347 -18.837 -0.302 -19.257 -0.210 -19.351 -0.199 -19.637 -0.199 6.757 0.392 3.793 0.518 43.330 42.056
121.200 -18.679 -0.343 -18.828 -0.299 -19.250 -0.207 -19.344 -0.196 -19.631 -0.197 6.745 0.393 3.796 0.521 43.327 42.056
121.600 -18.670 -0.340 -18.819 -0.295 -19.242 -0.203 -19.337 -0.192 -19.625 -0.195 6.733 0.394 3.799 0.524 43.325 42.057
122.000 -18.660 -0.337 -18.810 -0.292 -19.235 -0.200 -19.330 -0.189 -19.619 -0.192 6.721 0.395 3.801 0.527 43.322 42.058
122.400 -18.650 -0.333 -18.800 -0.288 -19.227 -0.196 -19.323 -0.185 -19.613 -0.189 6.709 0.395 3.803 0.530 43.320 42.059
122.800 -18.641 -0.330 -18.791 -0.285 -19.220 -0.192 -19.316 -0.181 -19.607 -0.187 6.698 0.397 3.805 0.533 43.317 42.059
123.200 -18.632 -0.327 -18.783 -0.282 -19.213 -0.189 -19.309 -0.178 -19.601 -0.184 6.687 0.398 3.807 0.536 43.315 42.060
123.600 -18.623 -0.324 -18.774 -0.278 -19.205 -0.185 -19.302 -0.174 -19.596 -0.182 6.676 0.399 3.808 0.540 43.312 42.060
124.000 -18.613 -0.321 -18.765 -0.275 -19.198 -0.181 -19.295 -0.171 -19.589 -0.179 6.665 0.400 3.809 0.543 43.310 42.060
124.400 -18.604 -0.319 -18.756 -0.272 -19.190 -0.178 -19.288 -0.167 -19.583 -0.177 6.655 0.401 3.809 0.546 43.307 42.061
124.800 -18.595 -0.316 -18.747 -0.270 -19.183 -0.175 -19.281 -0.164 -19.577 -0.175 6.646 0.403 3.808 0.549 43.304 42.061
125.200 -18.587 -0.314 -18.739 -0.267 -19.176 -0.172 -19.274 -0.161 -19.571 -0.173 6.637 0.404 3.806 0.551 43.302 42.060
125.600 -18.578 -0.312 -18.730 -0.265 -19.168 -0.169 -19.267 -0.158 -19.565 -0.171 6.629 0.405 3.803 0.553 43.299 42.060
126.000 -18.569 -0.310 -18.722 -0.262 -19.161 -0.166 -19.259 -0.156 -19.558 -0.170 6.622 0.406 3.798 0.555 43.296 42.059
126.400 -18.561 -0.308 -18.714 -0.261 -19.153 -0.164 -19.252 -0.154 -19.552 -0.169 6.617 0.407 3.793 0.556 43.293 42.058
126.800 -18.552 -0.307 -18.705 -0.259 -19.146 -0.162 -19.245 -0.152 -19.545 -0.168 6.613 0.408 3.785 0.557 43.290 42.057
127.200 -18.544 -0.305 -18.697 -0.258 -19.139 -0.161 -19.238 -0.151 -19.539 -0.168 6.610 0.408 3.775 0.557 43.287 42.055
127.600 -18.536 -0.305 -18.690 -0.257 -19.131 -0.160 -19.231 -0.151 -19.532 -0.168 6.609 0.409 3.763 0.555 43.284 42.053
128.000 -18.528 -0.304 -18.682 -0.256 -19.124 -0.160 -19.223 -0.151 -19.525 -0.169 6.610 0.408 3.749 0.553 43.281 42.051
128.400 -18.521 -0.304 -18.674 -0.256 -19.117 -0.161 -19.216 -0.151 -19.518 -0.171 6.612 0.408 3.733 0.550 43.278 42.048
128.800 -18.513 -0.305 -18.667 -0.257 -19.109 -0.162 -19.209 -0.153 -19.511 -0.173 6.616 0.407 3.714 0.546 43.275 42.044
129.200 -18.506 -0.306 -18.659 -0.258 -19.102 -0.164 -19.201 -0.155 -19.503 -0.176 6.623 0.405 3.694 0.540 43.272 42.040
129.600 -18.499 -0.307 -18.652 -0.259 -19.095 -0.166 -19.194 -0.158 -19.496 -0.179 6.630 0.403 3.671 0.534 43.269 42.036
