"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
131.200 -16.752 -0.352 -17.445 -0.198 -17.920 -0.157 -18.326 -0.169 6.511 0.592 2.159 0.481 42.776 41.802
131.600 -16.738 -0.353 -17.431 -0.200 -17.908 -0.157 -18.318 -0.169 6.499 0.596 2.158 0.486 42.772 41.803
132.000 -16.724 -0.353 -17.418 -0.201 -17.897 -0.156 -18.310 -0.168 6.486 0.600 2.158 0.490 42.769 41.805
132.400 -16.709 -0.353 -17.404 -0.203 -17.885 -0.156 -18.302 -0.168 6.472 0.604 2.158 0.495 42.765 41.806
132.800 -16.695 -0.354 -17.390 -0.204 -17.873 -0.156 -18.293 -0.168 6.458 0.609 2.158 0.501 42.761 41.808
133.200 -16.680 -0.354 -17.376 -0.205 -17.861 -0.155 -18.285 -0.167 6.443 0.613 2.159 0.506 42.758 41.810
133.600 -16.666 -0.354 -17.361 -0.207 -17.850 -0.155 -18.277 -0.167 6.428 0.618 2.160 0.512 42.754 41.812
134.000 -16.651 -0.354 -17.347 -0.208 -17.838 -0.154 -18.269 -0.166 6.412 0.622 2.161 0.518 42.750 41.814
134.400 -16.636 -0.354 -17.333 -0.209 -17.826 -0.153 -18.261 -0.165 6.397 0.627 2.163 0.524 42.747 41.816
134.800 -16.622 -0.353 -17.319 -0.209 -17.814 -0.152 -18.253 -0.164 6.381 0.631 2.164 0.531 42.743 41.819
135.200 -16.607 -0.353 -17.305 -0.210 -17.802 -0.151 -18.246 -0.164 6.365 0.636 2.166 0.537 42.739 41.821
135.600 -16.592 -0.352 -17.292 -0.211 -17.791 -0.150 -18.238 -0.163 6.349 0.640 2.168 0.543 42.736 41.823
136.000 -16.577 -0.352 -17.278 -0.211 -17.779 -0.149 -18.230 -0.162 6.332 0.645 2.171 0.550 42.732 41.825
136.400 -16.563 -0.351 -17.265 -0.211 -17.768 -0.147 -18.223 -0.161 6.316 0.649 2.174 0.557 42.729 41.828
136.800 -16.548 -0.350 -17.252 -0.211 -17.757 -0.146 -18.216 -0.160 6.299 0.653 2.177 0.563 42.726 41.830
137.200 -16.533 -0.349 -17.239 -0.211 -17.746 -0.145 -18.209 -0.158 6.283 0.657 2.181 0.570 42.723 41.832
137.600 -16.519 -0.347 -17.227 -0.211 -17.736 -0.143 -18.203 -0.157 6.266 0.660 2.186 0.576 42.720 41.835
138.000 -16.505 -0.346 -17.215 -0.211 -17.726 -0.142 -18.196 -0.156 6.248 0.663 2.191 0.583 42.717 41.837
138.400 -16.490 -0.344 -17.204 -0.210 -17.716 -0.140 -18.190 -0.154 6.231 0.665 2.197 0.589 42.715 41.839
138.800 -16.476 -0.342 -17.193 -0.210 -17.707 -0.138 -18.185 -0.152 6.218 0.667 2.199 0.593 42.712 41.840
139.200 -16.463 -0.341 -17.182 -0.209 -17.698 -0.137 -18.179 -0.151 6.202 0.668 2.205 0.598 42.710 41.842
139.600 -16.449 -0.338 -17.172 -0.208 -17.690 -0.135 -18.174 -0.149 6.185 0.669 2.212 0.603 42.708 41.844
140.000 -16.436 -0.336 -17.163 -0.207 -17.683 -0.134 -18.170 -0.147 6.168 0.668 2.221 0.608 42.706 41.845
140.400 -16.422 -0.334 -17.154 -0.206 -17.676 -0.133 -18.165 -0.145 6.150 0.666 2.230 0.612 42.705 41.847
140.800 -16.409 -0.331 -17.145 -0.204 -17.671 -0.131 -18.161 -0.143 6.133 0.663 2.239 0.614 42.704 41.848
141.200 -16.397 -0.328 -17.138 -0.203 -17.666 -0.130 -18.158 -0.141 6.116 0.659 2.250 0.616 42.703 41.849
141.600 -16.384 -0.325 -17.131 -0.201 -17.662 -0.130 -18.154 -0.140 6.100 0.654 2.261 0.617 42.703 41.849
142.000 -16.372 -0.322 -17.124 -0.199 -17.658 -0.129 -18.151 -0.138 6.084 0.647 2.272 0.616 42.702 41.849
142.400 -16.360 -0.319 -17.118 -0.198 -17.656 -0.129 -18.149 -0.136 6.069 0.638 2.283 0.615 42.702 41.848
142.800 -16.349 -0.316 -17.113 -0.195 -17.654 -0.128 -18.146 -0.135 6.055 0.629 2.294 0.611 42.703 41.847
143.200 -16.337 -0.312 -17.108 -0.193 -17.653 -0.128 -18.144 -0.133 6.042 0.619 2.305 0.607 42.703 41.846
143.600 -16.326 -0.309 -17.103 -0.191 -17.653 -0.128 -18.142 -0.132 6.031 0.609 2.314 0.602 42.703 41.843
144.000 -16.315 -0.305 -17.100 -0.189 -17.653 -0.127 -18.140 -0.131 6.021 0.598 2.323 0.596 42.704 41.841
144.400 -16.305 -0.301 -17.096 -0.186 -17.654 -0.127 -18.138 -0.130 6.012 0.586 2.331 0.589 42.704 41.838
144.800 -16.295 -0.297 -17.094 -0.183 -17.655 -0.127 -18.137 -0.129 6.004 0.575 2.338 0.581 42.704 41.834
145.200 -16.285 -0.294 -17.091 -0.180 -17.656 -0.126 -18.136 -0.128 5.997 0.563 2.345 0.573 42.705 41.831
145.600 -16.275 -0.290 -17.089 -0.177 -17.658 -0.125 -18.135 -0.127 5.990 0.552 2.351 0.565 42.705 41.827
146.000 -16.266 -0.286 -17.088 -0.174 -17.660 -0.124 -18.134 -0.126 5.984 0.541 2.358 0.557 42.706 41.823
146.400 -16.257 -0.282 -17.087 -0.171 -17.663 -0.124 -18.133 -0.126 5.977 0.530 2.364 0.549 42.706 41.819
146.800 -16.248 -0.279 -17.086 -0.168 -17.665 -0.122 -18.132 -0.125 5.970 0.519 2.372 0.541 42.707 41.815
147.200 -16.240 -0.276 -17.085 -0.165 -17.668 -0.121 -18.131 -0.124 5.964 0.508 2.378 0.534 42.707 41.810
147.600 -16.231 -0.273 -17.085 -0.162 -17.671 -0.120 -18.131 -0.123 5.958 0.498 2.384 0.526 42.708 41.806
148.000 -16.224 -0.270 -17.085 -0.159 -17.673 -0.119 -18.130 -0.123 5.952 0.488 2.390 0.518 42.708 41.801
148.400 -16.216 -0.267 -17.085 -0.156 -17.676 -0.117 -18.130 -0.122 5.948 0.478 2.395 0.511 42.709 41.796
148.800 -16.209 -0.265 -17.085 -0.154 -17.679 -0.116 -18.129 -0.122 5.943 0.469 2.400 0.504 42.709 41.792
149.200 -16.202 -0.263 -17.084 -0.152 -17.681 -0.115 -18.128 -0.122 5.939 0.461 2.404 0.497 42.710 41.787
149.600 -16.196 -0.262 -17.084 -0.150 -17.683 -0.115 -18.128 -0.123 5.937 0.454 2.406 0.491 42.710 41.783
150.000 -16.190 -0.261 -17.084 -0.149 -17.685 -0.114 -18.127 -0.124 5.935 0.447 2.408 0.485 42.710 41.780
150.400 -16.184 -0.261 -17.084 -0.149 -17.687 -0.115 -18.126 -0.126 5.935 0.441 2.407 0.479 42.709 41.776
150.800 -16.179 -0.262 -17.083 -0.149 -17.688 -0.116 -18.125 -0.128 5.937 0.436 2.404 0.474 42.709 41.774
151.200 -16.174 -0.263 -17.082 -0.150 -17.689 -0.118 -18.125 -0.132 5.941 0.432 2.399 0.469 42.708 41.772
151.600 -16.170 -0.266 -17.081 -0.152 -17.690 -0.120 -18.123 -0.136 5.948 0.429 2.391 0.465 42.707 41.771
152.000 -16.166 -0.269 -17.079 -0.156 -17.690 -0.124 -18.122 -0.141 5.956 0.427 2.381 0.461 42.706 41.770
152.400 -16.162 -0.272 -17.077 -0.160 -17.690 -0.129 -18.121 -0.147 5.965 0.426 2.369 0.458 42.705 41.771
152.800 -16.159 -0.277 -17.075 -0.165 -17.689 -0.134 -18.120 -0.155 5.976 0.426 2.356 0.455 42.703 41.772
