 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.06084  1.72845   1.1327       1.38076          2165.0902  0.00502  0.23837     0.01588  14.03306     19.76373   3390.40776   -88.42608    0.405   6843.27626  0.03224  58606.03392  52.30107   0.35909  19.30451  58708.10986 
    14.12702  1.66821  1.80731        2.2909         2552.43848  0.28753  0.21714      0.0543   9.83227     16.66781   3102.93136    -54.9714  0.37355   9197.37819    3e-05   58639.4886  52.52549  19.10783  19.31407     58711.42 
    13.72806  1.73256  1.43178       0.07068         3632.50601     0.04  0.06812     0.01261  32.42187     17.30789   5015.44143   -65.20454  1.40977   7902.34239  0.00011  58629.25546  52.49392   3.34839  19.34688  58715.54365 
    14.21669   1.6911  0.73527        0.1544         5098.87819  0.07183  0.08807     0.15244    34.274     17.12125   3917.47731   -68.59952  0.42742   7508.80051    7e-05  58625.86048   52.4537   6.07072  19.34844  58705.55481 
    13.72875  1.53734  0.86339       0.26872          2270.7368  0.02501  0.04619     0.01723  65.46511     19.40846   8278.58558   -67.75497  1.41014   8317.35305  0.01423  58626.70503  52.58814   2.34762  19.27195  58702.58674 
    13.96671  1.89294   1.1415       3.41114         2244.98665  0.13024  0.10406     0.28817  24.01016     17.34309   9370.84512   -50.59176  1.16293   7739.48957  0.00012  58643.86824  52.45269  10.33693  19.32658     58714.48 
    13.82158  1.68273   0.9708       0.46612         4770.32136  0.02403  0.06691     0.01174  30.59113     16.19617   5215.45151   -73.14284  1.01147   5885.74166    1e-05  58621.31716  52.23363   1.99132  19.29907  58708.10986 
    13.85464  1.67335  1.14357       0.01375         4788.78383  0.02135  0.05936      0.1639  55.67007     17.17773   3655.74936   -53.80304  1.03631  10223.10179    8e-05  58640.65696  52.75635   1.95388  19.26951  58702.58674 
    14.12735  2.07508  0.95353        0.7922         2572.35953  0.00936  0.14867     0.01858  22.82422     19.23984   7230.18526   -68.38004  0.69899   7006.96014  0.00965  58626.07996   52.3623    0.7363  19.31694     58714.42 
    14.05054  1.65112  0.84686       0.00238         4784.28959  0.01879  0.03167     0.40985  94.23624     19.14615   3315.40106   -63.80952  0.59039   8235.26202  0.00778  58630.65048  52.60324   1.86309  19.30644  58708.10986 
    14.64606  1.55021   0.7777       2.05216         2086.27939  0.10474  0.14686     0.03808  18.94273     18.42266   9046.77036   -53.73586  0.14621   7648.04379  0.00147  58640.72414  52.42319   7.95389  19.34087     58705.48 
    14.09871  1.61866   1.1572       2.01998         2305.67617  0.13371  0.14323     0.01446  21.99299     16.93726   5525.80521   -90.72334  0.35838   6983.71829    5e-05  58603.73666  52.35644  10.44255  19.33133     58711.42 
    13.96816  1.98273  1.23234       1.91499         2313.13359   0.0034  0.07062       0.039  42.12439     16.28873   3282.11864   -50.21465  1.13379   8599.07437    1e-05  58644.24535  52.58652   0.29754  19.32419     58711.42 
    14.04112  1.99264  1.17945       0.03897         5720.75221  0.03455  0.12206     0.17349   24.2041     18.11278   3549.91502   -62.76261  0.77413    8503.0457  0.00072  58631.69739  52.53505   2.74613  19.35533  58717.63137 
    14.01804  1.87613  0.80199       1.61695         2208.85121  0.00165  0.12885     0.03085  30.18041     16.97311   3366.36287   -60.49633  0.88402   8418.22493    5e-05  58633.96367  52.54344   0.13614  19.35967  58708.10986 
    14.18856  1.93084  0.72675       2.83722         2398.22128  0.21971  0.16665     0.33063   22.3544     16.09493   4759.75384   -45.29228  0.80416   9591.74107    1e-05  58649.16772  52.63337  17.21102  19.32301     58711.42 
