 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.36758  1.61893   8.92452       4.63752         4955.13872  0.42659  0.01948     0.15229   12.0808     20.14338   9191.24541    -9.27153  1.11062    3838.5418  0.07729  55391.12947  51.78553  29.61958  17.95243     55433.16 
     13.7417  1.64374   3.91903        0.2438         5971.51036  0.09137  0.15267     0.39196  12.33077     19.53686   4494.35617   -14.90203  1.19901  19363.30588  0.01912  55385.49897  53.19301   6.37133  18.05974    55431.246 
    13.98645   1.7069   4.16589       3.11567         5636.31256  0.01848  0.02544     0.03167  21.82043     16.38211   6457.77859   -29.41811   0.9145   2809.36561    1e-05  55370.98289  51.56485   1.44153  18.13643     55431.29 
    14.07154  1.77815   5.76949       3.18042         4693.55199  0.17293  0.02803     0.10868  12.88615     17.10091   7773.87785   -10.89096  0.81019    6081.0787    7e-05  55389.51004  52.19096  12.16826  18.08703  55437.03818 
    14.60449  1.82089   2.67138       3.74882         2178.01584  0.13123  0.02232      0.1189  62.62269     17.40268   3965.58885    -5.41581  1.09847  16575.27983  0.00014  55394.98519  53.18411  12.23463  18.03543     55433.16 
    14.16564  1.77933   2.89259       0.83286         5007.86918  0.08311  0.01007     0.28422  64.32895     16.15339   5303.32768    -28.7968  1.04877   3780.11948    1e-05   55371.6042  51.90201    7.7804  18.06502     55425.29 
    14.33894  1.53611    5.8232       4.69088         2875.35689   0.2262  0.04163     0.13562  26.06237     19.02857   4867.74969   -10.33867  0.37168  13728.71042  0.00593  55390.06233  52.95697    18.221  18.08729    55435.252 
    13.72202  1.63606   4.25137       2.08929         4884.85052  0.05375  0.03896     0.30125  20.73573     17.25219   7469.22422   -14.38158   1.3625   9424.38596   0.0001  55386.01942  52.61201   4.15234  17.86812     55434.29 
    14.04899  1.47493   4.98602        3.9752          4192.9707  0.10088  0.02385     0.27789  33.03959     16.92557   5715.52525   -13.06878  0.63682  10941.52195    5e-05  55387.33222  52.77798    8.4725  18.20948    55435.296 
    14.16829   1.8229   8.28024       2.32186         5171.40658  0.46148  0.09819     0.32087  18.60502     18.84729   3624.83526   -12.91028  1.54449  19279.63031  0.00391  55387.49072   53.2248  34.92426  18.08709     55431.29 
