 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
     15.0737  1.65979   2.47348       3.72777         3292.63604  0.12236  0.01322     0.48786  14.85683     19.94558   6174.43558    -3.65162  1.17588   6594.11236  0.04901  59896.49777  52.27383   8.86161  18.31802  59913.89089 
    14.52155  1.87116  10.83143       3.43946         4368.78416   0.0254  0.01247     0.10173   7.75129     18.47193   8220.13369    -9.35784  1.32594   3755.08463  0.00165  59890.79155  51.72432   1.60072  18.18569  59913.89089 
    14.59217   1.6369  14.67856       4.57109         3854.05739  0.23526  0.02338     0.04127   5.78874     16.68652   8191.84695    -5.94376  1.39715   7891.98409    3e-05  59894.20564  52.33933  13.83181  18.21973  59913.62243 
    14.75748  1.88955  11.68482       4.38431         4340.80499  0.02703  0.01287      0.4754   6.80772     18.89897   4605.63907    -7.37526  0.45979   5623.71696   0.0044  59892.77413  52.06199   1.65285  18.20433  59913.89089 
    14.96717  1.89568  11.05038       4.91381         4279.45594  0.00294  0.05145     0.42785   2.21465     17.24405    7812.8599    -8.95892  0.35146   4033.02895   0.0001  59891.19047  51.63912   0.13185  18.21496  59913.89089 
    14.60692  1.66655   8.13244       1.06586         4716.30649  0.14298  0.03846     0.03071   3.22407     19.06958    9227.4926    -9.36686  0.75652   6329.62981  0.00652  59890.78253  52.08021   7.19596  18.19841  59913.62243 
    15.05316  1.92723   9.92419       2.39819         3475.74684  0.00155   0.0158     0.06143   5.31177     16.48971   8986.36025    -6.69086  0.23683   6969.13041    2e-05  59893.45853  52.22203   0.08926  18.23153  59913.62243 
    14.74179  1.65841  11.40163       1.95778         4470.98085  0.30721  0.03044     0.49338   3.84496     19.39647   4788.49927    -4.36785  0.92657   8208.89858  0.01384  59895.78154  52.32746  16.24417  18.23162  59913.62243 
    15.13103   1.6722   2.92257       3.29971         4392.93639  0.11657  0.01519     0.01556  12.52535     19.61583   7231.72791    -2.01401  1.35124   6610.95191  0.02294  59898.13538  52.26098   8.15452  18.20672  59913.89089 
    14.48537  1.76587   10.1975       2.33526         4026.03139  0.19209  0.06614     0.13868   2.05038     19.22974   7386.80193    -7.09326  1.12702   7774.20846  0.00943  59893.05613  52.19826   8.41029  18.24091  59916.18776 
    14.58073  1.61992   9.59355       2.91785         4501.29842  0.05499  0.01391     0.01854   5.03948     20.21059   9177.49225    -7.77294  0.64543   4487.79063  0.09022  59892.37646  51.83396   3.12278  18.19992  59913.89089 
