 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.04735  1.82959  5.09345       1.50125         3850.99634  0.00134  0.06196     0.01343  2.49627     18.96615    9021.5032   -20.34124  0.51764   8353.96952  0.00514  57957.47804  52.28808   0.06257  16.73837     57990.82 
    13.68577  1.57988  3.98308       1.39428         3951.46693  0.00175   0.0728     0.01302  2.38938     20.38847   5262.81029   -16.91465   0.8551    9404.9342  0.13589  57960.90462  52.38507   0.08052  16.88026     57987.78 
    13.75397  1.56896   4.0878       1.28166         3931.92309  0.00792  0.06925     0.01196  2.22377     16.12208   3903.77065   -20.65224  0.70723   8638.93453    1e-05  57957.16704  52.30136   0.35628  16.88689     57987.78 
    13.51461  1.48839  3.55636       1.56299         3793.62857  0.00152   0.1052     0.01431  1.44301      16.7717   5469.03755   -21.35243   1.1398   8370.27771    3e-05  57956.46685  52.20886   0.05892  16.83763     57987.78 
    13.74776  1.65973  3.79622       2.07759         3782.17435  0.05076  0.09438     0.01162  1.53707     16.81382   7170.35803   -16.56043  0.57319   8537.65787    4e-05  57961.25885  52.23618    2.0109   16.6874     57986.77 
     13.5723  1.70569  4.12682        2.1737          3938.6433  0.05804   0.1019      0.0139  1.40919     17.91064   8958.42103   -14.67809  1.19279   8712.88914  0.00045  57963.14119  52.23984   2.22633  16.89843     57992.79 
    13.71001  1.52127  3.10596       1.66891         3762.02348  0.01249  0.18886     0.01858   0.7711     19.82909    6878.1163   -17.36352  0.44099   8348.31974  0.03748  57960.45576  52.09071   0.37008  16.84069     57989.82 
    13.62821  1.90852  4.46183       2.08157         3876.21251  0.38761  0.09363     0.01281    1.481     17.25294   9418.84494   -15.19879  1.09828   8347.14359   0.0001  57962.62049  52.21065  15.14779   16.9585     57986.77 
    13.44512  1.58916  3.69156       2.29316         4196.27498  0.00119  0.08973     0.01117   1.4917     16.21981   8731.78083   -13.39268  1.43019    8229.3712    1e-05   57964.4266  52.19946   0.04667  16.94406     57989.82 
    14.12216  1.65389  4.44467       1.55512         4072.35865  0.05318  0.06886     0.01306  2.17564     18.74547   3020.05803   -16.95653  0.32114   8768.16158  0.00309  57960.86275  52.31118   2.37426  16.91468     57991.14 
    13.79807  1.58195  3.62617       2.06557         3632.31814  0.00873  0.11835     0.01421    1.192     16.11088   6838.12862   -19.86068  0.48265   7967.02451    1e-05   57957.9586   52.1338   0.31387  16.69181      57986.0 
    13.78446  1.62876  4.17989       2.14162         3858.81865  0.03678  0.07915      0.0122  1.82106     18.67857   4343.79351   -18.78715  0.69237   7896.28803  0.00265  57959.03213  52.19443    1.5471  16.72824     57987.78 
    13.65702   1.8749  4.12804       2.60725         3595.50146  0.06769  0.11995     0.01465  1.32477      16.3698   8143.05256   -15.75232  0.94448   8787.93454    1e-05  57962.06696  52.23705   2.53628  16.78635     57989.82 
    13.46158  1.85853  3.40294       1.77067         3761.58462  0.00171  0.12824     0.01115  1.25564     16.59141   5697.18531   -16.83035   1.3434   8960.11943    2e-05  57960.98893  52.24483    0.0626  16.78995     57987.78 
    13.78481  1.89289  4.20792        1.5213         3874.76457  0.28878  0.12466     0.01535  1.37915     17.09227   3645.70637    -18.5668   0.6886   8894.79018    7e-05  57959.25248  52.25424  10.98784  16.88453     57992.79 
    13.63947  1.83646  4.29168       1.73189         3813.65676  0.02613  0.09682     0.01495   1.5058     19.57469   3426.60628   -17.45416  1.13174   8814.12179  0.02086  57960.36512  52.26059   1.02745  16.77168     57989.82 
     13.7702  1.84426  4.00551       2.08114         3348.63789  0.00223  0.11183     0.01411  1.51806     19.64004   8069.27338   -20.05428  0.64963   8699.95475  0.02425    57957.765  52.25056   0.08791  16.81812     57987.78 
    13.90601  2.14688  4.73494       1.67908         3860.07112  0.01823  0.10105     0.01412  1.47851     16.90544   5529.41919   -17.52548  0.62157   8771.27102    4e-05   57960.2938  52.25343   0.71194  16.86516     57983.44 
    13.45582  1.60715  3.47583       2.04477         3775.94744  0.08504  0.09496     0.01085  1.50136     19.07541   6318.06916   -14.68917  1.12325   8668.96201  0.00661  57963.13011   52.2457   3.34023  16.89731     57987.78 
    13.48594  1.72739   3.7546       1.87496         3862.23756  0.00188  0.11908     0.01503  1.38169     19.54554   4239.46373   -15.22944  1.42616   9438.34002  0.01951  57962.58984  52.30607   0.07171  16.79477     57987.78 
    13.34276  1.49502  3.20672       2.21739         3884.26445  0.03952  0.10509     0.01135  1.48857     19.57321   4693.58859   -12.53198  1.39571    9119.5947  0.02079   57965.2873  52.28835   1.54737  16.81863      57986.8 
    13.68691  1.86054  4.01363       1.90431          3902.6478  0.00198  0.15677     0.02112  1.07306     18.83496   4453.81207   -14.68573  0.74347   9838.04176   0.0038  57963.13354  52.29825     0.068  16.81903  57978.45093 
    13.51875  1.68459  3.55975       1.84318         3983.41344  0.00248  0.13994     0.01639  1.19555     16.35811   3332.80007   -15.31016  0.96026   9371.55268    1e-05  57962.50912  52.27535   0.08939  16.90591     57987.78 
    13.46516  1.56784  3.66502       2.48336         3405.21676  0.00678   0.1164     0.01525  1.37726     18.29873   4131.69739   -18.56649  1.41676   8827.18199  0.00111  57959.25279  52.24739   0.25793   16.8047     57987.78 
    13.47915  1.61661  3.83166       2.25352         3806.19722  0.00287  0.08377     0.01011   1.6946     16.49193   7359.30966   -15.68667  1.55293   7979.07042    2e-05  57962.13261  52.19261   0.11778  16.85408      57986.8 
     13.5655  2.02814  3.91428       1.89018         3817.30316  0.21433  0.09483     0.01038  1.61298     19.28779   4253.86353   -14.15889  1.06568   9356.89098  0.01078  57963.66039  52.32335   8.64052  16.79392     57989.82 
    13.78972  1.50116  3.40577       1.94387         3824.85253  0.27396  0.10537     0.01164  1.48119     19.71156    6915.1536   -14.20319  0.39083   8724.85916  0.02859  57963.61609  52.24911  10.70653  16.83461      57986.0 
     13.4456  1.45732  3.43119       1.44585         3929.38795  0.05401  0.09849     0.01315  1.66593     19.37155   4665.66512   -20.03979  1.26602   8812.47111  0.01307  57957.77949  52.27628   2.20272  16.86731     57987.78 
    13.61495  1.79239  3.87889       1.20128         3991.24028  0.02965  0.08501     0.01121  2.35648     17.93396   3077.60662   -16.26541  0.88616  10548.18669  0.00048  57961.55387  52.48281   1.35799  16.94618  57990.01679 
    13.55923  1.53534  4.02555       1.76468         4089.32948  0.01147  0.08946     0.01487  1.68712     19.61701   7176.12713   -17.88118  1.33985   8762.15612    0.023   57959.9381  52.27325   0.46974   16.8499     57987.78 
    13.55466  1.46804   3.0549       2.16266         3579.82041  0.13907  0.14853     0.01563  1.14631     17.83907   9549.50035   -13.02212  0.59655   9524.41173  0.00038  57964.79716    52.282   4.91967  16.94994     57987.78 
    13.66254  1.68172  4.55368       1.40481          3773.3479  0.08544  0.10635     0.01945  1.54161      16.6529   6349.81769   -18.38258  1.32958   9051.81771    2e-05   57959.4367  52.28745   3.38835   16.9086     57990.82 
    13.71324  1.63506  4.04416       1.65438         4034.55504  0.11026  0.13456     0.02055  1.30703     19.33949   5086.73016   -15.84854  0.76745   9558.17814  0.01214  57961.97074  52.30776   4.10976  16.90557      57986.8 
      13.769   2.0329  4.76023       1.88769         3758.95672  0.01147  0.11364     0.01614  1.32576     17.10666   4042.29621    -25.1811  1.21545   7698.92096    7e-05  57952.63818  52.12226   0.42977  16.92474     57989.82 
    13.53426  1.51631  3.79007       1.82293          3912.1327  0.00104  0.09736      0.0134  1.44865     17.10764   5350.73541   -15.52195  1.07045   8463.87751    7e-05  57962.29733  52.21915   0.04047  16.81309     57989.82 
    13.72202  1.89749   4.7224       1.68988         4048.71424  0.09886  0.07518     0.01103  1.97723     17.79822   9691.57916   -22.37511  1.11557   7651.78987  0.00035  57955.44417  52.17923   4.27658  16.72627     57987.78 
    13.88907  1.94356   4.5634       1.82211         3957.80338   0.0496  0.08285     0.01221  1.74805     16.98738   7745.85117   -19.19079  0.60231   8165.24722    5e-05  57958.62849  52.21737   2.05737  16.79426     57991.15 
    13.89672    2.064  5.34914       2.03261         3637.79108  0.00126  0.10067     0.01934   1.6787     18.47725   7156.91935   -17.92607  0.88659   9116.26312  0.00167  57959.89321  52.30689    0.0515  16.81245     57984.14 
    13.50289  1.44975  3.64226       1.57385         3914.73736  0.00382  0.09206     0.01508  1.71649     16.16798   5827.91366   -19.53861  1.23062   9156.42562    1e-05  57958.28067  52.31412   0.15741  16.82717     57987.78 
    13.85057  1.45821  4.08676       1.34403         3539.34329  0.00691  0.07477     0.01573  2.15235     17.12268   9815.16817   -24.37576  0.60288   8639.85587    7e-05  57953.44352  52.29686   0.30746  16.90341  57990.01679 
    14.32912  1.65951  4.84068       1.65129         3973.18373  0.03406  0.06167     0.01383  2.57576      16.7607   5248.87468    -15.2306  0.23742   9260.20277    3e-05  57962.58868  52.38173   1.60375  16.89342     57990.82 
    13.52664  1.49033   3.9062       1.51343         4112.54062  0.11354  0.09731       0.016  1.64386     17.80945    3464.8653   -18.08329   1.3232   8786.94131  0.00036  57959.73599   52.2717   4.60826  16.79609     57987.78 
    13.46477  1.77046  3.49307       2.20079         3678.87705  0.43102  0.12502     0.01227  1.27851     18.82652   7686.55275   -13.51587  1.09207   9171.66987  0.00373  57964.30341  52.26818   15.9275  16.84708     57987.78 
    13.48056  1.43196  3.22426       1.88311         3852.50454  0.22852  0.09612     0.01105  1.55341     18.01106   7701.83574   -17.80341  0.88105   8643.37571  0.00057  57960.01587  52.24855   9.08823  16.81111     57991.14 
    13.80083  1.55766  3.25272       2.15893          3732.5449  0.00702  0.10219     0.01036   1.5265     19.05171   5962.34242   -17.14971  0.38391   8552.70454  0.00626  57960.66957  52.23662    0.2774  16.80929  57982.30622 
    13.86927  1.70696  4.08779       1.51189         4026.99724  0.00191   0.1155     0.01505  1.24447     17.29729   3451.62444   -21.01221  0.55095   7697.15607  0.00011  57956.80707  52.11133   0.06982  16.90858  57990.01679 
    13.73403   2.1819  5.02615       1.84095         3946.42696   0.0086  0.18277     0.02827  0.88048     18.61992   5475.69698   -16.42885  1.37179   9211.61988  0.00232  57961.39042  52.20343   0.27136  16.82547     57984.14 
    13.58226   1.4255  3.71404       1.21086         3665.29794  0.01739  0.09328     0.01758  1.75786     18.02938   8485.84225   -30.12428  1.45444   8283.25504  0.00059    57947.695  52.23068   0.72268   16.9031  57990.01679 
    13.51034  1.40902  3.20628       1.63977         3990.46088  0.00179  0.11031     0.01267  1.49372     17.31819   3972.34069   -14.81003  0.74038   9114.22463  0.00012  57963.00925  52.28839   0.07031  16.80754     57983.44 
    13.98778  2.18424  4.70479        1.5677         3885.46206  0.13543  0.08689     0.01105  1.72155      17.5677   8446.03151   -23.19089  0.54154   7985.28313  0.00021  57954.62839   52.1957   5.58732  16.82495     57989.82 
    13.73545  1.69666  3.84974       1.86808          4104.5706  0.00195  0.13353     0.01785   1.1934     17.19507   7735.87198   -15.53347  0.61412   9332.53213    9e-05   57962.2858  52.27141   0.07005  16.96421     57989.82 
    13.66979  2.11906  4.32897       1.51822         4172.87957  0.00141  0.08428     0.01055  1.71337     17.57281   9363.69917   -14.57679  1.05251   8997.16971  0.00021  57963.24249   52.2986   0.05804  16.84053     57992.79 
    13.55513  1.73293  3.74508       2.16028         3700.65215  0.03401  0.09259     0.01135  1.72475     19.37505   9820.85032   -13.52847  1.00472   9411.72145  0.01318  57964.29081  52.33874   1.40397  16.83636  57990.01679 
    13.52018  1.60285  3.59981       2.32441         3761.02782  0.01409  0.08818     0.01052  1.63577     19.64866   9364.16289   -19.98579   1.1801   8104.96482  0.02474  57957.83349  52.20077   0.57078  17.00517      57986.8 
    13.74187  1.74085  4.69024       2.27371          3518.2714  0.01541  0.07564     0.01426  1.88006     17.02486   6177.87725   -26.37597  1.37873   7403.64564    6e-05  57951.44331  52.14321    0.6554  16.85534     57991.15 
    13.51876  1.42228  3.73311        2.1521         3795.02871  0.00187   0.0829     0.01235  1.70692     18.48082   3771.16038   -21.06596   1.3376   7691.29493  0.00168  57956.75331  52.16181   0.07681  16.81476  57990.01679 
    13.97029  2.04089  4.50907       1.90073          3459.5064  0.00458  0.10617     0.01394  1.53049     16.32219   8634.04793   -20.87792  0.53157   8645.39425    1e-05  57956.94136   52.2464   0.18113  16.97658     57989.82 
    13.48427  1.71333  3.72789       2.44562         4031.32234  0.16072  0.10935     0.01228  1.32925     17.08507   3524.96115   -12.04127  1.21352   9022.41904    7e-05  57965.77801  52.26049   6.02943  16.91516     57991.14 
    13.80232  1.91946  5.26866       1.33418         4192.89357  0.01525  0.06795     0.01449  2.29861     17.61528   9993.60314   -21.17873  1.38226   8452.66288  0.00023  57956.64055  52.28702   0.69287  16.91419     57987.78 
    13.71626  1.77725  4.45602       1.63324         3986.20925  0.00127   0.1243     0.01693  1.14925     18.56148   4449.50798   -19.63678  1.02167   7454.88446  0.00202   57958.1825  52.06966   0.04515  16.80984      57986.0 
    13.80797  1.83813  4.14764       1.59272          4031.5707  0.00577  0.09351     0.01128  1.69536     18.89627   5848.22461   -19.07379  0.63319   8288.54437  0.00438  57958.74549  52.22573   0.23675   16.8567     57987.78 
    13.83235  1.81829  4.53318       1.74269         4343.61617  0.40866  0.07609     0.01057  2.04194     17.25921   9650.25733   -19.45503  0.71252   8272.94245   0.0001  57958.36425  52.25167  17.86853  16.84427  57990.01679 
    13.81972  2.00105  4.83206       1.73561         3804.20223   0.4329   0.0924      0.0127  1.76629     18.32717   7344.57771   -13.26967  0.77346   9250.39513  0.00118   57964.5496  52.32732  18.02052   16.8837     57987.78 
    13.52904  1.83691  3.86677       1.37467         4025.59373  0.15836  0.12096     0.01362  1.33906      19.6925   6336.56531   -17.34587  1.54111   8848.07662  0.02737  57960.47341  52.24477   5.95784  16.90645  57990.01679 
