 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    12.29246  1.57492  25.06254       0.66266         3083.65428  0.23936  0.06057     0.09698  61.65092     16.02678    4533.8649  -108.51111  1.19633  2412.22108    1e-05  56278.75989  51.50897  22.26162  21.01609  56498.17814 
    14.00998  1.69553   4.58072       2.42048         3332.09821  0.31084  0.13507     0.43439  94.43506     18.96141   7937.67723  -195.40032  0.94733  1544.53689  0.00508  56191.87068  51.14961  30.82709  20.86309  56498.17814 
    13.75104  1.92732   3.98206       0.92974         2841.46284  0.23723  0.16939     0.17642  45.85421     20.23853    9448.4524   -93.46619  0.63243  3712.59477  0.09622  56293.80481  51.86302  21.04787  20.97578  56459.47814 
    12.85938  1.55016  25.50877       0.47613         5658.66283  0.45494  0.07417     0.03444  21.71151     17.28015   8867.95041   -65.77895  1.06296  2650.78709  0.00011  56321.49205  51.51398  35.44512  20.90875    56487.121 
    14.65337  1.74776  23.15794       0.67423         3341.41871  0.49316  0.11343     0.03672  28.14366     19.59848    5816.1014   -97.16822  0.76385  2397.25437  0.02204  56290.10278  51.44709  40.27392  20.91111  56484.35671 
    13.55882  1.75713   4.01631       0.95926         2534.44675  0.32165  0.18742      0.0776  93.71795     16.28324   7477.36173  -132.94728   1.4403  2593.65251    1e-05  56254.32372  51.59936  31.86289  21.00107  56465.00671 
    14.64376  1.10852  27.39163       2.19576         3323.96006  0.33519  0.08628     0.05239    42.461     18.57385     6258.129   -76.73205  0.61485  2455.13404  0.00208  56310.53895  51.49834    29.367  21.05248  56484.35671 
    12.34735  1.38053   18.1575       1.27693          3545.0375  0.49673  0.13977     0.03224  38.02304     16.80972   8109.26406   -88.74315   0.2774  2475.25747    4e-05  56298.52785  51.49744  42.72668  20.87838  56478.82814 
    14.74414   1.2927  29.69898        0.9147         2559.37012  0.38391  0.11814     0.02005  42.10735     16.21237    5895.8909     -95.333  0.37253   2913.0721    1e-05    56291.938  51.64629  33.58894  20.82996  56534.11386 
    12.09625  1.56016  19.06242       4.82944         3206.91826  0.40386  0.11926     0.03193   42.4266     17.22457   9916.07993   -98.83551  0.96645  2436.53407    9e-05  56288.43549  51.49168  35.37869  20.94693  56489.88529 
    13.35279  1.91964  14.45614       0.84909         4695.67329   0.3077  0.07641     0.47651  62.34751     16.06856   6738.36211  -122.82407  0.96518  1722.81474    1e-05  56264.44693  51.21737  28.66804  20.99349  56492.64957 
    14.16897  1.52243   5.42383       4.22559         2477.55439  0.28416  0.07953     0.01139  65.31026     16.93652   7332.50384  -125.86064  0.64587  1533.95032    5e-05  56261.41036  51.11963   26.6653   20.9262  56495.41386 
    13.75572   1.8699  28.32857       0.26516         2985.23922  0.38209  0.11683     0.02683   60.6559      16.1167   4210.62507   -89.37947  0.36151  2646.19901    1e-05  56297.89153  51.58828  35.44637  20.95517    56467.771 
     13.0165  1.94828  26.36258       4.09525         2326.04711  0.27051  0.08256     0.01646  83.92351     19.79535   9976.57207  -117.54001  1.26442  2545.08238  0.03468  56269.73099  51.57588  26.36567  20.91296    56467.771 
    14.27009  1.94392  29.50339       4.77366         2273.74526   0.4863  0.15037     0.03083  45.92171     17.88467    7150.3458  -140.77487  0.46056  1995.25799  0.00043  56246.49613  51.32377  43.15643  21.06494  56492.64957 
     12.8486  1.59146  18.67234       0.53298         5938.47555  0.36643  0.06897     0.16668  99.03658     18.36217   3885.75053  -135.02683  1.07642  1178.81725  0.00128  56252.24417  50.91791   36.5919  20.92511  56500.94243 
    13.10958  1.96397  15.96407        0.0218         5259.07227  0.33802  0.10757     0.24804  51.32015     19.47422   8819.95405  -105.91063  0.97364  2882.54252  0.01656  56281.36037  51.65112  30.54133  20.94695  56470.53529 
    12.76407   1.7187  24.98967       4.18257          2910.0698  0.25683  0.07787     0.01376  48.45221      19.4082   4967.21752   -80.53394  0.06217  3575.20324  0.01422  56306.73706  51.83415  22.99175  20.81724  56556.22814 
     14.9926  1.60375   7.82263        0.1518         5175.75721  0.40776  0.11283     0.02981  70.47178     19.82144   7236.81994  -126.45834  1.44997  1948.27982  0.03683  56260.81266  51.33237  38.71187   20.5137  56600.45671 
       13.71  1.85557   7.49951       0.00702         5650.12568  0.19897  0.06375     0.03977  72.72799     19.03518   7696.42276  -100.16967  0.76725   2837.1989  0.00602  56287.10133  51.66093  18.98043  20.93892  56478.82814 
    14.40207  1.89924  14.49515       3.71354         2874.46923  0.43977  0.13732     0.16469  18.74098     19.69316   5995.95755   -46.72877  0.77012  4965.21866  0.02741  56340.54223  52.04708  33.32751  20.94464  56500.94243 
    12.21683  1.71677  12.61698       0.11048         4083.69334  0.45081  0.12177     0.12403  26.20478     17.92078   5707.78496   -71.52384   0.0924  3470.46027  0.00046  56315.74716  51.76291  36.34985  20.83918  56534.11386 
    13.64969  1.66035  26.61527       3.39859         2111.43764  0.32322  0.07597     0.16498  55.52212     20.76248   5126.07873    -90.9898  0.55358   4004.3245  0.32152   56296.2812  51.94206  29.57119  20.97689    56474.217 
    12.49707  1.83473  28.89405       4.51222         2873.17723  0.22014  0.05619     0.05698  48.15405      17.2439   7241.26771   -63.89442  0.34835  3434.71133   0.0001  56323.37658   51.7989  19.68788  21.05788  56478.82814 
    12.89139  1.58327  27.98201       1.62913         2272.57781  0.41203  0.08342     0.01871  19.93983     17.36676   3501.33367   -35.07183  0.85342  5306.89038  0.00013  56352.19917  52.10999   31.5947  20.99325  56478.82814 
    12.76599  1.64238    8.1867       2.21272         3202.01804  0.33851  0.08119     0.47159  29.13438     17.72036   7205.92077   -85.09943  1.24801  2626.62028  0.00029  56302.17157  51.52911  27.81328  21.10567  56462.24243 
    12.87882  1.68452   2.28661       0.59421          5769.0771  0.47057  0.11894     0.24501  13.47316     20.32348    7294.8712   -54.03049  0.72305  3473.22837  0.11701  56333.24051  51.70842  33.41547  20.97016    56456.201 
     12.0117  1.84947  15.75249       4.73156         2384.45154  0.13961  0.03091     0.01367  65.21641      17.5491   7585.95034   -46.49686  1.36529  4157.01947   0.0002  56340.77414  51.98548  13.09802  20.93642  56478.82814 
    12.91982  1.88377   6.11909       0.03461         2623.28912   0.3087  0.09612     0.35121   72.2375     19.53728   7612.26023  -103.72817  0.36881  2627.56859  0.01914  56283.54283  51.59381   29.4182  21.06147    56450.329 
    12.35479  1.44294  13.69069       0.79582         2282.19022  0.24437  0.07201     0.01351  98.43001     16.90582   8049.32389   -98.81394   0.7018  2444.64501    4e-05  56288.45706  51.55106  24.38103    21.085    56452.312 
    12.18007  2.03934  19.71723       1.49073         3083.92914  0.35083    0.064     0.08427  29.90876     20.40776   9485.63629   -49.10325  0.42768  3848.60022  0.14207  56338.16775  51.86292  28.95886   21.0521  56451.18529 
    14.33822  1.79753  17.57354       0.33656         5830.44226  0.28311  0.06794     0.07337  70.00336     16.56977   4454.93392  -102.98304  0.55888  1901.92161    2e-05  56284.28796  51.31102  26.85127  21.00079  56481.59243 
      13.378  1.75574  13.90901        4.0526         2496.43169  0.11113  0.02278      0.4731  71.00279     16.70781    4263.4123    -31.6641   0.5953  5434.45481    3e-05   56355.6069  52.22388  10.56306  21.01209    56471.196 
    14.27549  1.52561  29.12115       4.49535         2061.48127  0.17044  0.03769     0.44434  55.85582     16.59644   4225.47072   -36.30483  0.40915  4611.47927    2e-05  56350.96617   52.0651  15.60812   20.8246  56558.99243 
    13.92929  1.42221  21.94814        3.3228         3233.37958  0.46743  0.11783     0.01523   54.8689     19.79606   6045.41126  -130.48279   0.7579  1547.59206  0.03474  56256.78821   51.1155  42.68529   20.8966  56534.11386 
    14.09044  2.07463   2.55963       3.06106         2232.84416  0.28049  0.29806     0.01112  62.62969     20.65168   7302.83278  -125.23654  0.26834  3062.66024  0.24912  56262.03446  51.71739   26.1505    21.022  56476.06386 
    12.39577  1.73575  28.52511       3.87495         2592.57356  0.18353   0.0278     0.01436  74.94892     20.83642   4608.87139    -58.1238  1.14338  4556.66036   0.3812   56329.1472  52.07442  17.58776  20.99478  56459.47814 
    13.29296  1.93782   6.69539       4.38997         2375.41327  0.23682  0.06693     0.01386  88.65959     20.20726    7208.1093  -127.56946  0.81716  2352.59111  0.08953  56259.70154  51.51109  23.26974  20.93065  56536.87814 
    13.91782  1.45766  18.82574       2.27133         2705.11828  0.25561  0.06866      0.4833  40.98625     17.54559   8817.04319   -82.13375  0.94972  3068.82103   0.0002  56305.13725  51.68959  22.26358  20.99829  56509.23529 
    12.50875   1.8832   11.3567       0.21986         5457.99382  0.39996  0.13726     0.20884  97.12252     17.10799   9628.69799   -99.19055  1.08553  2842.53876    7e-05  56288.08045   51.6812  39.82679  20.95416  56500.94243 
    12.08616   1.8481   6.02582       0.06925          4353.2697  0.47139  0.16655     0.06048  79.67124     16.48531   4730.41411  -181.01462  0.66843  1822.03311    2e-05  56206.25638  51.28223  45.58955  21.00229    56462.282 
    14.16104  1.92986  28.27123       2.26848         2647.33601  0.33306  0.12243      0.0214  94.01121     17.13298   6749.07373  -161.48137  0.94521  1972.92959    8e-05  56225.78963  51.36195  33.00881  20.96815    56490.221 
    14.51027  1.54483  17.65568       2.58831         2821.16549  0.23575  0.06156     0.30573  42.96061     16.14575   8920.21781   -34.88594  1.27057  4597.37648    1e-05  56352.38506  52.04405  20.69445  20.98394    56469.272 
    13.06184  1.69143   4.22569       2.99498         2735.45529  0.45502  0.11007     0.17611  29.06022     16.72959   7258.33113   -84.89027  0.32191  2641.45127    3e-05  56302.38073   51.5338  37.37004  20.99112    56474.217 
    12.06067  2.00166  10.12838       3.40257         2043.19341  0.39505  0.11447     0.33135  30.88865     17.89455    4927.7382   -66.74964    0.214  3748.02996  0.00044  56320.52136  51.84237  32.79335  20.73565  56528.58529 
    14.94119  1.70788   6.90466       0.25737         3133.37606  0.24922  0.08815     0.05008  69.01958     17.84114   3996.47694   -80.78553  1.53855  3502.57789  0.00039  56306.48547  51.84047  23.58538  21.03424  56495.41386 
    14.04963  1.93397  15.46129       1.11444         2937.49939  0.25752  0.09139     0.04939  67.29364     19.23924   5755.26954   -82.50812  0.92888  3622.39962  0.00964  56304.76288    51.868  24.27693  20.90168  56558.99243 
    14.23794  1.57815  24.26561       4.92744          2969.5727  0.36516  0.08739     0.28044   27.7038     16.69015   6683.02641    -58.7688  1.47434  3300.49739    3e-05   56328.5022  51.72361    29.737  21.04696    56467.771 
    13.06509  1.76326    9.7276       0.08783         4673.15331  0.22241  0.06844     0.20682  81.32594     20.31449    7057.5456   -92.48962  0.89652  3453.50937  0.11461  56294.78138  51.83897  21.57617  20.94275  56473.29957 
     14.5775  2.17449  12.47807       0.79887          3012.3001   0.2688   0.0674     0.10519  25.94484     18.26084   5335.19885   -43.77394  0.56748  4259.87219  0.00101  56343.49706  51.94015   21.6351  20.90372  56498.17814 
    14.67049  2.11806  17.32965        4.1842         2426.66961  0.43929  0.16074     0.01482  50.34254     16.56977   6982.65656  -100.92998  0.99104  2730.03526    2e-05  56286.34102  51.60257  39.56915  20.95842  56500.94243 
    13.48197   1.9023  16.79328       1.16152         2624.68709  0.47806  0.15807     0.04297  44.00637      20.0651   8460.22598  -105.60105  1.17759  3036.49587  0.06454  56281.66995  51.68549  42.13088  20.92874  56489.88529 
    12.78991  1.64333   2.77201       3.72459         3036.17327  0.36153  0.12501     0.29057  45.05501     17.99773   7124.47691   -74.82333  1.33535  2900.26213  0.00055  56312.44767   51.6473   31.9844  20.91095  56495.41386 
    14.71018  1.67234  14.72575        2.0426          2101.3841  0.21501  0.07063     0.10889  83.72364     16.94236   6695.28498  -116.15482  1.09587   2623.4055    5e-05  56271.11618  51.60205  20.94881  21.06224    56467.771 
    14.41205  1.67413   4.45601       2.05921         2245.12051   0.4953  0.19449     0.06317  15.32581     16.62958    5255.0541   -34.15855  1.38018  4547.89342    2e-05  56353.11245  51.95382  36.09492  20.91344  56465.00671 
    12.67106  1.65615  14.47955       0.05359         4387.86914  0.18652  0.05272     0.01774  59.56247     16.64742   3905.57943   -42.91423  0.86188  5083.03114    2e-05  56344.35677  52.15405  17.25452  20.98909  56459.47814 
    13.00754  1.53786   15.0091       4.29622         3422.96247   0.3234   0.0714     0.11084  26.08489     17.93152   3588.58841   -54.25301  0.35821  3233.89343  0.00047  56333.01799  51.70123  26.05493   20.9679    56467.771 
    14.10109  1.97701   8.98473       4.17749         2243.58475  0.33629   0.1116     0.06031   26.3397     19.90777   7728.31902   -59.69244  1.53689  3851.97381  0.04493  56327.57856   51.8539   27.1408   20.8719  56511.99957 
    12.63166  1.66097  20.71631       4.19987         2653.88636  0.34855  0.10611     0.01189  34.39172     17.46198   9880.45321   -63.54569  1.06617  4436.37018  0.00016  56323.72531  51.99687  29.47513   20.9075  56476.06386 
    13.17887  1.27908   9.84016       0.95149          2023.2517  0.30146   0.0983     0.02766  61.79951     16.89112   8115.34425   -115.8194   0.7625  2722.76381    4e-05   56271.4516  51.61432  28.04808  20.96912  56465.00671 
    12.54093  1.77183   17.5661       3.45417         2225.54453  0.26351  0.08102     0.22367  75.98466     16.70067   8049.09685   -91.35209   1.0213  2771.62756    3e-05  56295.91891   51.6435  25.30477  20.93029  56514.76386 
    13.94012  1.52535  28.17607       0.21464         5229.24088  0.41038  0.08862     0.05013  20.83048     17.02864   5236.79181   -33.03796  0.62415  5479.98922    6e-05  56354.23304  52.14144  31.72754  20.80585  56523.05671 
    12.42579  1.70583   3.93091       0.07586         3275.72494  0.28762  0.08893     0.03964  62.22918     17.70542   3699.12886   -85.52575  1.05274  2863.75067  0.00028  56301.74525  51.65863  26.78874  21.01203  56476.06386 
    13.62047  1.39476  11.83351       0.40251         2283.19633  0.41333  0.12066     0.36457   33.7941     16.26672   5118.06888   -77.98781  1.45289  3079.91864    1e-05  56309.28319  51.67859  34.84815  20.88362  56495.41386 
    13.51842  1.30341    24.595        2.8916          2412.9375  0.44931  0.14703     0.11566  65.19042     18.16218   8341.44381  -126.48178  1.55018  2026.79486  0.00081  56260.78922  51.36151  42.15039   21.0188    56467.771 
    12.25311  1.50778  24.17669       2.51025         3097.38634  0.48296  0.16113     0.05026   71.4292     17.92846   7165.69301  -135.22575  0.30464  2040.35328  0.00047  56252.04525  51.37337  45.94594  20.91292  56495.41386 
    13.01634  1.48262  20.16078       2.20574         3116.45776  0.30895     0.09     0.02493    51.176     18.85386   7292.77926   -93.29667  0.81108  2729.54528  0.00397  56293.97433  51.60355  27.90175  20.95093  56500.94243 
    12.88099  1.81339  17.65058       0.58549         2805.29819   0.4644  0.15139     0.01162  38.13317      19.2795   5380.88756   -103.0357  0.04596  2845.27921  0.01057   56284.2353  51.61867  39.96505  20.93038  56514.76386 
    15.15351  1.86593   5.49476       0.57532         3120.75499  0.48732  0.14023     0.14176  30.48857     17.62248   3083.13393   -73.36608  1.26651  3159.39863  0.00023  56313.90492  51.69298  40.36082  20.83441    56525.821 
    13.25425   1.8668  21.61381       0.12974         4350.49036   0.3939  0.09042     0.13621  29.03489     20.26841   3281.16097   -48.02125  0.48857  4887.09417  0.10307  56339.24975  52.06815  32.34523  20.90009  56498.17814 
    15.02984  1.70281   29.7369       3.39442         2856.76146  0.44259  0.08845     0.21724  20.82121     17.65236   7900.13322   -41.80033  1.20778  3955.21213  0.00025  56345.47067  51.85818  34.21471  20.99532  56498.17814 
    13.30129  1.65298  16.41341       2.35048         2319.70743  0.41057  0.14312     0.04621  61.87892     17.41715   3591.76975  -167.22711  0.30347  1901.39434  0.00015  56220.04389  51.30253  38.20732  20.79239    56564.521 
    14.34673  1.52336  25.74064        4.1931         3561.26576  0.34787  0.08332     0.32318  52.88365     20.43386   4270.18286   -95.56118  1.28711   2118.0146  0.15086  56291.70982  51.38551  31.58236  20.99737    56487.121 
    13.75056  1.62997  24.19088       4.47564         2466.13585  0.37874  0.09084     0.25462  26.68228     17.40868   7536.00234   -45.99797  0.72233  4367.83332  0.00014  56341.27303  51.96407   30.6375  21.01282    56467.771 
    14.19984  1.43791   1.73997       0.71344         3599.12301  0.47173  0.20888     0.01744  93.17738     18.11131   6064.70654  -123.95043  0.91856  2303.19835  0.00072  56263.32057  51.49583  46.69103  20.87209  56528.58529 
    13.22067  1.70651  24.44728       2.74241         3906.14857  0.46054  0.07799     0.02553  92.28979     20.22328   4193.70457   -90.16791  1.31477  1208.42735   0.0929  56297.10309    50.935  45.51968  20.95606  56489.88529 
