 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.66234   1.9226  3.40815       1.89501         4359.44504  0.00855  0.02177     0.06156   8.00449     19.94622   5220.38491    -4.49931  1.50795  3546.75242  0.04909  58626.98335  51.67793  0.54285  18.66895  58649.43979 
    14.73772  1.71945  4.61219       1.64951         4498.02392  0.01611   0.0239      0.4711   7.08799     19.69235   3459.29433    -6.83444  0.60809  4003.85094  0.02736  58624.64822  51.77103  0.99449  18.64395     58649.33 
    14.44252  1.74151  2.51643       1.53604          4128.8806  0.00345  0.03251     0.08965   6.20065     20.90689    5779.8382    -5.80791  1.32145  4454.36607  0.44835  58625.67475  51.84981  0.20643  18.67702     58649.33 
    14.50654  1.60006  2.67626       1.84872         4238.74322  0.01237  0.02016     0.06445   8.25165     20.53116   9253.39608      -4.467  1.37844  3681.61535  0.18875  58627.01566  51.71335  0.79096  18.66095  58649.43979 
    14.66027  1.68113  3.93542       1.78347         4341.27496  0.04208  0.01787      0.0888    8.5929     20.23844   4170.73425    -5.81584  0.74632  3659.68038   0.0962  58625.66682  51.71212  2.71444  18.69861  58648.30065 
    14.97489  1.91805  6.92405       1.34743         4469.34956  0.00122  0.08122     0.01139     1.239     17.13128   4124.38833    -9.98578  0.15132  6212.70823    8e-05  58621.49688  51.92447   0.0447  18.63102     58649.33 
    14.96116  1.96306  5.14204       1.81838         4484.63172  0.00172  0.01611      0.0403  10.24856     16.05919   4883.27799    -7.36525  0.41537  3655.52062    1e-05  58624.11741  51.72796   0.1155  18.68106  58648.30065 
     14.3608  1.56566  2.55101        2.1355         3164.46095   0.0034  0.02345     0.14398   9.77855     20.91875   3806.03085    -6.18336  1.20429  5275.04632  0.46077   58625.2993  52.04209  0.22553  18.66275  58648.30065 
    14.60418  1.65182  2.80949        1.4643         4544.57861  0.00356  0.02173     0.10826   8.44802     20.71462   5917.41162    -6.33332  0.74929  4003.50901  0.28797  58625.14934  51.78846  0.22869  18.69364  58648.30065 
    14.34707  1.25394  2.95232       1.60325          3988.4579  0.00319  0.03124     0.01392   5.70882     20.51035   5003.75499    -6.43814  0.92904  4585.97304  0.17992  58625.04452  51.86634   0.1869  18.66906  58648.30065 
    14.50081  1.75138   1.9716       1.75427         3998.57115  0.02994  0.01988     0.01834   9.65664      20.8707    8326.1826    -4.76516  1.52138  3806.60508   0.4125   58626.7175  51.75753  1.98191  18.68194     58649.33 
    14.71959  1.89403  4.28889       1.84036         4229.32959  0.00667  0.02037     0.01097   9.30739     19.87281   4865.05601    -6.15755  0.85652   4006.2635  0.04145  58625.32511  51.79842  0.43792  18.65924  58648.30065 
