 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.12527  2.18474  9.82279       1.91913          2087.2164  0.00698  0.01099     0.04908  5.20721     19.29414   5340.11863    -2.10412  1.45567  6350.77263  0.01094  58462.40588  52.13915  0.39971   18.5139  58500.62564 
    14.00637  1.62173  7.66127       0.41943         2315.38857  0.00421  0.02923     0.14638  2.23634     18.95866   8557.24538    -3.19246  1.15051  6572.25743  0.00505  58461.31754  52.06465  0.18966  18.58265   58503.3903 
     14.1786  1.57279  7.59398       0.08125         2348.35648  0.03101  0.10133     0.41996  0.63112      16.4027   9025.94151    -2.55924  0.59036  6595.32417    1e-05  58461.95076  51.84132  0.82924  18.52627  58502.27431 
    13.94477  1.50153  7.17878       1.01601         2171.19309  0.00185  0.03185     0.10939  2.12241     18.78895   4360.27455    -3.86504  0.89792  7010.13921  0.00342  58460.64496  52.11332  0.08196  18.56299  58502.63149 
    14.09419  1.92316  8.89644       0.53884         3049.26616  0.00311  0.05303     0.20504  1.06581     16.67934   9850.63601    -2.12324  1.09516  6278.97088    3e-05  58462.38676  51.90697   0.1068  18.58019  58502.63149 
    13.98538  1.61503    7.678       0.40069         2258.22555  0.00422  0.06408      0.3316  0.81057     18.84672   9686.24864    -2.74203  1.28782  6007.47547   0.0039  58461.76797  51.81535  0.12822  18.57565   58503.3903 
    13.92506  1.47826  7.04609       0.00228         5397.99998  0.00118  0.04194     0.21569  1.50248     19.81812   6738.10337    -2.67375  1.23118  6922.44881  0.03655  58461.83625   52.0504  0.04649  18.62995  58503.46431 
    13.93392  1.48788  7.26663       0.25254         3764.30706  0.00588  0.02889     0.14253  2.02242      18.4131      8139.23    -2.33154  1.37934  6250.10632  0.00144  58462.17846  52.00674  0.25613  18.50126  58500.62564 
    14.14545  1.84734  8.55942       0.06828         4815.08372  0.00282   0.0295     0.15204  1.96589     16.00361   7781.46087    -2.36325  0.97803  6272.95417    1e-05  58462.14675  52.00581  0.12181  18.52285  58500.62564 
    14.04428  1.80851  8.32505       0.02592         4765.71348  0.00148  0.04635     0.20759  1.30005     16.48692   5632.00925    -2.31319  1.44222  6301.22435    2e-05  58462.19681  51.94496  0.05512  18.52014  58500.62564 
    14.10412  1.95665  8.89032       0.04822         2885.68738  0.01245  0.07088     0.36404  0.83518     18.58466   9452.04175    -2.04948  1.34104  6809.19182  0.00213  58462.46052   51.9303  0.38353  18.55036  58502.63149 
    14.02269    1.737  8.06618       0.14431          5586.6536  0.00325   0.0336     0.16936  1.46922     16.70714   9716.08675    -2.61924  1.53655  5669.36876    3e-05  58461.89076  51.87336  0.12665  18.54211  58502.63149 
    14.00591  1.47909  7.24119       0.14668         2984.99416  0.01284  0.01116     0.04537  5.21703     16.22918    5453.0046    -2.72012  0.88138  6445.37589    1e-05  58461.78988   52.1522  0.73533  18.58088   58503.3903 
    14.31783  2.08984  9.28791       0.00421         3560.93598   0.0016  0.05012     0.19926  1.17069     18.50016   6734.62738    -2.94731  0.61596   6370.8648  0.00176  58461.56269  51.93644   0.0571   18.5418  58494.88086 
    14.30651  1.72081  7.98311       0.02395         3591.02405  0.00248  0.03845     0.14547  1.83181     18.13734   6075.89633    -2.60246  0.48202  6847.17646  0.00076  58461.90754  52.07149  0.10454  18.53652  58500.62564 
    14.18352  1.46199  7.04843       0.09856          2550.5471   0.0125  0.08994     0.36674  0.67314     19.03461   8332.39554    -3.16602  0.50333  6488.02637  0.00602  58461.34398  51.84196  0.34594  18.57781     58502.48 
    14.11096  1.83578   8.2233         0.284          2353.9665  0.00573  0.03817     0.14793   1.3247     19.24645   4011.16505    -2.30414  1.07037  5711.26816   0.0098  58462.20586  51.86274  0.21487  18.59557  58503.46431 
    14.04634   1.7034  7.90774       0.20269         4898.64013  0.00108   0.0202     0.11049  2.47515     16.27717   3611.46268    -2.11282  1.28124    5712.237    1e-05  58462.39718  51.95676   0.0504  18.56866  58502.27431 
    14.05105  1.60712  7.60678       0.05845         2827.17299  0.00603   0.0761     0.34483  0.74498     17.02504   3490.42375    -2.65558  0.93275  6434.83975    6e-05  58461.85442  51.85723  0.17568  18.56566   58503.3903 
    14.23445  1.69275  7.75461       0.06782         3277.91607  0.00752  0.02743     0.11432  2.05759     19.04039   4838.76585    -2.39082  0.66242  6022.50901   0.0061  58462.11918    51.977  0.32949  18.57523  58498.62873 
    13.92723  1.56824  7.60134       0.09839         3149.29595  0.00165  0.01343     0.06902  4.92889     17.46795   7071.16575    -2.80537  1.51304    7244.991  0.00016  58461.70463  52.24751  0.09342  18.52561  58500.62564 
     14.1102  1.84745  8.54346        0.7458         2886.92709  0.01586  0.02012     0.08826  2.92161     19.92887   8891.82537    -2.24302   1.0204  6270.84758  0.04716  58462.26698  52.05963   0.7754  18.53312     58502.48 
    14.21844  1.84158  8.55291       0.03521         3449.02165  0.00611  0.01259      0.0642  5.20453     16.21368    6800.5933    -2.40848  0.74276   7062.1793    1e-05  58462.10152  52.23132  0.34957  18.52366  58502.27431 
    14.05377  1.84791  8.49769       0.21609         2786.01536  0.00827  0.11932     0.49593  0.52204     17.32665   3409.07445     -2.6274  1.32003  6428.34954  0.00012   58461.8826  51.77203  0.19848  18.57725   58503.3903 
    14.14619   1.7691   8.3128       0.47607         2469.04678  0.00932  0.08547     0.33022  0.79197      18.2382   8572.13689     -2.7016  0.78441  6693.09639  0.00096   58461.8084  51.90439  0.27985  18.54996     58502.48 
    14.41946  1.87231  8.57699       0.37162         3001.10353   0.0487  0.01149     0.05356  4.86896     20.12061   8177.09669    -1.72675  0.48706  6230.73725  0.07334  58462.78325  52.11515  2.74123  18.52972  58502.27431 
    14.06948  1.86991  8.68477       0.00432         4956.56302  0.00177  0.04991     0.26432  1.29626     17.35653   4824.09381    -2.63271  1.29312   6828.7746  0.00013  58461.87729   52.0143  0.06587   18.5343  58502.27431 
