 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.01029  1.25593  1.45086       0.00326         4223.46211  0.00582  0.10375     0.01481   7.15816     16.84729   7155.79581    -8.83146  0.16902  10718.45435    4e-05  58883.42854  52.62734   0.36015  18.72812     58945.87 
    13.73451  1.81133  1.92556       0.18624         3609.40348   0.0363  0.09094     0.34378  10.39853     16.94744   4838.72025    -7.40186  1.27881   9235.45858    5e-05  58884.85814  52.53433   2.44142  18.75128  58948.31064 
    13.33181  1.26752  1.39069       0.56578         2777.81694  0.06024  0.12413     0.01542  10.30506      20.4688   3121.01077     -7.8293  1.36908  12234.39728   0.1635   58884.4307  52.77774   4.04415  18.72287   58948.0724 
    14.30267  1.59174  1.73075       0.27936          5783.3116  0.00194  0.08312     0.01043  10.94559     16.33482   6423.30512    -6.78851  0.20029   9158.91722    1e-05  58885.47149  52.53187   0.13217  18.75654   58948.0724 
    13.42362  1.53857  1.72685       1.11655         2474.24121   0.0699  0.15523     0.01452   7.60162     18.63781   9916.20826     -9.4606  0.96618  11644.97292  0.00241   58882.7994  52.70541   4.38512   18.7415     58945.88 
    13.44083  1.49994  1.74683       0.14874          2680.6272  0.06808   0.1332     0.02054   7.24412     17.93519   9727.52058    -8.32527  1.30441  11536.14027  0.00048  58883.93473   52.6924   4.22374  18.67392   58948.0724 
     14.2638  1.42249  1.63478       1.24234         2219.09392   0.4243  0.15952     0.01209   7.72286     16.18053   3720.44958    -7.45001  0.14446  10431.84001    1e-05  58884.80999  52.61143  26.71495  18.75953     58945.88 
    13.88883  1.91531  1.92268       0.51293          2265.1742  0.05174  0.15674      0.0104  10.65527     19.08768   4784.75518    -7.90605  0.55434   12095.7545   0.0068  58884.35395  52.77095   3.49859  18.67875   58948.0724 
    13.77863  1.77247  1.90605       0.15187         5860.70406  0.02372  0.05026     0.34091  21.69252     17.34096   9891.65473    -6.59905  1.13818   9899.31071  0.00012  58885.66095  52.65837    1.8477  18.67507   58948.0724 
    13.97089  1.67213   1.8366       0.62123         2175.29218  0.07654  0.06362     0.44317   23.7922     20.20828   6979.20226    -8.04222  0.45352   12738.1639  0.08975  58884.21778  52.88476   6.06499  18.75301     58944.18 
    13.71793  1.93629   2.2337       0.87321         2939.48407  0.18305  0.10002     0.01191  10.39795     18.35488   9284.89576    -7.53744  0.95492  10538.69395  0.00126  58884.72256  52.64899  12.31261  18.75505  58948.31064 
    14.50378     1.88   1.7459       0.02089         5893.97056  0.00623  0.08486     0.12956  12.95252     16.35502   8172.80401    -5.99075   0.2089   9686.81508    1e-05  58886.26925  52.59582    0.4389  18.69131     58945.88 
    13.82665   1.8368  1.79589       0.24556         3677.81331  0.02035  0.04667       0.323  20.69227     19.73468   7412.82556    -5.89197  1.15204   8978.08417  0.03016  58886.36803   52.5697   1.57121  18.74801   58948.0724 
    13.91638  1.61259  2.12093        2.9014         2079.25717  0.04902  0.02633     0.04672  45.47932     16.99604   3658.99668    -7.65254  0.50547  12063.10483    6e-05  58884.60746    52.886     4.343  18.70233     58945.88 
    13.69647  1.90593  2.03864       0.05203         4424.76193   0.1628  0.09535     0.01017  11.72453     18.51247   8889.46147     -8.2668  1.00872     11108.89  0.00181   58883.9932  52.70582  11.23318  18.69071     58945.88 
     13.7911  1.74923  1.80755       0.02874         3559.66332  0.02554  0.04467     0.23056  23.13104     16.66659   4069.69781    -6.75888  1.07655  10020.07831    3e-05  58885.50112  52.67405   2.01327  18.69386   58948.0724 
    14.05294  1.60163   1.7174       0.03517          4777.3537  0.01757  0.07515     0.01114  14.71101     19.84532   7277.31066    -8.07942  0.30537  11135.41644  0.03891  58884.18058  52.72807   1.27031   18.6744   58948.0724 
    14.45489  1.76715  1.54791       0.19117         3146.34354  0.36841  0.11569     0.08579  12.46889     20.68791   8779.69637    -7.01953  0.16806  11594.34126  0.27079  58885.24047  52.74854   25.7483  18.69283     58945.88 
    13.77844  1.52811  1.69474         0.068         2948.68949  0.12121  0.10936     0.34874  11.52616     19.42895   7032.99261    -7.26529  0.81191  10984.38834  0.01492  58884.99471  52.69448   8.33388  18.71293   58948.0724 
    13.37979  1.46346  1.50295       0.06338         5226.09417  0.11139  0.12651     0.01035   7.05467     19.29599   5944.91218    -8.37125  1.01056   9966.34515  0.01098  58883.88875  52.56266   6.86755  18.69021     58945.87 
    13.57265  1.45927  1.68869       0.23768          4548.9585  0.21421  0.10958     0.01023   9.06747     17.11513   4314.10374    -7.13467  0.88117   10266.2755    7e-05  58885.12533  52.61326  13.98459  18.71108   58948.0724 
    13.74877  1.44515  1.79943       1.30965         3114.42654  0.12901  0.12416     0.01038   8.06066     17.88539   6792.15508    -8.02109  0.57017   8405.93272  0.00043  58884.23891  52.42813   8.20288  18.75278  58948.31064 
    13.69768  1.71833  1.87452       0.19593         5353.37246   0.1451  0.10092     0.01048  10.04375     16.74935   4219.88818    -7.88725  0.94288    9516.2448    3e-05  58884.37275   52.5571   9.68742  18.74633  58948.31064 
    13.79747  1.50752  1.88459       0.83342         2783.66737  0.17582  0.07066     0.01053  14.14295     16.03818   4613.92882    -8.62866  0.44757  10811.25092    1e-05  58883.63134  52.69898  12.60871  18.64507     58945.87 
    14.22234  1.82319  2.08645       0.75306         2963.35976  0.09304  0.09301     0.01024  11.24852      17.4699   3103.53414    -8.75179  0.22653  10019.36596  0.00016  58883.50821  52.61237    6.3644  18.75577  58948.31064 
