 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.43297  1.79715  11.00413       1.76766         2802.11818  0.44812   0.0298     0.01786  2.96248       19.038   6887.44832    -9.63946  0.53869  6352.88086  0.00606  57345.58054   52.0727  22.00559  21.94928  57380.32065 
     14.4284  1.97617  10.73923        4.5073         2201.02079  0.18948  0.01883     0.01044  4.02716     17.39757   8791.46448    -8.94748  0.63729  6275.12657  0.00014  57346.27252   52.0996  10.14597  21.95456  57377.68195 
    13.98283   1.5831   7.50369       2.01145         2445.12179   0.0013  0.02901     0.01175  2.24652     18.58725   3014.31837   -11.46955  1.38407   6064.3557  0.00215  57343.75045  51.99542   0.05841  21.92166  57380.32065 
    14.18404  1.64167   7.92164       0.12484         2522.77629  0.04246  0.02216     0.18921  3.06701     16.40293   9366.14419   -10.36213  1.10542  6690.99715    1e-05  57344.85787  52.12216   2.10612  21.91236  57377.68195 
    14.45168  1.60786   7.55178       0.00668         3959.75735  0.00464  0.02386     0.18312  5.46533     17.02396    3894.2375   -16.98585  0.56036  5656.41101    6e-05  57338.23415  52.04386   0.26893  21.96415  57377.68195 
    14.16763  1.93334   8.71416       4.67605         2038.86134  0.01081  0.01332     0.46443  4.75378     17.91325   8859.86834   -11.04455  1.00527  6073.54946  0.00045  57344.17545  52.09028   0.60501  21.91806  57377.68195 
    14.18789  1.89601   9.02548       2.97135         2123.75746  0.00214   0.0189     0.14511  4.11976     16.52021   5866.78329   -11.85486  1.31089  6096.42484    2e-05  57343.36514  52.07717   0.11542   21.9408  57377.68195 
    14.04923  1.53649   7.85569       3.09349         2342.08072  0.03507  0.01428     0.03717  6.27624     17.50337    5431.0965   -12.69188  1.21962  5575.62452  0.00018  57342.52812   52.0461   2.10272  21.95528  57377.68195 
    14.51988  1.72281   8.15553        0.3914         2746.83912  0.07595  0.01639     0.21632  4.77151     20.10215   8272.89943   -11.33691  0.46877  6020.47546  0.07029  57343.88309  52.08307   4.25325  21.94478  57377.68195 
    14.23194  1.91526   9.18689       3.20081         2302.84121  0.02444  0.02523     0.01949  3.20658     17.18091   7500.03553   -11.93042  1.04627  5743.89228    8e-05  57343.28958  51.99519     1.228  21.92303  57377.68195 
